ZIP Code,New and Renewed to Total Units Ratio,Housing Value to Median Income Ratio,Premium to Exposure Ratio,Nonrenewal Rate,Renewal Resilience,New and Renewed to Nonrenewed Ratio,Losses to Owner Nonrenewed Ratio,Loss Burden per Exposure,Loss Burden per Unit,Housing Value to Log Median Income Ratio,Losses to Premium Ratio,Losses to Company Nonrenewed Ratio,New and Renewed to Nonrenewed and Income Growth Product,Fire Smoke Claims to Total Units Ratio,Change in Renewed to Income Growth Ratio,Change in Nonrenewed to Income Growth Ratio,Log of Average Median Income,Growth in Losses to Fire Disasters 5yr Ratio,Growth in Losses to Fire Disasters 10yr Ratio,Growth in Losses to Fire Disasters 3yr Ratio,New and Renewed to Nonrenewed and Income Growth Ratio,Growth in Losses to All Disasters 10yr Ratio,Growth in Losses to All Disasters 3yr Ratio,Premium Adequacy,Growth in Losses to All Disasters 5yr Ratio
95404,4.194502074688796,8.502994667817726,5225.077541493776,0.11309450531412861,0.8869054946858714,8.802975326560233,19979.886742756804,7868.980290456431,7868.980290456431,64675.18278807343,1.5060025861753625,95217.9539748954,3.7186578027435786,0.04659405255878285,-0.060384526000474205,0.5316216153435183,11.367470203510194,-0.05116362373621045,-0.03410908249080697,-0.05116362373621045,20.838802253559162,-0.03410908249080697,-0.05116362373621045,0.6640094839010838,-0.05116362373621045
95405,4.183648566198902,6.804812320967036,4427.943715680293,0.09482884195193007,0.9051711580480699,10.533026113671275,1568.8382222222222,538.4206833435021,538.4206833435021,57576.10607322244,0.12159609920894877,9971.429378531073,4.564942899763919,0.031879194630872486,0.009699547079173839,0.1538248684222825,11.484205539344716,1.8351097084460477,1.2234064722973652,1.8351097084460477,24.303620340359267,1.2234064722973652,1.8351097084460477,8.223948025516972,1.8351097084460477
95407,4.0233111918786815,8.170884634446292,3359.4430379746836,0.10071783892701971,0.8992821610729803,10.035010940919037,1598.3328358208955,536.8507331745833,536.8507331745833,51144.16841124198,0.15980349334877722,8253.43352601156,4.753022070625002,0.02406316581025191,0.08866154034032256,-0.31937724179519605,11.15358779544867,-0.11735445408931935,-0.0782363027262129,-0.11735445408931935,21.186824527226097,-0.0782363027262129,-0.11735445408931935,6.25768548011314,-0.11735445408931935
95421,3.8102625298329356,9.169360419638805,4794.0560859188545,0.10630291627469426,0.8936970837253058,9.418879056047198,1764.2254901960785,429.4773269689737,429.4773269689737,51279.6116929926,0.08958537807482864,2665.9407407407407,4.554632534008547,0.02028639618138425,0.04399952807327396,1.0128870952378242,11.029779856977546,-0.2,-0.16666666666666666,-0.25,19.478032971930215,-0.09090909090909091,-0.14285714285714285,11.162535912553974,-0.1111111111111111
95422,4.2323797678275294,5.287945353255247,3452.330016583748,0.14331504055169733,0.8566849594483027,6.91867163673331,4333.350661625709,1900.7815091210614,1900.7815091210614,17785.193063166935,0.5505793188919925,10981.281437125748,3.800289464615598,0.03461857379767828,-0.01191791581235425,-0.2362974417805015,10.469121927082696,0.13012908642029375,0.08675272428019583,0.2602581728405875,12.595887145607175,0.05576960846584018,0.11153921693168035,1.8162687294765072,0.07097950168379659
95423,4.197054342305739,5.479186506720017,3872.697308278314,0.13707429402496668,0.8629257059750334,7.306808134394341,13855.717647058824,5981.39156932453,5981.39156932453,22392.475062221118,1.5445027310909767,41912.31316725979,1.3847742298127488,0.1691213814118842,0.15741810760676528,0.7953388683815154,10.684298873179985,-0.26283988393738356,-0.17522658929158905,-0.26283988393738356,38.55462064749047,-0.17522658929158905,-0.26283988393738356,0.6474575796273528,-0.26283988393738356
95425,4.051466359976998,7.012464148296187,4450.300747556067,0.10414437549040588,0.8958556245095941,9.651369863013699,1017.3221476510067,348.66244968372627,348.66244968372627,52267.79861228015,0.078345817386656,4524.805970149254,6.476741326786339,0.010638297872340425,-0.006144008225825845,1.0098744380301676,11.345245340229015,-0.12098393220447592,-0.10081994350372993,-0.1512299152555949,14.382068934488103,-0.05499269645657996,-0.08641709443176851,12.763923248956004,-0.0672132956691533
95428,3.9661016949152543,9.212386063178016,5386.661016949152,0.14215686274509803,0.8578431372549019,6.916256157635468,11083.01438848921,4351.8050847457625,4351.8050847457625,35701.42757174682,0.807885454654152,24070.921875,1.7635590825890934,0.07062146892655367,0.1548063312315017,1.078484107579462,10.62566981985922,-0.16666666666666666,-0.125,-0.25,27.12389945439436,-0.06666666666666667,-0.14285714285714285,1.2377992377992377,-0.1
95436,4.046649703138253,7.8650261883341255,4180.382103477524,0.11084412870873381,0.8891558712912662,8.99340245051838,1763.7169312169312,565.4664970313826,565.4664970313826,52414.8283517093,0.1352667012331216,4371.704918032787,5.508738402341941,0.03265479219677693,0.03655588466847199,1.0749815495600281,11.222433734838654,-0.029996709485945038,-0.0249972579049542,-0.0374958868574313,14.682361319354857,-0.013634867948156836,-0.021426221061389313,7.392802447932682,-0.016664838603302798
95437,4.095566502463054,11.42060604899991,3798.8756650246305,0.10259891388673391,0.8974010861132661,9.822778827977316,2551.172528201725,757.56,757.56,52963.71063951539,0.19941689773494817,6313.0,1.842062328198739,0.010443349753694582,0.15426460525126542,-0.3306704573104787,10.823679237219043,-0.415947170662671,-0.277298113775114,-0.415947170662671,52.37986925106342,-0.277298113775114,-0.415947170662671,5.014620181932297,-0.415947170662671
95446,3.9673798667134337,7.098975018663846,4047.9624693090145,0.12985522598870056,0.8701447740112994,7.689326988443236,13318.741573033707,4573.49982462294,4573.49982462294,46002.4364061645,1.1298276254531663,26502.130081300813,4.673819863413648,0.04700105226236408,0.040874313820380835,1.7292152635402527,11.191668880955378,-0.1844273825070753,-0.15368948542256275,-0.2305342281338441,12.650412566824402,-0.08383062841230694,-0.1317338446479109,0.8850907673627707,-0.10245965694837517
95448,3.8996132208157523,10.543812408866462,5986.74929676512,0.09997731911998185,0.9000226808800181,10.063974591651542,82166.2178329571,25597.492616033756,25597.492616033756,87157.25742592687,4.275691422365909,337033.65277777775,3.144615534063392,0.16965541490857947,0.0716990116724612,0.9745772872954468,11.458677433704016,-0.08109926891570508,-0.0675827240964209,-0.10137408614463135,32.20857477942041,-0.03686330405259322,-0.05792804922550363,0.2338803017376452,-0.04505514939761393
95449,3.7267267267267266,10.846772564890193,4578.825825825826,0.11323896752706078,0.8867610324729392,9.125,1913.9375,643.7267267267267,643.7267267267267,58646.844279883066,0.14058772952138351,8931.708333333334,5.5021925,0.018018018018018018,0.16843427642707887,0.7502420517777579,10.992648171713109,-0.16666666666666666,-0.125,-0.25,15.13317191283293,-0.06666666666666667,-0.14285714285714285,7.1129963006330446,-0.1
95451,3.9815910585141356,5.794196496047946,5429.6151654613195,0.13944923871818832,0.8605507612818117,7.16121403232164,1716.0338512763597,677.6885820731975,677.6885820731975,29892.12645004652,0.12481337284897956,4207.201360544218,1.9198555850700423,0.023449484987946526,0.1485896500313217,0.7750657239494124,10.941011868009513,0.03540722844663475,0.023604818964423166,0.0708144568932695,26.71189792374378,0.015174526477129179,0.030349052954258358,8.011961997132872,0.01931303369816441
95453,4.155647028556728,6.028749956166317,4462.233599176743,0.12149068322981367,0.8785093167701863,8.258179959100204,6885.770438194899,2708.603807563674,2708.603807563674,31111.69476400507,0.6070062777671245,24656.54098360656,4.124546710311606,0.1535888860303576,0.03243125127587839,-0.06524538876716812,10.941348425635528,-0.14971864219691555,-0.09981242813127704,-0.2994372843938311,16.534553013155712,-0.06416513237010667,-0.12833026474021333,1.6474294198051869,-0.0816647139255903
95454,3.6650082918739635,12.985576718560376,5814.628524046435,0.13084532374100719,0.8691546762589928,7.594501718213058,8256.085714285715,2396.044776119403,2396.044776119403,45240.139565621896,0.4120718574214232,12455.301724137931,1.6567932124313338,0.024875621890547265,0.14206165683295796,-4.0297636282579825,10.50804158628738,2.1783908439758157,1.6337931329818618,3.2675862659637236,34.81210323363243,0.8713563375903263,1.8671921519792707,2.4267612116430133,1.3070345063854893
95456,4.007177033492823,23.379398229401566,6271.236842105263,0.11024565608148593,0.889754343918514,9.103260869565217,625.2047244094488,189.95454545454547,189.95454545454547,83886.34637354001,0.03028980570135467,1393.0,4.020829306806919,0.007177033492822967,0.030594941836911832,-1.0235824985437334,10.540597119496242,-0.16666666666666666,-0.125,-0.25,20.610016525463177,-0.06666666666666667,-0.14285714285714285,33.014407878993964,-0.1
95457,3.7758620689655173,8.098954773843271,5206.472906403941,0.12763644270493585,0.8723635572950641,7.834752981260648,2883.977832512315,961.3259441707718,961.3259441707718,34776.61011416214,0.18464053524380097,6469.03314917127,0.6279071683336521,0.021346469622331693,0.534207708188432,-0.49087566378953945,10.738831596841441,-0.4164453327022028,-0.2776302218014685,-0.4164453327022028,97.75864550212496,-0.2776302218014685,-0.4164453327022028,5.415928840758565,-0.4164453327022028
95458,4.2538030424339475,4.942491452432366,3892.3010408326663,0.1373358348968105,0.8626641651031894,7.258196721311475,5185.784351145038,2175.62129703763,2175.62129703763,20364.95547386844,0.5589550433571313,13064.1875,3.9390540934578477,0.13530824659727783,-0.00480266971889896,0.5660391455807432,10.693320589599773,-0.11428705562858422,-0.07619137041905616,-0.22857411125716845,13.37412952331684,-0.04898016669796467,-0.09796033339592934,1.7890526472288637,-0.06233839397922776
95460,3.9440389294403895,16.149180126463715,5942.92295214923,0.10103950103950105,0.898960498960499,10.006172839506172,1157.513812154696,339.83779399837795,339.83779399837795,94785.55982493285,0.057183610949470116,3379.1935483870966,3.4244340777329123,0.0072992700729927005,0.11764579069976937,2.583211315304548,11.082907091705245,0.06440033632045301,0.048300252240339764,0.09660050448067953,29.23796826608969,0.025760134528181208,0.05520028827467401,17.487528041620926,0.03864020179227181
95461,3.7684391080617496,5.055395191881074,5070.153516295026,0.11603860294117647,0.8839613970588235,8.700990099009902,6956.735135135135,2207.5403087478558,2207.5403087478558,27522.950063930715,0.43539910609274773,19066.607407407406,6.844905529854296,0.026586620926243566,0.10856418450090388,-0.01773715702031237,11.000236200943105,-0.10838418694540299,-0.07225612463026866,-0.21676837389080597,11.06037597931317,-0.04645036583374414,-0.09290073166748827,2.2967433465216676,-0.05911864742476527
95464,4.283492822966507,4.192215530035336,3894.349282296651,0.1398234969663541,0.8601765030336459,7.063116370808679,1567.7245989304813,701.3504784688995,701.3504784688995,21329.643945785152,0.18009439514251419,4408.488721804511,5.463341916203454,0.1519138755980861,0.03181810283805708,-0.21617390063185654,10.925745758688596,-0.13125083802421242,-0.08750055868280829,-0.26250167604842484,9.13133639313812,-0.0562503591532339,-0.1125007183064678,5.552643652283956,-0.07159136619502496
95465,3.9670846394984327,13.2952084371247,6285.159874608151,0.09138276553106213,0.9086172344689378,11.100877192982455,4228.083333333333,1033.8260188087775,1033.8260188087775,94397.91497638212,0.16448682920308874,9160.847222222223,10.674353864068765,0.023510971786833857,0.028056414537753156,1.507263462772091,11.291961679097383,22.455586130985147,18.71298844248762,28.06948266373143,11.544443441067113,10.207084604993248,16.039704379275104,6.079514115779563,12.47532562832508
95467,4.233755274261603,4.902594212092307,4817.646835443038,0.1365701019481175,0.8634298980518825,7.416112342941611,5598.7370478983385,2416.6700421940927,2416.6700421940927,31156.121581546184,0.501628725546017,17356.08484848485,1.0831598949812304,0.05907172995780591,0.17522458220225548,4.748689230925263,11.170256065541029,-0.1670609695813519,-0.11137397972090125,-0.1670609695813519,50.77618044940997,-0.11137397972090125,-0.1670609695813519,1.9935062508860748,-0.1670609695813519
95470,4.01303317535545,9.18964432490157,4689.908767772512,0.10559006211180125,0.8944099378881988,9.487394957983193,8209.060483870968,2412.1409952606637,2412.1409952606637,54818.00753933841,0.51432578216363,18677.495412844037,0.9558360446184162,0.019549763033175356,0.051865476602255114,-3.884171355236535,11.100705450910741,5.075868864206378,3.3839125761375857,5.075868864206378,94.16956348899618,3.3839125761375857,5.075868864206378,1.944292965041086,5.075868864206378
95472,4.094789184709417,10.220614245977703,4896.943644462861,0.08738110981130157,0.9126188901886985,11.503783469150175,3078.6258728408675,867.8070030042473,867.8070030042473,85852.7446275781,0.17721400653354585,11716.001398601398,4.634385120720375,0.02258365275044028,0.0629204385242938,-0.09705630929556762,11.476262962518108,0.9317876305741496,0.7764896921451246,1.164734538217687,28.55546758801137,0.4235398320791589,0.6655625932672498,5.642894822823749,0.5176597947634165
95476,4.1280366560041495,10.08492833634389,5425.8563153799605,0.10400520866150001,0.8959947913385,9.642366720516963,1753.0127465127466,630.157084810236,630.157084810236,78799.8877507913,0.11613965578557853,9180.13476070529,4.7214658321514795,0.011671133396732083,0.007506820245430971,0.8754559303204628,11.396972539354683,0.23758310680727907,0.19798592233939924,0.29697888350909885,19.69202770457539,0.10799232127603595,0.16970221914805647,8.610323435487343,0.13199061489293282
95482,4.198364547612767,9.267913176402335,3918.1502242152465,0.10392070206452428,0.8960792979354757,9.669501822600242,7814.655360623781,2643.707596940121,2643.707596940121,48433.70160678373,0.6747335976556694,27571.651994497937,4.911753960552458,0.019783698232656292,0.020375884579023246,-0.051847313565212036,10.955207874317885,2.924518940324497,2.1933892052433728,4.3867784104867455,19.03582024836458,1.1698075761297988,2.5067305202781403,1.4820664088381748,1.7547113641946983
95490,3.9146161417322833,8.3447375541146,4482.55437992126,0.12128681582606497,0.8787131841739351,8.290255341323606,1879.2334384858045,586.3356299212599,586.3356299212599,40585.45848841969,0.13080390782265522,3660.3195084485405,4.846330574832726,0.013041338582677165,0.03962271759059164,-0.5335558602619511,10.876101905463226,-0.13247977486313575,-0.09935983114735182,-0.19871966229470364,14.181519927933676,-0.0529919099452543,-0.11355409273983065,7.645031533429464,-0.07948786491788146
95501,4.27634735327043,7.882590998514026,3033.4887254118025,0.09880698605033846,0.9011930139496616,10.12112036336109,1782.8839752734189,599.6169838477531,599.6169838477531,34189.740068094055,0.1976658026860983,6956.224489795918,3.5989028991478413,0.011194626579241964,-0.002786274140645591,0.2426100976111187,10.749922796078419,-0.17909810617820554,-0.08954905308910277,-0.17909810617820554,28.46341795826108,-0.032563292032401006,-0.059699368726068514,5.059044034986885,-0.051170887479487295
95503,4.2060165207742575,6.70655331441141,3169.7812846751326,0.09658438998558443,0.9034156100144156,10.391410295461467,707.3145982648057,231.17876957218593,231.17876957218593,36795.03270802197,0.07293208862386201,2966.9161392405063,5.1128358133119365,0.008260387128590802,0.05399106665455555,-0.31410068426197446,11.008720731798354,-0.36013502071229453,-0.18006751035614726,-0.36013502071229453,21.11967054515595,-0.06547909467496264,-0.12004500690409818,13.711385740745383,-0.10289572020351272
