ZIP Code,% Market Units,Total Res Units,Nonrenewed Policies (by Company),Housing Units,New Policies,Renewed Policies,Expiring Policies,Voluntary Market Units,Nonrenewed Policies (by Owner),Avg Median Income,Claims (Fire and Smoke),% Change - Expiring Policies,Median Owner Cost ($),% Nonrenewed Policies (by Company),% Change - Losses (Fire and Smoke),% Change - New Policies,% Change - Earned Premiums,% Change Median Income,Median Owner Cost ($) - 2019,% Change - Claims (Fire and Smoke),% Change - Renewed Policies,Median Gross Rent ($),% Change - Nonrenewed Policies (by Company),% Change - Zillow Home Value,Losses (Fire and Smoke) ($),% Change - Owner Cost ($),Zillow Mean Home Value ($),Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Nonrenewed Policies (by Owner),Zillow Home Value 2021 ($),Median Home Value - Census ($),Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Avg % White-only Pop,Fire Disasters 3y,Fire Disasters 5y,All Disasters 3y,% Change White-only Pop,All Disasters 10y,Fire Disasters 10y,All Disasters 5y,All Disasters 1y,Fire Disasters 1y
91360,0.9932470455824424,10662.0,787.0,15674.0,4565.0,41013.0,45550.0,10590.0,3750.0,101539.42857142857,196.0,0.0085689045936396,671.0,0.017277716794731,-0.5362660426878849,0.125,0.2910289096055805,0.2487590397535196,579.0,-0.7946428571428572,-0.0086871644704733,2168.0,0.9568345323741008,0.2405633892716749,7045794.0,0.158894645941278,772889.1302750001,51973634.0,0.0823271130625686,0.0566239316239316,881038.7899,735100.0,710192.4799,718121.2975,782203.9538,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
91362,0.9830489572878331,8967.0,1112.0,14450.0,4768.0,33549.0,38287.0,8815.0,3626.0,123227.71428571428,1617.0,0.0018856065367693,917.0,0.0290438007678846,-0.997649753149728,0.3179680150517403,0.2322099471829573,0.3283441345327133,915.0,-0.9896574014221072,-0.0437030075187969,2364.0,1.4497041420118344,0.2386060940173777,196488946.0,0.0021857923497267,916085.33345,68509058.0,0.0947057748060699,0.1676300578034681,1049238.291,878300.0,847112.1659,853351.3798,914639.4971,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
91364,0.957577955039884,8274.0,1216.0,11053.0,5173.0,29382.0,34403.0,7923.0,3805.0,114233.42857142857,234.0,0.0244389613441429,1051.0,0.035345754730692,-0.155698853276397,0.3083700440528634,0.3401007463867844,0.3410085424080221,926.0,-0.1976744186046511,-0.0313129955651122,2575.0,1.1224489795918369,0.3148224199272809,5314598.0,0.1349892008639308,1005315.2033,58653028.0,0.1106008196959567,0.2528604118993134,1191845.35,949000.0,906468.685,909573.3342,1013373.444,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91367,0.9864194615021256,8468.0,775.0,19441.0,4758.0,31172.0,35847.0,8353.0,3900.0,96960.0,276.0,0.020387474656454,1001.0,0.0216196613384662,-0.1533655385706922,0.1966911764705883,0.3163609440180954,0.2907095847510508,908.0,-0.6581196581196581,-0.0069168694761111,2384.0,0.3012048192771084,0.3214824855331117,7656851.0,0.1024229074889867,831589.2005749999,60602975.0,0.1087957151226044,0.2044198895027624,984670.845,786200.0,745125.9141,755139.7977,841420.2455,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91377,0.979780473714616,3462.0,440.0,5221.0,1769.0,12934.0,14679.0,3392.0,1305.0,140357.57142857142,1289.0,0.0186710598572212,1022.0,0.0299747939232917,-0.9987398781649872,0.1791767554479419,0.2053578410378147,0.2371474163782271,908.0,-0.998426435877262,-0.0129191018148262,2764.0,1.3448275862068964,0.2215263097373669,46561586.0,0.1255506607929515,857868.756075,23840845.0,0.0889025137952176,0.0960960960960961,970297.8846,823300.0,794332.3667,804732.7005,862112.0725,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
91381,0.972888191799238,4463.0,561.0,6772.0,2546.0,15364.0,17809.0,4342.0,1884.0,137079.42857142858,41.0,0.0031425364758697,1170.0,0.0315009264978381,-0.703191922805553,0.3101604278074865,0.3305120538747519,0.2052843023685702,1086.0,-0.4,-0.0358698437099667,2348.0,0.8476190476190477,0.2947216430910095,502909.0,0.0773480662983425,740119.6166000001,33224275.0,0.1057892077039699,0.145413870246085,873631.9788,851300.0,674764.3275,675352.2042,736729.9559,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91384,0.8559136156571622,5927.0,1177.0,7119.0,3379.0,21200.0,24693.0,5073.0,2316.0,116504.28571428572,97.0,0.0079687754106358,764.0,0.047665330255538,11.66992642090247,0.1331403762662808,0.3767071362667977,0.2177185218592327,681.0,0.1999999999999999,-0.0371658733064811,1767.0,1.510948905109489,0.285743319663476,3656070.0,0.1218795888399412,645792.4046,32529182.0,0.0937917628477706,0.0818181818181817,757292.8671,579800.0,588992.2627,592246.745,644637.7436,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91390,0.8590490509302763,5321.0,978.0,6759.0,3044.0,18096.0,21120.0,4571.0,2046.0,127175.85714285714,107.0,0.0544641120404589,925.0,0.0463068181818181,0.2132099851725108,0.3478260869565217,0.4305497086507335,0.3227516630526664,735.0,-0.4374999999999999,-0.0238568588469184,2194.0,1.673469387755102,0.2940289707333992,4339200.0,0.2585034013605442,713059.52565,35851589.0,0.096875,0.3040685224839401,838351.711,647600.0,647861.6244,652120.6731,713904.0941,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91401,0.9792260010051936,5969.0,510.0,15281.0,3108.0,21251.0,24272.0,5845.0,2511.0,61583.42857142857,92.0,0.0146058091286307,864.0,0.0210118655240606,8.68772763936414,0.0742778541953232,0.3502788113119162,0.4663409547350533,740.0,-0.2380952380952381,-0.0007548594074353,1595.0,0.0285714285714284,0.3000413748237851,8697318.0,0.1675675675675675,902670.08325,31805959.0,0.1034525379037574,0.1501706484641638,1054646.129,798900.0,811240.4339,818868.5883,925925.1818,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91402,0.9594412655671491,5942.0,584.0,20683.0,2771.0,20844.0,23443.0,5701.0,2015.0,48891.28571428572,76.0,0.0257740875281093,731.0,0.0249114874376146,-0.0276226577540745,0.1392961876832845,0.3263460597161036,0.3527802443063188,663.0,0.1499999999999999,0.0019387359441644,1408.0,0.4444444444444444,0.280966576046691,2550301.0,0.1025641025641025,543564.822225,20671541.0,0.0859531629910847,0.1565762004175366,629057.4306,483700.0,491080.2845,499769.186,554352.3878,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91403,0.9240196078431372,4488.0,566.0,12760.0,2549.0,16071.0,18629.0,4147.0,1992.0,102590.85714285714,59.0,0.0151416828898982,1368.0,0.0303827365934832,-0.1626736566186107,0.1680814940577248,0.3691080866626215,0.2768894050384134,1044.0,-0.5416666666666667,-0.0276953511374876,2150.0,1.134020618556701,0.2988447355753825,908000.0,0.3103448275862069,1141910.05275,42792339.0,0.106930055290139,0.1493775933609957,1349808.704,1129100.0,1039237.922,1031100.393,1147493.192,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91405,0.9678843837816138,4982.0,495.0,19397.0,2749.0,17282.0,19898.0,4822.0,2121.0,50723.28571428572,90.0,0.0362259516987311,727.0,0.0248768720474419,-0.0462439615726656,0.01840490797546,0.33670722318427,0.4826199646343531,668.0,0.2857142857142858,0.0257792359971877,1494.0,0.1968503937007875,0.305084702511184,2324818.0,0.0883233532934131,634455.681325,20543791.0,0.1065936275002512,0.0853658536585366,739270.4228,581600.0,566453.9791,578243.136,653855.1874,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91406,0.9786856127886324,8445.0,608.0,19494.0,4190.0,30778.0,34709.0,8265.0,3323.0,63115.0,128.0,0.036427732079906,776.0,0.0175170705004465,0.0037715203245454,0.0896686159844055,0.3172857664603343,0.4865603909704445,689.0,0.0,0.0219055159672736,1642.0,0.4154929577464787,0.3029910507382525,4950228.0,0.1262699564586357,683838.605775,34288888.0,0.0957388573568815,0.1075949367088606,799167.8534,608600.0,613333.3402,623217.4353,699635.7942,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91411,0.9776260902540768,2637.0,196.0,9748.0,1270.0,9512.0,10725.0,2578.0,1017.0,63441.0,31.0,0.0264250660626652,785.0,0.0182750582750582,0.7626140909853147,0.127208480565371,0.3533480315104371,0.5414050703329889,697.0,-0.6842105263157894,0.0088383838383838,1647.0,0.5348837209302326,0.2875631900489925,1525159.0,0.1262553802008608,797338.10255,12304497.0,0.0948251748251748,0.1130434782608695,923246.9892,759300.0,717049.8476,736142.2068,812913.3666,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91423,0.9176962209302324,5504.0,572.0,16264.0,2778.0,19965.0,22727.0,5051.0,2190.0,94578.71428571428,63.0,0.0038869257950528,1241.0,0.0251683020196242,-0.9598047864403132,0.1945773524720893,0.3681015905625411,0.358129224507595,1092.0,-0.7931034482758621,-0.020721259214983,2044.0,0.728813559322034,0.2564608419373784,2051808.0,0.1364468864468864,1140339.883,51547952.0,0.096361156333876,0.0764818355640535,1322578.254,1066600.0,1052621.944,1034769.596,1151389.738,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91501,0.9504302925989672,2905.0,232.0,8341.0,1298.0,10357.0,11562.0,2761.0,973.0,74288.28571428571,38.0,0.0240418118466898,628.0,0.0200657325722193,-0.9776001634628104,0.0567823343848581,0.5765144944296672,0.3345467612411336,676.0,-0.8703703703703703,0.0163551401869159,1864.0,0.25,0.2682327888828468,1938201.0,-0.0710059171597633,920199.40995,17826934.0,0.084154990486075,0.0495867768595041,1070693.854,827400.0,844240.7919,839213.477,926649.5169,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91504,0.973046875,5120.0,412.0,10702.0,2183.0,18641.0,20696.0,4982.0,1643.0,87330.85714285714,56.0,0.0203606748109366,749.0,0.019907228449942,2.5817159369291764,0.1603053435114503,0.3112703570810951,0.4035727405069318,648.0,-0.5,0.0064738886491151,1853.0,0.0775862068965518,0.2824943113289115,2533565.0,0.1558641975308642,942393.318425,24958168.0,0.079387321221492,0.162162162162162,1093059.786,819100.0,852292.1126,864535.0908,959686.2843,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91505,0.9882189004307068,7894.0,346.0,14100.0,2831.0,29778.0,32526.0,7801.0,2402.0,92682.14285714286,46.0,0.0112721417069243,613.0,0.0106376437311689,0.2845067477360099,0.1328358208955224,0.3245587688638767,0.2872322401064988,534.0,-0.4,0.0013480722566729,2007.0,0.3,0.2580735848264501,1895408.0,0.147940074906367,904035.28735,30834074.0,0.0738486134169587,0.0991304347826087,1040536.513,812500.0,827087.1637,828190.864,920326.6087,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91506,0.9906741791334758,5147.0,241.0,8654.0,1887.0,19208.0,21008.0,5099.0,1559.0,87558.42857142857,38.0,0.0156877750143484,570.0,0.0114718202589489,0.8008886369098609,0.0756302521008402,0.3171145647589133,0.4745394257096077,499.0,-0.4545454545454546,0.0064853556485355,1778.0,0.1269841269841269,0.2766112347171714,1706925.0,0.1422845691382765,960172.1685,19331538.0,0.0742098248286367,0.1119791666666667,1113800.053,850600.0,872466.1218,877403.1351,977019.3641,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91601,0.9562530894710826,4046.0,312.0,19161.0,1976.0,14180.0,16067.0,3869.0,1575.0,61113.857142857145,61.0,0.0305787212534749,640.0,0.0194186842596626,0.886059395903849,0.0974477958236659,0.5937095721349717,0.5254170601196096,564.0,-0.2575757575757575,0.0204255319148936,1780.0,0.4833333333333334,0.2482992464120559,2299078.0,0.1347517730496454,766938.184625,20123942.0,0.0980270118877201,0.053763440860215,881807.2782,744500.0,706406.9619,702015.2711,777523.2273,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91602,0.9883132060771328,2567.0,212.0,10677.0,1338.0,9368.0,10666.0,2537.0,1086.0,85902.28571428571,32.0,0.0350609756097561,832.0,0.0198762422651415,0.78451660250485,0.2300319488817892,0.3519258581858686,0.2479178870692509,672.0,0.1999999999999999,0.0099610220874837,1895.0,-0.0535714285714286,0.2164628081608393,3773640.0,0.238095238095238,896744.508775,24315834.0,0.1018188636789799,0.2779922779922781,1020233.749,873700.0,838688.8133,830435.291,897620.1818,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91604,0.9135356849876948,6095.0,782.0,15489.0,3244.0,21770.0,25002.0,5568.0,2450.0,118889.14285714286,66.0,0.0086746987951806,1123.0,0.0312774978001759,-0.8612028135853511,0.1694695989650712,0.4137926000992162,0.4167827961301318,995.0,-0.75,-0.0281587127445602,2228.0,1.0067567567567566,0.2182796347914113,4572882.0,0.128643216080402,1394234.9215000002,65113642.0,0.0979921606271498,0.0970394736842106,1587178.48,1263200.0,1302803.096,1280421.2,1406536.91,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91605,0.95979492714517,7412.0,802.0,17325.0,3586.0,25334.0,28772.0,7114.0,2636.0,53705.0,107.0,0.0359518754423213,663.0,0.0278743222577505,4.64588945371892,0.0937142857142856,0.3263003925563803,0.5007673704771649,587.0,-0.1538461538461538,0.0199260806684877,1586.0,0.1455399061032865,0.3073701734653169,4259476.0,0.1294718909710391,667398.042875,25006135.0,0.0916168497150007,0.1573926868044515,778957.4539,605900.0,595820.1202,609979.5755,684835.0219,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91606,0.9562551781275892,6035.0,518.0,16267.0,2751.0,20624.0,23185.0,5771.0,2043.0,54997.142857142855,70.0,0.0328556448794128,639.0,0.0223420314858744,-0.4104449969654848,0.2260061919504643,0.3404361529296853,0.4938467379894132,605.0,-0.5862068965517241,0.012355363796823,1493.0,0.0489510489510489,0.2811417305486332,2782014.0,0.056198347107438,702542.86815,21603008.0,0.0881173172309683,0.2458333333333333,812455.2485,648100.0,634165.0023,644225.7679,719325.4539,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91607,0.9917735301233972,4133.0,299.0,14129.0,2175.0,15100.0,17113.0,4099.0,1714.0,74212.14285714286,50.0,0.0202686778222955,870.0,0.0174720972360194,-0.5646716182670279,0.1414538310412574,0.3449545352693115,0.3974363193575989,863.0,-0.3333333333333333,0.0039808917197452,1761.0,-0.0879120879120879,0.2770002978606263,2503348.0,0.0081112398609501,979523.71165,27786781.0,0.1001577747910944,0.2057291666666667,1142229.048,864100.0,894462.6324,888914.4334,992488.7328,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91701,0.9950089126559716,11220.0,861.0,13263.0,5496.0,42309.0,47664.0,11164.0,4494.0,102228.42857142857,135.0,0.0172267481330616,679.0,0.018063947633434,1.1526477527161254,0.124315871774824,0.276398874282592,0.2751748683575286,618.0,-0.32,-0.0068998109640832,1976.0,0.4971428571428571,0.3042900319411235,5637750.0,0.0987055016181229,614134.04895,48009173.0,0.0942849949647532,0.183673469387755,727298.1617,577200.0,557619.9648,559080.3351,612537.7342,53.54285714285714,2.0,2.0,2.0,-22.8,3.0,3.0,2.0,0.0,0.0
91702,0.9709349593495936,9840.0,703.0,16994.0,4182.0,36752.0,40633.0,9554.0,3178.0,71808.85714285714,542.0,0.0119896948077684,560.0,0.0173012083774272,0.0908608837449065,-0.0817051509769094,0.3065320573463312,0.4817440443963183,461.0,-0.0909090909090908,0.0065739016106058,1663.0,0.3400000000000001,0.2642826458163061,6151829.0,0.2147505422993492,542839.15145,34112625.0,0.0782122905027933,0.0122699386503066,625828.0619,474100.0,495006.4481,503109.3858,547412.71,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91706,0.959827600227698,12297.0,957.0,18379.0,5085.0,44491.0,49190.0,11803.0,3742.0,68926.71428571429,191.0,0.0208658506530847,530.0,0.0194551738158162,0.7735517772029057,0.0548589341692788,0.2828431038909786,0.3884171907756813,428.0,0.0952380952380951,0.0157186988915136,1617.0,0.1447963800904976,0.2408195508768962,6154477.0,0.2383177570093458,557811.2298,31218260.0,0.0760723724334214,0.0517970401691332,636517.3985,465900.0,512981.4388,516434.79,565311.2919,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91710,0.9957909106421704,17581.0,1295.0,23408.0,8844.0,65536.0,73762.0,17507.0,6931.0,87896.14285714286,203.0,0.0348727615457116,575.0,0.0175564653886825,-0.2743403424724451,-0.0027322404371584,0.2865317103280362,0.3818825588796944,563.0,-0.2580645161290323,0.0234190582681077,1689.0,0.5698924731182795,0.2836114272703074,7927248.0,0.0213143872113676,570198.4709,65993271.0,0.0939643718988096,0.056024096385542,669667.2887,512600.0,521705.6147,522963.6862,566457.294,53.54285714285714,3.0,3.0,7.0,-22.8,12.0,5.0,9.0,1.0,0.0
91711,0.9877672209026128,8420.0,574.0,13049.0,3295.0,32282.0,35549.0,8317.0,2693.0,106563.14285714286,123.0,0.0010113495898416,696.0,0.0161467270528003,-0.1415991348557431,0.1174934725848564,0.2645794516179276,0.2573967547060885,673.0,-0.1428571428571429,-0.0106958446029014,1828.0,0.0681818181818181,0.2319381634314672,5952678.0,0.0341753343239227,789028.68995,46986341.0,0.0757545922529466,0.1374407582938388,898333.6245,714400.0,729203.5032,733361.0603,795216.5718,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91722,0.9854881266490764,7580.0,517.0,10669.0,3098.0,28718.0,31650.0,7470.0,2415.0,84342.0,195.0,0.0081197665567114,504.0,0.0163349131121642,-0.6728601760309785,-0.0818291215403128,0.2525638288512972,0.3879403103409219,447.0,-0.5862068965517242,0.0094087909001545,1692.0,0.2357723577235773,0.2702215793864859,3348644.0,0.1275167785234899,589850.14535,23343016.0,0.076303317535545,-0.0501567398119122,683182.9667,513600.0,537845.5049,542847.8765,595524.2333,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91723,0.9897000908815512,3301.0,166.0,6399.0,1262.0,12368.0,13544.0,3267.0,1010.0,72294.42857142857,56.0,0.012400354295837,589.0,0.0122563496751329,-0.7016969373897372,0.215547703180212,0.2928279644654767,0.380796586059744,524.0,-0.4285714285714286,-0.008346709470305,1545.0,0.7241379310344827,0.2853709539020597,1591906.0,0.1240458015267175,610911.264575,11426764.0,0.0745717660956881,0.1934156378600822,708420.5964,579100.0,551140.9716,563059.2264,621024.2639,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91724,0.9814468085106384,5875.0,449.0,9324.0,2664.0,21965.0,24452.0,5766.0,2038.0,89103.14285714286,127.0,0.0246893123446561,654.0,0.0183625061344675,0.4603578270811443,0.0104790419161677,0.286078839096695,0.2331292788060999,608.0,-0.6190476190476191,0.0139603232916973,1865.0,0.0594059405940594,0.2725715792895873,4943017.0,0.0756578947368421,679501.63295,26595167.0,0.083346965483396,0.1367346938775511,787630.3994,613400.0,618928.1705,623057.1349,688390.827,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91730,0.9968337253482902,11054.0,916.0,25301.0,5645.0,41224.0,46628.0,11019.0,4488.0,76706.0,164.0,0.0232538035961271,632.0,0.0196448485888307,0.4358180806784524,0.2639109697933226,0.2705559748851578,0.3047034169625706,557.0,-0.2162162162162161,-0.0006791500921703,1927.0,0.3105022831050228,0.3048945530953122,4552954.0,0.1346499102333931,495930.49305,45463264.0,0.0962511795487689,0.1996161228406909,585065.6875,452400.0,448362.426,454109.2815,496184.5772,53.54285714285714,2.0,2.0,2.0,-22.8,3.0,3.0,2.0,0.0,0.0
91731,0.9554903399364147,4089.0,307.0,8391.0,1505.0,14639.0,16067.0,3907.0,1121.0,48205.0,49.0,0.0074925074925074,533.0,0.019107487396527,0.0871931944009112,-0.1111111111111111,0.2852128665896913,0.675297160466652,462.0,1.1999999999999995,0.0134763476347634,1369.0,0.1014492753623188,0.2057445461317768,1510568.0,0.1536796536796536,609770.7749,9405406.0,0.0697703367150059,-0.0869565217391304,687206.8485,497100.0,569943.9825,567496.9037,614435.3649,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91732,0.9644772117962468,8952.0,760.0,15621.0,3862.0,32031.0,35581.0,8634.0,2790.0,56517.28571428572,136.0,0.0205378418245774,577.0,0.0213597144543436,0.7539856254741009,-0.0483383685800604,0.2975679703226928,0.3920503999668421,513.0,1.076923076923077,0.0254623764884722,1503.0,-0.0821917808219178,0.2138129422161847,5270961.0,0.124756335282651,603560.20595,21564724.0,0.0784126359573929,-0.0028571428571428,684120.0419,517800.0,563612.4135,561132.3753,605375.9931,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91733,0.9502171734046108,5986.0,514.0,11166.0,2332.0,21088.0,23327.0,5688.0,1725.0,55281.57142857143,63.0,0.0264072272411397,526.0,0.0220345522356068,-0.9368791849036492,0.1918819188191882,0.2993828509373117,0.5726881519247861,422.0,-0.7,0.004768262445165,1439.0,0.3839285714285714,0.2357486517781857,2415979.0,0.2464454976303317,565813.958325,13859212.0,0.0739486432031551,0.2094763092269327,644957.9681,486400.0,521916.7888,525076.8262,571304.2502,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91737,0.984629861982434,6376.0,713.0,8116.0,3517.0,23630.0,27069.0,6278.0,2726.0,107714.42857142857,88.0,0.0166915052160954,787.0,0.0263400938342753,-0.6228760616301504,0.1322207958921695,0.3014290441493257,0.1392944157489523,751.0,-0.6666666666666666,-0.0111129819834988,2157.0,1.227272727272727,0.2970364683007953,1854903.0,0.047936085219707,683108.37695,38074680.0,0.1007056041966825,0.0650529500756429,804783.7091,659500.0,620478.8599,623438.9614,683731.9774,53.54285714285714,2.0,2.0,2.0,-22.8,3.0,3.0,2.0,0.0,0.0
91739,0.9910323709536308,9144.0,958.0,12062.0,5722.0,33662.0,39237.0,9062.0,4617.0,121006.71428571428,109.0,0.0252535706892982,884.0,0.0244157300507174,-0.0472855464873116,0.0869236583522297,0.3498666514975972,0.360676707638448,793.0,-0.2352941176470587,0.005857740585774,2067.0,0.728813559322034,0.2959440441545218,3107988.0,0.1147540983606557,704721.637175,48426492.0,0.1176695466014221,0.0589285714285714,835001.6855,648400.0,644319.243,643591.0663,695974.5539,53.54285714285714,2.0,2.0,2.0,-22.8,3.0,3.0,2.0,0.0,0.0
91740,0.9887640449438202,5874.0,401.0,8718.0,2428.0,22373.0,24723.0,5808.0,1949.0,88963.42857142857,141.0,0.009117551286226,682.0,0.0162197144359503,0.01056085307085,-0.1342383107088989,0.2443826548778775,0.2862870159453303,569.0,-0.2499999999999999,0.0099134823359769,1861.0,-0.1680672268907562,0.2477355442115629,2774793.0,0.1985940246045694,638946.008825,21364008.0,0.0788334749019132,0.0442105263157894,734588.0494,590200.0,588736.9746,588326.4628,644132.5485,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91741,0.9723778501628664,7675.0,538.0,9329.0,3159.0,28752.0,31698.0,7463.0,2408.0,111755.57142857143,201.0,0.0252873563218389,738.0,0.0169726796643321,-0.4722399797659496,0.0739762219286657,0.3206891527558524,0.27734885497718,696.0,-0.5,0.0164302766465385,1865.0,0.2622950819672132,0.2354515632423828,3699522.0,0.0603448275862069,779205.6235,38325018.0,0.0759669379771594,0.0834752981260646,893845.4212,757100.0,723496.9365,717430.3034,782049.8329,45.85714285714285,5.0,8.0,7.0,-16.4,17.0,11.0,11.0,1.0,0.0
91744,0.9568026971974432,14237.0,1408.0,18988.0,6413.0,51410.0,57509.0,13622.0,4691.0,76302.71428571429,213.0,0.0220831282087348,485.0,0.0244831243805317,-0.2075204549715315,0.0673508659397048,0.2625946890514619,0.4628383713951798,432.0,0.3333333333333332,0.0046075751659508,1670.0,0.4405594405594406,0.2658041946133427,7110180.0,0.1226851851851851,563371.342725,40383681.0,0.0815698412422403,0.1143617021276595,646816.9332,463200.0,510992.8818,521707.5981,573967.9578,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91745,0.97286524605243,13046.0,1163.0,17076.0,5598.0,48802.0,54301.0,12692.0,4336.0,91849.14285714286,94.0,0.0113947465778765,657.0,0.0214176534502127,0.1813688875508152,0.0211062590975255,0.2897360587113629,0.309765716181186,568.0,-0.5454545454545454,0.0052631578947368,1952.0,0.0669014084507042,0.2387438960912984,5722679.0,0.1566901408450704,700751.9210000001,54058768.0,0.0798511997937422,0.0662931839402427,799748.6691,647300.0,645612.6013,650078.7443,707567.6693,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91746,0.9599129330672956,5513.0,542.0,7238.0,2360.0,20155.0,22478.0,5292.0,1781.0,75581.28571428571,150.0,0.0134505021520803,459.0,0.0241124655218435,0.712626208670377,0.0484429065743945,0.2583899644311243,0.3151361307598248,412.0,-0.4285714285714286,-0.0003972194637537,1491.0,0.3114754098360655,0.2684887557276192,3090961.0,0.1140776699029126,587019.9905750001,15412344.0,0.0792330278494528,0.0930787589498807,676302.2968,488400.0,533155.9257,540890.7745,597730.9653,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91748,0.981088944305902,9624.0,1048.0,14260.0,5027.0,35651.0,40474.0,9442.0,3775.0,75516.71428571429,60.0,0.0256153692215328,760.0,0.0258931659831002,3.4048372953456374,0.0987762237762237,0.2551813267656346,0.2842589600357016,668.0,-0.3157894736842105,0.0021264689423614,1704.0,0.3913043478260869,0.1960730545549049,3445070.0,0.1377245508982036,753207.0391500001,39201931.0,0.0932697534219498,0.1773220747889023,846818.7129,663600.0,707999.1558,702667.4338,755342.8541,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91750,0.9842254706067936,9509.0,751.0,12656.0,4164.0,35770.0,39817.0,9359.0,3296.0,93915.14285714286,120.0,0.0179422199695895,738.0,0.0188612904035964,2.055364158799038,0.0763598326359833,0.2899946453737707,0.251770297218872,656.0,-0.3846153846153847,-0.006890420093354,1771.0,0.1686746987951808,0.2456372731126501,3046320.0,0.125,717760.0125750001,42033585.0,0.0827787126101916,0.3009985734664764,824014.3071,630400.0,661520.2715,660039.0842,725466.3875,45.85714285714285,2.0,2.0,2.0,-16.4,3.0,3.0,2.0,0.0,0.0
91752,0.9900950871632328,7572.0,874.0,9569.0,5144.0,26498.0,30934.0,7497.0,3562.0,92250.57142857143,80.0,0.1198834466490912,681.0,0.0282537014288485,0.3971598770399271,-0.1090775988286969,0.3891689770675681,0.6005925507900677,725.0,-0.4374999999999999,0.0958112662493981,1838.0,0.3400000000000001,0.3343408912990839,3478112.0,-0.0606896551724137,595370.181825,29827222.0,0.1151483804228357,0.2564432989690721,709960.4623,521900.0,532068.2795,543628.8598,595823.1257,54.02857142857143,2.0,2.0,2.0,-19.4,3.0,3.0,2.0,0.0,0.0
