ZIP Code,% Market Units,Earned Premium ($),Housing Units,Nonrenewed Policies (by Company),% Change - Nonrenewed Policies,% Nonrenewed Policies (by Company),Median Home Value - Census ($),% Change - Earned Premiums,% Change - Claims (Fire and Smoke),% Change - Nonrenewed Policies (by Company),Median Owner Cost ($),% Change - Renewed Policies,Zillow Home Value 2021 ($),Avg Median Income,% Change - New Policies,Losses (Fire and Smoke) ($),Median Gross Rent ($),Zillow Home Value 2018 ($),% Change - Losses (Fire and Smoke),% Change - Zillow Home Value,Zillow Home Value 2019 ($),% Change Median Income,% Change - Nonrenewed Policies (by Owner),Avg % White-only Pop,Zillow Home Value 2020 ($),Total Res Units,Voluntary Market Units,% Change - Expiring Policies,% Nonrenewed Policies (by Owner),Zillow Mean Home Value ($),% Change White-only Pop,All Disasters 10y,Fire Disasters 5y,All Disasters 5y,All Disasters 3y,Fire Disasters 3y,All Disasters 1y,Fire Disasters 10y,Fire Disasters 1y
91106,0.9762241720917068,26930864.0,11819.0,200.0,0.0889570552147238,0.0138188350722034,811200.0,0.3218546784473852,1.1428571428571428,0.1,889.0,0.0372208436724565,880400.7589,84178.57142857143,-0.0145348837209302,3518723.0,1885.0,761907.5463,0.1791054225114707,0.1555217731802638,745911.1443,0.1529206513310933,0.0869565217391303,45.85714285714285,782373.5559,3533.0,3449.0,0.0419718309859153,0.077178193878256,792648.25135,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91107,0.9713413969706876,44310969.0,13785.0,611.0,0.2247474747474747,0.016212487064505,913700.0,0.3244495968715806,-0.782608695652174,0.3076923076923077,783.0,0.0029260299625468,1153414.708,106914.0,0.115702479338843,7352633.0,1984.0,953145.6202,-0.965801144367728,0.2101138415323959,943582.0745,0.3534779875577136,0.2084592145015105,45.85714285714285,1022826.099,9177.0,8914.0,0.0217437874892887,0.0774006951999363,1018242.125425,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91201,0.9720730397422128,15729646.0,8614.0,289.0,0.1237113402061855,0.0191657271702367,916000.0,0.3095387599404429,-0.4615384615384614,0.0657894736842106,746.0,-0.0008888888888889,1139137.746,62181.71428571428,0.047979797979798,864351.0,1792.0,907392.2936,0.6997872161853933,0.2553972014469841,906206.8109,0.3252032520325203,0.1378205128205127,45.85714285714285,1000410.147,3724.0,3620.0,0.0119585437151208,0.0855494396180118,988286.749375,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91202,0.9633079311318092,21333015.0,9235.0,284.0,0.0580808080808081,0.019666228100547,876700.0,0.3222967291146874,-0.7333333333333334,0.1805555555555555,869.0,0.0027950310559006,1059683.595,79988.14285714286,0.048780487804878,3150363.0,1988.0,841799.6313,0.3226397815641639,0.2588311465087238,850099.0319,0.385345875151897,0.0308641975308641,45.85714285714285,936018.5727,3543.0,3413.0,0.0088495575221239,0.0857973824527387,921900.207725,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91203,0.9692164179104478,6062455.0,7287.0,68.0,0.0721649484536082,0.0161022969452995,592600.0,0.3278638009398351,3.0,0.8461538461538463,795.0,-0.0041928721174003,737141.8088,63488.28571428572,-0.102803738317757,171405.0,2014.0,608914.4223,2.3507672634271106,0.2105835923801209,602225.8956,0.517231308411215,-0.0476190476190476,45.85714285714285,643490.8738,1072.0,1039.0,0.0028544243577546,0.0788538953350698,647943.250125,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91204,0.9391385767790262,4280827.0,6918.0,69.0,0.425,0.0179034769071094,561800.0,0.3368744663428373,1.0,0.1363636363636364,746.0,-0.0248587570621469,707886.143,57138.42857142857,0.3974358974358973,78463.0,1658.0,597479.2727,-0.3209333333333333,0.1847877831829596,592503.633,0.6455850487540629,0.5344827586206897,45.85714285714285,635467.9001,1068.0,1003.0,0.0124352331606216,0.0734302023871302,633334.2372,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91205,0.9626608095387512,12395133.0,14749.0,176.0,0.2231075697211155,0.0143826101168587,677200.0,0.3227387693808017,0.0,-0.0576923076923077,658.0,-0.0028694404591105,793672.6034,48668.142857142855,0.268,3817797.0,1686.0,661584.1623,-0.097486557169638,0.1996547810951128,656101.7865,0.5234959979344178,0.2964824120603015,45.85714285714285,713814.1986,3187.0,3068.0,0.0157946692991115,0.0746097899812045,706293.1877,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91206,0.8647150144156133,29777598.0,13851.0,584.0,0.2878787878787878,0.0341261029626599,910500.0,0.414366974267657,-0.3571428571428572,0.1844660194174756,876.0,-0.0036880927291885,1009382.509,74332.42857142857,0.0979498861047836,2747677.0,1904.0,817040.0058,0.7685714535396875,0.2354138130747574,813893.0812,0.5107269209989718,0.3242320819112627,45.85714285714285,892332.5665,4509.0,3899.0,0.0238549618320611,0.0840881201425816,883162.040625,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91207,0.9528448947778644,18309581.0,4359.0,280.0,0.210727969348659,0.0268482117173266,1092700.0,0.3537685012855713,-0.4,1.127659574468085,1171.0,-0.0200511945392491,1449983.928,94174.71428571428,0.246031746031746,1560467.0,2011.0,1145314.076,-0.345988650056361,0.2660142387004072,1129865.573,0.3339415608432992,0.0093457943925232,45.85714285714285,1241275.797,2566.0,2445.0,0.0030710172744721,0.0815993863265893,1241609.8435000002,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91208,0.9130532464614692,28190475.0,6464.0,618.0,0.196642685851319,0.0351816008197654,1054700.0,0.3411310501664282,-0.3636363636363635,0.1123595505617978,1026.0,-0.0093552465233881,1360078.841,110272.0,0.0831460674157302,3689764.0,2059.0,1086310.211,7.297201979006486,0.2520169903843425,1071555.349,0.2498,0.2195121951219512,45.85714285714285,1179139.317,4451.0,4064.0,0.0102927721866423,0.0822042582261186,1174270.9295,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91214,0.9703507152745732,38070335.0,11150.0,713.0,0.0347368421052631,0.0201304384652305,851700.0,0.309888096658776,-0.625,0.2356321839080459,754.0,0.0105477188969373,1136470.9,111800.42857142857,0.012833168805528,4373286.0,2149.0,908705.7765,-0.5423685150508188,0.2506478217594998,905250.18,0.3964504569453574,-0.0103092783505154,45.85714285714285,994694.0723,8668.0,8411.0,0.0131534187549609,0.0842203337191902,986280.2322,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91303,0.9689954526663912,11058349.0,10454.0,224.0,0.2060810810810811,0.0228804902962206,536400.0,0.3059674331082977,-0.7777777777777778,0.9523809523809524,674.0,0.0199240986717268,671500.4636,64385.142857142855,0.159375,709197.0,1754.0,524871.331,-0.4906446012731057,0.2793620530209526,532769.2858,0.4771199937847182,0.0826771653543307,45.85714285714285,585924.5156,2419.0,2344.0,0.0428452579034941,0.1035750766087844,578766.399,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91306,0.9821408128219804,36506347.0,15018.0,647.0,0.1419878296146044,0.0179972183588317,592400.0,0.2961067076311878,0.4411764705882355,0.3018867924528301,789.0,0.0094804702313233,755434.5489,75055.28571428571,0.1461761858664085,5171843.0,1609.0,577951.8506,2.2691650419648584,0.3070890734509226,588545.2796,0.3734020873216822,0.1112454655380894,45.85714285714285,658474.5102,8735.0,8579.0,0.024165449027762,0.0948261474269819,645101.5473249999,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91307,0.969940887938624,46672944.0,8891.0,748.0,0.1844863731656185,0.0228104415711149,714600.0,0.2645200563757772,-0.977542932628798,0.3142857142857143,856.0,0.001670843776107,950591.6677,122878.0,0.138235294117647,95361754.0,3267.0,739113.9426,-0.9859753270750472,0.2861233064499899,740620.4325,0.2261376223625082,0.1553273427471115,45.85714285714285,822950.8753,7951.0,7712.0,0.0231071779744345,0.0988655769699926,813319.229525,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91316,0.9732225300092336,49689669.0,13162.0,667.0,0.0779392338177014,0.0294950030954276,724500.0,0.3730014915997726,-0.1951219512195121,0.6935483870967742,1053.0,-0.0083793173921928,903780.1277,78915.85714285714,0.0652741514360313,4278026.0,1886.0,716607.4689,-0.0040265948288175,0.2611927267340821,707658.8386,0.3213329452852154,-0.0426540284360189,45.85714285714285,784886.7377,5415.0,5270.0,0.0031858407079645,0.1094454762536481,778233.293225,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91320,0.9899252518687032,65168407.0,15430.0,1139.0,0.317262830482115,0.0217611432720047,755800.0,0.3157553749414084,-0.931726907630522,1.0139534883720929,776.0,-0.0196347423475949,903832.7497,128716.57142857143,0.1740713765477057,7256179.0,2441.0,740093.0846,-0.8123395905258217,0.2212419876730733,740596.9769,0.298198058653449,0.1774042950513539,72.71428571428572,799526.3475,12308.0,12184.0,0.0138234612711405,0.0901014501060354,796012.289675,-21.300000000000004,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91321,0.9579383886255924,32510477.0,11614.0,715.0,0.571969696969697,0.0338557696860646,513500.0,0.2978687631629144,-0.8823529411764706,1.5258620689655171,755.0,-0.0317120205699592,653472.8274,76484.28571428571,0.381786339754816,2325712.0,1851.0,506329.5228,-0.9287063365442818,0.2906077919104897,513225.9189,0.4095469793586992,0.3033980582524271,45.85714285714285,564167.7139,5064.0,4851.0,0.0296438883541867,0.0896349258961125,559298.99575,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91324,0.9886207573082204,28419762.0,11006.0,379.0,0.119047619047619,0.0176772388059701,680200.0,0.2768303301165482,-0.5,0.5657894736842106,920.0,0.0044406851342777,861295.3452,85214.71428571429,0.0264385692068429,3198590.0,1947.0,659249.653,-0.65678149765486,0.306478268559665,668798.9827,0.4579201775778728,0.052734375,45.85714285714285,745248.3396,5097.0,5039.0,0.0171149144254278,0.0978078358208955,733648.080125,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91325,0.9841243033271408,35934209.0,13383.0,416.0,0.152755905511811,0.016998324684346,720900.0,0.302982718940294,-0.2413793103448276,0.4456521739130434,907.0,0.0138606542228794,911669.8048,75255.14285714286,0.1388888888888888,4803737.0,1730.0,692349.4984,0.6016920668147279,0.3167768690622914,697562.3331,0.4218243793087565,0.1031307550644566,45.85714285714285,783301.5575,5921.0,5827.0,0.0284485610320872,0.0928370040452743,771220.79845,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91331,0.940354535974974,39727166.0,24097.0,1337.0,0.188871473354232,0.0239421234532528,487600.0,0.2757781832568684,-0.7764705882352941,0.587248322147651,677.0,0.0084114395577985,643635.0577,68135.85714285714,0.1246376811594203,7246126.0,1510.0,504148.1256,-0.1660229318242176,0.2766784701103328,516199.8496,0.4301780203302355,0.0674846625766871,45.85714285714285,576276.3692,14385.0,13527.0,0.0251471763936332,0.0726859230342209,560064.8505249999,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91335,0.9727051177904142,48323830.0,25343.0,1104.0,0.129979035639413,0.0219972901888897,580500.0,0.2960173753099584,-0.3368421052631578,0.5770750988142292,729.0,0.0040909090909091,733892.706,66491.42857142857,0.0560866794136392,9313157.0,1618.0,563068.9148,0.5430569432858807,0.3033799002395221,573945.3283,0.3883411299028427,0.033955857385399,45.85714285714285,638032.7092,12310.0,11974.0,0.0185825758185183,0.0949629393480513,627234.9145750001,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91340,0.9430684554523564,15855107.0,9261.0,548.0,0.1639344262295081,0.024660246602466,515000.0,0.2725400017526906,-0.5750000000000001,0.5813953488372092,574.0,0.0115291262135921,642252.3989,64081.42857142857,0.0672131147540984,4911870.0,1490.0,496138.3876,-0.0931070013703085,0.2945025318577061,511349.0613,0.4464288978666618,0.0357142857142858,45.85714285714285,568244.3008,5814.0,5483.0,0.0267613326051339,0.074790747907479,554496.03715,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91342,0.9438613043991037,67216272.0,26109.0,2087.0,0.1940379403794037,0.0316543052585278,520900.0,0.3163438451843512,-0.5576923076923077,0.4692622950819671,799.0,0.0180155017107743,721365.9988,80197.71428571429,0.102020699852144,18361005.0,1767.0,553459.1477,-0.0355872854887789,0.3033771359598398,570570.8509,0.3918367346938775,0.0950626381724391,45.85714285714285,634811.8391,16958.0,16006.0,0.0381046641098601,0.0868180370387223,620051.959125,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91343,0.9796457256023764,40421599.0,18641.0,737.0,0.0609756097560976,0.0196125392516898,608500.0,0.511587715994001,-0.4678362573099415,0.3898305084745763,771.0,0.0162017298087464,795710.0934,69868.0,-0.0227081581160639,10189037.0,1565.0,596698.426,-0.5272822203956063,0.3335213547219915,610408.7546,0.3246288011411528,-0.0044994375703036,45.85714285714285,688418.5395,9089.0,8904.0,0.0213477088948788,0.0937250518920645,672808.953375,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91344,0.979345088161209,72545246.0,18309.0,1171.0,0.0874922982131853,0.0203627384492322,690300.0,0.3037980237527331,-0.5833333333333334,0.2846441947565543,855.0,0.0081377893655685,900153.8731,101631.57142857143,0.0354894104178591,28967809.0,2016.0,683130.0361,1.1178546593279737,0.3176903744988177,693214.3475,0.3491441128845709,0.0486725663716813,45.85714285714285,778669.9067,13895.0,13608.0,0.0171568627450979,0.0941798389761246,763792.04085,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91345,0.9764875239923224,14388622.0,5613.0,351.0,0.2442159383033419,0.0210988218321711,558000.0,0.2860938258947572,-1.0,0.2738095238095237,641.0,0.0154765137116481,746543.902,83402.85714285714,0.1849315068493151,2521501.0,1770.0,567110.5724,-1.0,0.3163991967926853,579051.9175,0.2985726416238728,0.2360655737704917,45.85714285714285,655036.6306,4168.0,4070.0,0.037328094302554,0.0824116374128396,636935.755625,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91350,0.9830645161290322,53778969.0,13238.0,1393.0,0.5029736618521665,0.0311187561433294,605800.0,0.402853823974155,0.0,1.409282700421941,704.0,0.0355388313996027,769215.012,120410.42857142857,0.3614627285513361,4990813.0,2152.0,589266.9755,0.1912782125439491,0.3053760756697963,595565.3919,0.3060084555601567,0.274468085106383,45.85714285714285,651778.6048,11160.0,10971.0,0.0867460908413999,0.0952997944777053,651456.49605,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91351,0.9809800554748382,33124302.0,10562.0,876.0,0.2983490566037736,0.0282343840649777,471900.0,0.2876801090611949,0.4705882352941177,1.360248447204969,682.0,-0.0384062140391254,650051.7497,90341.28571428572,0.3542926239419588,4866901.0,2001.0,499569.5916,1.182393622751266,0.3012236145479596,506103.4709,0.4716971292988814,0.049490538573508,45.85714285714285,557861.2163,7571.0,7427.0,-0.0017948717948718,0.089731193192806,553396.507125,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91352,0.9286367795059468,27139168.0,12735.0,794.0,0.1377171215880892,0.0271091536071562,584100.0,0.3161014213881674,-0.4897959183673469,0.125,717.0,0.0194552529182878,748407.168,61575.28571428572,0.0814639905548997,6403325.0,1603.0,583101.605,0.0993486212742327,0.2834935825635396,600258.3258,0.4303156926261716,0.1423728813559321,45.85714285714285,668277.7914,7651.0,7105.0,0.032637256257779,0.0835125815152446,650011.22255,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91354,0.9941812136325852,44430288.0,10964.0,734.0,0.284377923292797,0.0202449249779346,648600.0,0.3281702897132204,3.6363636363636367,1.021276595744681,851.0,-0.0036844111294626,802293.4726,133809.57142857142,0.2089136490250696,1355930.0,2579.0,622412.317,2.8609175244962217,0.2890064201605444,619642.2202,0.2343895155938951,0.1724137931034481,45.85714285714285,671691.3816,8421.0,8372.0,0.0307606263982103,0.1095266990291262,679009.84785,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91355,0.9990222098058388,40979424.0,12562.0,413.0,0.162450066577896,0.0133501422291181,600200.0,0.2572101301400513,-0.4761904761904761,1.2027027027027026,848.0,-0.0021818181818181,744151.9923,99978.0,0.1323722149410222,1235096.0,2303.0,588457.125,1.9428986108231392,0.2645814974200542,583390.2136,0.1877131622966133,0.0487444608567209,45.85714285714285,632556.7439,7159.0,7152.0,0.0140309467610804,0.0946793379881044,637139.0187,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91356,0.9605919807262088,60629823.0,12471.0,980.0,0.2789203084832905,0.0404757971253923,1023000.0,0.3548915064347351,-0.1923076923076923,0.9230769230769232,1195.0,-0.0161756210283073,1192214.254,87215.57142857143,0.2481296758104738,6739033.0,1720.0,908609.4949,1.7691767875961868,0.3121305254808204,899271.0364,0.5364669104306807,0.117363344051447,45.85714285714285,1005031.627,5811.0,5582.0,0.022274325908558,0.1092020485709565,1001281.603075,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91360,0.9932470455824424,51973634.0,15674.0,787.0,0.1730232558139535,0.017277716794731,735100.0,0.2910289096055805,-0.7946428571428572,0.9568345323741008,671.0,-0.0086871644704733,881038.7899,101539.42857142857,0.125,7045794.0,2168.0,710192.4799,-0.5362660426878849,0.2405633892716749,718121.2975,0.2487590397535196,0.0566239316239316,72.71428571428572,782203.9538,10662.0,10590.0,0.0085689045936396,0.0823271130625686,772889.1302750001,-21.300000000000004,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91362,0.9830489572878331,68509058.0,14450.0,1112.0,0.3771760154738879,0.0290438007678846,878300.0,0.2322099471829573,-0.9896574014221072,1.4497041420118344,917.0,-0.0437030075187969,1049238.291,123227.71428571428,0.3179680150517403,196488946.0,2364.0,847112.1659,-0.997649753149728,0.2386060940173777,853351.3798,0.3283441345327133,0.1676300578034681,72.71428571428572,914639.4971,8967.0,8815.0,0.0018856065367693,0.0947057748060699,916085.33345,-21.300000000000004,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91364,0.957577955039884,58653028.0,11053.0,1216.0,0.4121495327102804,0.035345754730692,949000.0,0.3401007463867844,-0.1976744186046511,1.1224489795918369,1051.0,-0.0313129955651122,1191845.35,114233.42857142857,0.3083700440528634,5314598.0,2575.0,906468.685,-0.155698853276397,0.3148224199272809,909573.3342,0.3410085424080221,0.2528604118993134,45.85714285714285,1013373.444,8274.0,7923.0,0.0244389613441429,0.1106008196959567,1005315.2033,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91367,0.9864194615021256,60602975.0,19441.0,775.0,0.219421101774043,0.0216196613384662,786200.0,0.3163609440180954,-0.6581196581196581,0.3012048192771084,1001.0,-0.0069168694761111,984670.845,96960.0,0.1966911764705883,7656851.0,2384.0,745125.9141,-0.1533655385706922,0.3214824855331117,755139.7977,0.2907095847510508,0.2044198895027624,45.85714285714285,841420.2455,8468.0,8353.0,0.020387474656454,0.1087957151226044,831589.2005749999,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91377,0.979780473714616,23840845.0,5221.0,440.0,0.2813299232736572,0.0299747939232917,823300.0,0.2053578410378147,-0.998426435877262,1.3448275862068964,1022.0,-0.0129191018148262,970297.8846,140357.57142857142,0.1791767554479419,46561586.0,2764.0,794332.3667,-0.9987398781649872,0.2215263097373669,804732.7005,0.2371474163782271,0.0960960960960961,72.71428571428572,862112.0725,3462.0,3392.0,0.0186710598572212,0.0889025137952176,857868.756075,-21.300000000000004,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91381,0.972888191799238,33224275.0,6772.0,561.0,0.2789855072463767,0.0315009264978381,851300.0,0.3305120538747519,-0.4,0.8476190476190477,1170.0,-0.0358698437099667,873631.9788,137079.42857142858,0.3101604278074865,502909.0,2348.0,674764.3275,-0.703191922805553,0.2947216430910095,675352.2042,0.2052843023685702,0.145413870246085,45.85714285714285,736729.9559,4463.0,4342.0,0.0031425364758697,0.1057892077039699,740119.6166000001,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91384,0.8559136156571622,32529182.0,7119.0,1177.0,0.3668122270742358,0.047665330255538,579800.0,0.3767071362667977,0.1999999999999999,1.510948905109489,764.0,-0.0371658733064811,757292.8671,116504.28571428572,0.1331403762662808,3656070.0,1767.0,588992.2627,11.66992642090247,0.285743319663476,592246.745,0.2177185218592327,0.0818181818181817,45.85714285714285,644637.7436,5927.0,5073.0,0.0079687754106358,0.0937917628477706,645792.4046,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91390,0.8590490509302763,35851589.0,6759.0,978.0,0.6319218241042346,0.0463068181818181,647600.0,0.4305497086507335,-0.4374999999999999,1.673469387755102,925.0,-0.0238568588469184,838351.711,127175.85714285714,0.3478260869565217,4339200.0,2194.0,647861.6244,0.2132099851725108,0.2940289707333992,652120.6731,0.3227516630526664,0.3040685224839401,45.85714285714285,713904.0941,5321.0,4571.0,0.0544641120404589,0.096875,713059.52565,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91401,0.9792260010051936,31805959.0,15281.0,510.0,0.1267217630853994,0.0210118655240606,798900.0,0.3502788113119162,-0.2380952380952381,0.0285714285714284,864.0,-0.0007548594074353,1054646.129,61583.42857142857,0.0742778541953232,8697318.0,1595.0,811240.4339,8.68772763936414,0.3000413748237851,818868.5883,0.4663409547350533,0.1501706484641638,45.85714285714285,925925.1818,5969.0,5845.0,0.0146058091286307,0.1034525379037574,902670.08325,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91402,0.9594412655671491,20671541.0,20683.0,584.0,0.2231139646869984,0.0249114874376146,483700.0,0.3263460597161036,0.1499999999999999,0.4444444444444444,731.0,0.0019387359441644,629057.4306,48891.28571428572,0.1392961876832845,2550301.0,1408.0,491080.2845,-0.0276226577540745,0.280966576046691,499769.186,0.3527802443063188,0.1565762004175366,45.85714285714285,554352.3878,5942.0,5701.0,0.0257740875281093,0.0859531629910847,543564.822225,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91403,0.9240196078431372,42792339.0,12760.0,566.0,0.31433506044905,0.0303827365934832,1129100.0,0.3691080866626215,-0.5416666666666667,1.134020618556701,1368.0,-0.0276953511374876,1349808.704,102590.85714285714,0.1680814940577248,908000.0,2150.0,1039237.922,-0.1626736566186107,0.2988447355753825,1031100.393,0.2768894050384134,0.1493775933609957,45.85714285714285,1147493.192,4488.0,4147.0,0.0151416828898982,0.106930055290139,1141910.05275,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91405,0.9678843837816138,20543791.0,19397.0,495.0,0.1082390953150242,0.0248768720474419,581600.0,0.33670722318427,0.2857142857142858,0.1968503937007875,727.0,0.0257792359971877,739270.4228,50723.28571428572,0.01840490797546,2324818.0,1494.0,566453.9791,-0.0462439615726656,0.305084702511184,578243.136,0.4826199646343531,0.0853658536585366,45.85714285714285,653855.1874,4982.0,4822.0,0.0362259516987311,0.1065936275002512,634455.681325,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91406,0.9786856127886324,34288888.0,19494.0,608.0,0.1545064377682403,0.0175170705004465,608600.0,0.3172857664603343,0.0,0.4154929577464787,776.0,0.0219055159672736,799167.8534,63115.0,0.0896686159844055,4950228.0,1642.0,613333.3402,0.0037715203245454,0.3029910507382525,623217.4353,0.4865603909704445,0.1075949367088606,45.85714285714285,699635.7942,8445.0,8265.0,0.036427732079906,0.0957388573568815,683838.605775,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91411,0.9776260902540768,12304497.0,9748.0,196.0,0.1794871794871795,0.0182750582750582,759300.0,0.3533480315104371,-0.6842105263157894,0.5348837209302326,785.0,0.0088383838383838,923246.9892,63441.0,0.127208480565371,1525159.0,1647.0,717049.8476,0.7626140909853147,0.2875631900489925,736142.2068,0.5414050703329889,0.1130434782608695,45.85714285714285,812913.3666,2637.0,2578.0,0.0264250660626652,0.0948251748251748,797338.10255,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91423,0.9176962209302324,51547952.0,16264.0,572.0,0.1965678627145086,0.0251683020196242,1066600.0,0.3681015905625411,-0.7931034482758621,0.728813559322034,1241.0,-0.020721259214983,1322578.254,94578.71428571428,0.1945773524720893,2051808.0,2044.0,1052621.944,-0.9598047864403132,0.2564608419373784,1034769.596,0.358129224507595,0.0764818355640535,45.85714285714285,1151389.738,5504.0,5051.0,0.0038869257950528,0.096361156333876,1140339.883,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
91501,0.9504302925989672,17826934.0,8341.0,232.0,0.0894039735099336,0.0200657325722193,827400.0,0.5765144944296672,-0.8703703703703703,0.25,628.0,0.0163551401869159,1070693.854,74288.28571428571,0.0567823343848581,1938201.0,1864.0,844240.7919,-0.9776001634628104,0.2682327888828468,839213.477,0.3345467612411336,0.0495867768595041,45.85714285714285,926649.5169,2905.0,2761.0,0.0240418118466898,0.084154990486075,920199.40995,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91502,0.9750479846449136,3116230.0,5990.0,31.0,0.0196078431372548,0.0154613466334164,761400.0,0.2883649437493705,4.000000000000001,-0.125,450.0,-0.0111358574610245,749877.1624,50674.142857142855,-0.0196078431372549,467111.0,1671.0,626432.1865,3.410848595332665,0.1970603978536151,623252.0526,0.470491097070649,0.0465116279069768,45.85714285714285,662953.8051,521.0,508.0,-0.008,0.0822942643391521,665628.80165,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91504,0.973046875,24958168.0,10702.0,412.0,0.1434034416826004,0.019907228449942,819100.0,0.3112703570810951,-0.5,0.0775862068965518,749.0,0.0064738886491151,1093059.786,87330.85714285714,0.1603053435114503,2533565.0,1853.0,852292.1126,2.5817159369291764,0.2824943113289115,864535.0908,0.4035727405069318,0.162162162162162,45.85714285714285,959686.2843,5120.0,4982.0,0.0203606748109366,0.079387321221492,942393.318425,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91505,0.9882189004307068,30834074.0,14100.0,346.0,0.1236641221374046,0.0106376437311689,812500.0,0.3245587688638767,-0.4,0.3,613.0,0.0013480722566729,1040536.513,92682.14285714286,0.1328358208955224,1895408.0,2007.0,827087.1637,0.2845067477360099,0.2580735848264501,828190.864,0.2872322401064988,0.0991304347826087,45.85714285714285,920326.6087,7894.0,7801.0,0.0112721417069243,0.0738486134169587,904035.28735,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91506,0.9906741791334758,19331538.0,8654.0,241.0,0.1140939597315435,0.0114718202589489,850600.0,0.3171145647589133,-0.4545454545454546,0.1269841269841269,570.0,0.0064853556485355,1113800.053,87558.42857142857,0.0756302521008402,1706925.0,1778.0,872466.1218,0.8008886369098609,0.2766112347171714,877403.1351,0.4745394257096077,0.1119791666666667,45.85714285714285,977019.3641,5147.0,5099.0,0.0156877750143484,0.0742098248286367,960172.1685,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
91601,0.9562530894710826,20123942.0,19161.0,312.0,0.1134259259259258,0.0194186842596626,744500.0,0.5937095721349717,-0.2575757575757575,0.4833333333333334,640.0,0.0204255319148936,881807.2782,61113.857142857145,0.0974477958236659,2299078.0,1780.0,706406.9619,0.886059395903849,0.2482992464120559,702015.2711,0.5254170601196096,0.053763440860215,45.85714285714285,777523.2273,4046.0,3869.0,0.0305787212534749,0.0980270118877201,766938.184625,-16.4,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
