ZIP Code,New and Renewed to Total Units Ratio,Nonrenewal Rate,Renewal Resilience,New and Renewed to Nonrenewed Ratio,New and Renewed to Nonrenewed and Income Growth Product,Change in Nonrenewed to Income Growth Ratio,Log of Average Median Income,Premium Adequacy,Premium to Exposure Ratio,Housing Value to Median Income Ratio,Housing Value to Log Median Income Ratio,Losses to Owner Nonrenewed Ratio,Losses to Premium Ratio,Fire Smoke Claims to Total Units Ratio,Loss Burden per Exposure,Loss Burden per Unit,Growth in Losses to Fire Disasters 10yr Ratio,Losses to Company Nonrenewed Ratio,Growth in Losses to All Disasters 10yr Ratio,Growth in Losses to All Disasters 3yr Ratio,New and Renewed to Nonrenewed and Income Growth Ratio,Growth in Losses to Fire Disasters 3yr Ratio,Growth in Losses to Fire Disasters 5yr Ratio,Change in Renewed to Income Growth Ratio,Growth in Losses to All Disasters 5yr Ratio
90001,2.8045913274925143,0.11421136909527622,0.8857886309047238,8.864002804065896,6.236867480561339,0.8194188658589606,10.781355195926995,3.6091135381146646,1664.0959299101696,9.890863754835856,44141.17955271405,2335.715168539326,0.27707634837178935,0.013973605411999556,461.08162359986693,461.08162359986693,-0.11756796726606612,3874.7185461323393,-0.11756796726606612,-0.1763519508990992,12.597757761467852,-0.1763519508990992,-0.1763519508990992,0.029322370096674846,-0.1763519508990992
90002,3.2243133265513735,0.12441549098757045,0.8755845090124296,8.14519755862512,5.3082731618828065,0.9478784504687752,10.683722892852117,4.042440314806546,1950.1906154628687,10.708975841140772,43742.86479413173,1814.3577235772357,0.24737532829791595,0.012080366225839268,482.4290437436419,482.4290437436419,-0.19859373484628065,3712.1545988258317,-0.19859373484628065,-0.297890602269421,12.498272271561248,-0.297890602269421,-0.297890602269421,0.0677168283946238,-0.297890602269421
90003,2.9538028169014083,0.12849469324359306,0.8715053067564069,7.921934021657013,4.6946158995684675,0.9856927298891585,10.692691387465675,4.764086436811454,1929.54,11.198884917918436,46117.37886011095,1617.3378327709036,0.20990383219606065,0.012488262910798123,405.01784037558684,405.01784037558684,0.3300381405069331,3307.852760736196,0.3300381405069331,0.4950572107603996,13.367875026635414,0.4950572107603996,0.4950572107603996,0.09773682671716698,0.4950572107603996
90004,3.4322766570605188,0.11997082094158577,0.8800291790584143,8.355940130963518,2.8834370594256793,0.8381087256596753,10.885584751364705,11.941613487285945,7609.147934678194,24.891382188535797,122108.70895873164,1946.3644366197184,0.08374077766498512,0.009221902017291067,637.1959654178675,637.1959654178675,0.24192137069610165,7641.947004608295,0.24192137069610165,0.36288205604415247,24.21475968896427,0.36288205604415247,0.36288205604415247,-0.018495721647858406,0.36288205604415247
90005,3.5383211678832116,0.13166063114330057,0.8683393688566994,7.618860510805501,4.76316672949961,0.13329473407575304,10.650151803060869,15.429766482927127,12468.743613138686,22.148781593758148,87759.91664328938,2306.4427083333335,0.06480979482784067,0.014598540145985401,808.0967153284671,808.0967153284671,3.5960209691102833,7085.392,3.5960209691102833,5.394031453665425,12.186647828976907,5.394031453665425,5.394031453665425,0.0019179098428164455,5.394031453665425
90006,2.4749845583693637,0.1382155095824343,0.8617844904175657,7.359044995408632,3.49701643951691,2.315454601278021,10.604326504006421,3.2213646899148283,3295.587399629401,18.66087554738058,70933.1767855141,4416.808,0.3104274418636033,0.01266213712168005,1023.0407659048795,1023.0407659048795,6.312276485566332,9771.699115044248,6.312276485566332,9.468414728349497,15.486213514034858,9.468414728349497,9.468414728349497,0.09227480329098578,9.468414728349497
90007,2.6767839845011303,0.12177439174244287,0.8782256082575571,8.365287588294652,4.700080525334863,2.6783644246186573,10.317544218712966,7.681940876102811,3470.801097836616,26.412696914716825,77462.039973665,1935.3596127247579,0.1301754356260183,0.010655473038424281,451.813044882144,451.813044882144,0.15776677331177763,5221.138059701492,0.15776677331177763,0.23665015996766645,14.888688833664375,0.23665015996766645,0.23665015996766645,0.09784878662414911,0.23665015996766645
90008,3.9131127939418096,0.09745480616582168,0.9025451938341783,10.318444561219128,7.091202546220322,0.35633857213691084,10.779619760221095,4.2614376326672705,5332.6032283778395,19.289367527355356,85949.61288606685,4109.513743455497,0.23466259187608746,0.01654045436428856,1251.3624950179355,1251.3624950179355,-0.1905799490069153,16744.898666666668,-0.1905799490069153,-0.28586992351037294,15.014420680974943,-0.28586992351037294,-0.28586992351037294,0.019668086444747056,-0.28586992351037294
90011,2.598822230401178,0.12789358516641713,0.8721064148335829,7.94799639801891,4.689515258847664,1.433716605572161,10.695380562732373,4.784201878255585,1826.7118145012882,11.15627114201126,46054.02356287575,1793.5847164591978,0.2090212799223723,0.00986382039013618,381.82164151637835,381.82164151637835,1.7140192624519839,3346.481935483871,1.7140192624519839,2.5710288936779757,13.470613326982594,2.5710288936779757,2.5710288936779757,0.06664470985500184,2.5710288936779757
90012,3.2341356673960613,0.09493024838380401,0.905069751616196,10.594982078853047,7.880540349425864,0.30679609861995966,10.840560823592812,18.005824434605422,9561.782275711159,12.322478560235064,58028.596558486366,2157.1955555555555,0.05553758472053622,0.019693654266958426,531.0382932166302,531.0382932166302,-0.3020123237607347,8988.314814814816,-0.3020123237607347,-0.4530184856411021,14.244409681805063,-0.4530184856411021,-0.4530184856411021,0.04086470155208097,-0.4530184856411021
90013,3.795918367346939,0.11859838274932614,0.8814016172506739,8.454545454545455,3.721660661330952,8.518924302788845,10.085612661464037,45.99944340319191,41322.051020408166,28.71612527892383,68320.25517971625,2257.3076923076924,0.021739393479935233,0.05102040816326531,898.3163265306123,898.3163265306123,-0.2760066666666667,17607.0,-0.2760066666666667,-0.41401,19.206302064469398,-0.41401,-0.41401,0.5439313169855785,-0.41401
90015,2.9500924214417745,0.14187927815805848,0.8581207218419415,7.0,6.4169319870220445,0.34385929967670315,10.799167330506158,45.252315590762336,18964.4842883549,15.028263192119232,68161.21175108226,1266.6145251396647,0.022098316670542642,0.033271719038817,419.08317929759704,419.08317929759704,0.3097046413502109,4627.0204081632655,0.3097046413502109,0.4645569620253164,7.636047896268854,0.4645569620253164,0.4645569620253164,-0.018916716506033444,0.4645569620253164
90016,3.4791222570532914,0.11151144593660152,0.8884885540633984,9.055483028720626,5.758089063494202,0.5870714633929335,10.89306060968896,8.571313404489404,3454.2855172413792,15.208039874990709,75113.74860727625,1322.6205761316871,0.11666823423773412,0.010031347962382446,403.00539184952976,403.00539184952976,-0.16910864453811772,5069.350157728707,-0.16910864453811772,-0.2536629668071766,14.241143542452583,-0.2536629668071766,-0.2536629668071766,0.047211100478801594,-0.2536629668071766
90017,2.816901408450704,0.15292096219931273,0.8470790378006873,6.741573033707865,5.3387853492374004,-1.561666893525326,10.578928905977142,17.706449887472626,24710.971830985916,19.946964388772965,74097.8423729747,4436.731343283582,0.0564765950461647,0.08450704225352113,1395.5915492957747,1395.5915492957747,-0.09820588830553473,13511.863636363636,-0.09820588830553473,-0.1473088324583021,8.512948919234791,-0.1473088324583021,-0.1473088324583021,0.17122089351681283,-0.1473088324583021
90018,3.16210253082414,0.11604917760425319,0.8839508223957468,8.720114531138153,6.148753798903821,0.18574304637504982,10.827377905428133,2.828251155992476,3054.836469824789,15.512365436739726,72181.38482385378,3961.1070918610185,0.3535753880560458,0.012070084360804673,1080.1149902660609,1080.1149902660609,-0.14080710122352955,12009.070707070707,-0.14080710122352955,-0.2112106518352943,12.366798203844656,-0.2112106518352943,-0.2112106518352943,0.03603977842103699,-0.2112106518352943
90019,3.3948054770702023,0.11969062197873026,0.8803093780212697,8.411147011308563,3.440086255695736,1.8832763330876823,10.994885787138415,7.540157200447944,4527.768528580743,19.771406855468236,107118.64668732764,1893.0058239122986,0.13262322965104656,0.009671810475983481,600.4872853727451,600.4872853727451,0.06606322608844503,6950.545911949685,0.06606322608844503,0.09909483913266755,20.565587251979164,0.09909483913266755,0.09909483913266755,0.015097274601785466,0.09909483913266755
90020,3.8507462686567164,0.117325618772099,0.882674381227901,8.482191780821918,2.685250658087915,1.76824589102097,10.82078349330421,60.436244796729326,23277.04975124378,14.199061601903226,65676.1213723344,1042.6296296296296,0.016546362259326174,0.021144278606965175,385.1504975124378,385.1504975124378,-0.2284811104376864,4553.838235294118,-0.2284811104376864,-0.3427216656565296,26.79361689752813,-0.3427216656565296,-0.3427216656565296,-0.06917098234310616,-0.3427216656565296
90022,3.361881233415683,0.08806755867514805,0.911932441324852,11.438978829389788,7.358736429324233,0.513025856481666,10.88157465643402,4.487589211661113,1709.4939152712966,10.22237587467198,49965.23421392166,1869.4535249214189,0.2228367956232435,0.010888461890383384,380.93814621648824,380.93814621648824,0.099572031948556,4226.673096446701,0.099572031948556,0.149358047922834,17.781617525774596,0.149358047922834,0.149358047922834,0.014885284890481925,0.149358047922834
90023,2.9863513727979685,0.10144150902952682,0.8985584909704731,9.940306391970417,4.052234784724198,2.77943760729691,10.755864330095005,5.7976192529696,1706.9273131249008,11.102997343830902,48418.06699279927,1465.349131121643,0.17248459347995124,0.005872083796222821,294.4186637041739,294.4186637041739,0.006692599482954367,2958.74322169059,0.006692599482954367,0.01003889922443155,24.383999549762777,0.01003889922443155,0.01003889922443155,0.048680912495290565,0.01003889922443155
90024,4.117415546080682,0.10500513955878865,0.8949948604412113,9.453313253012048,3.2736102442690074,1.9003148045953946,11.123455324044405,46.295681606926614,20500.605444408004,19.67084315655506,119794.95470886654,1243.2366482504603,0.021600286793280157,0.019022630370613317,442.8189570350935,442.8189570350935,-0.3021182788806029,5579.152892561983,-0.3021182788806029,-0.4531774183209043,27.29864730110177,-0.4531774183209043,-0.4531774183209043,-0.05057326237290706,-0.4531774183209043
90025,4.158350658350658,0.09957397042853562,0.9004260295714643,10.067953020134228,3.31458506935015,0.7196570597933731,11.448051649532568,15.413863247342253,10864.701316701317,11.525862366812492,94355.56272530484,2054.789898989899,0.06487666225872515,0.02286902286902287,704.8655578655579,704.8655578655579,1.2607477142256833,10070.50495049505,1.2607477142256833,1.891121571338525,30.58110620027111,1.891121571338525,1.891121571338525,0.08011413207875175,1.891121571338525
90026,3.394999023246728,0.1111272179056013,0.8888727820943987,9.068092877641535,5.255262025607538,1.1679753443676646,11.14534638851533,9.480537396871195,3799.8869896464153,16.55885577621388,102872.4749579301,1304.764705882353,0.10547925271936841,0.007227974213713616,400.8092400859543,400.8092400859543,0.035921694903792434,5964.367732558139,0.035921694903792434,0.05388254235568865,15.647232818619893,0.05388254235568865,0.05388254235568865,0.023780058049679094,0.05388254235568865
90027,3.868629871274907,0.11080573496404196,0.889194265035958,9.069450186027284,5.003555851293127,0.7112991662550602,11.20939852295661,18.895294218357567,8485.096631987304,21.346676521585998,140581.40624340612,1301.2835973428716,0.05292322990284312,0.01058014459530947,449.05871980250396,449.05871980250396,-0.023633172324183268,5512.147186147186,-0.023633172324183268,-0.0354497584862749,16.43929419825947,-0.0354497584862749,-0.0354497584862749,-0.02605381270048725,-0.0354497584862749
90028,3.3940520446096656,0.1474147414741474,0.8525852585258525,6.813432835820896,3.286153278232974,-0.5084708926261319,10.817727611789143,7.345082248294039,11333.389095415117,19.12546541450629,88217.62858818794,4042.8344155844156,0.13614551426326899,0.03469640644361834,1542.990086741016,1542.990086741016,7.098186554453462,13246.734042553191,7.098186554453462,10.647279831680192,14.126811222026994,10.647279831680192,10.647279831680192,0.06162132821899959,10.647279831680192
90029,3.099641577060932,0.11689070718877849,0.8831092928112215,8.648,5.417059632413922,0.8175576537083147,10.767242112707454,2.938282937281175,3391.478853046595,23.131139757804434,101916.94305405238,3946.4767156862745,0.34033482184847413,0.011111111111111112,1154.2383512544802,1154.2383512544802,-0.22678863657009138,17501.766304347828,-0.22678863657009138,-0.34018295485513705,13.805996070726914,-0.34018295485513705,-0.34018295485513705,0.023814738837953223,-0.34018295485513705
90031,3.2281789244429553,0.09238275102297765,0.9076172489770223,10.942078364565587,5.585445973528312,1.7485002590420242,10.848923686373206,9.411680829905947,2554.4127994638966,13.360983631653584,63398.57103188211,1196.483751846381,0.10625094688957841,0.005863628748534092,271.4087786898978,271.4087786898978,0.0668224937094855,3980.4398034398037,0.0668224937094855,0.10023374056422825,21.435903149674857,0.10023374056422825,0.10023374056422825,0.028822779008229292,0.10023374056422825
90032,3.7600196102463537,0.10042293695288679,0.8995770630471132,10.015670910871695,7.229593317615281,0.347820755495118,11.04688881399406,7.637315373187628,2733.9408015688196,10.705529594423538,60809.44330896397,1287.781746031746,0.13093606210249042,0.008211790660620173,357.97144257874737,357.97144257874737,-0.2227863322988819,3673.822641509434,-0.2227863322988819,-0.33417949844832284,13.875422777995267,-0.33417949844832284,-0.33417949844832284,0.019828982390108538,-0.33417949844832284
90033,2.895180250783699,0.1117623006678479,0.8882376993321521,9.010365853658536,6.915824790242978,0.5351097609983647,10.683775268411074,3.3818969002833024,1946.846199059561,13.089242877847028,53468.060055886664,2609.417406749556,0.29569204191772663,0.008816614420062695,575.6669278996865,575.6669278996865,0.09926370687086883,5716.3501945525295,0.09926370687086883,0.14889556030630324,11.739263974893634,0.14889556030630324,0.14889556030630324,0.03214431733928935,0.14889556030630324
