ZIP Code,Housing Units,Median Gross Rent ($),Median Owner Cost ($),Median Home Value - Census ($),New Policies,Renewed Policies,Nonrenewed Policies (by Owner),Nonrenewed Policies (by Company),Nonrenewed Policies,Expiring Policies,% Nonrenewed Policies,% Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - New Policies,% Change - Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Change - Nonrenewed Policies (by Company),% Change - Nonrenewed Policies,% Change - Expiring Policies,Earned Premium ($),Claims (Fire and Smoke),Losses (Fire and Smoke) ($),% Change - Earned Premiums,% Change - Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Voluntary Market Units,FAIR Plan Units,Total Res Units,% Market Units,% FAIR Plan Units,Total Exposure ($),Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Zillow Home Value 2021 ($),Zillow Mean Home Value ($),% Change - Zillow Home Value,All Disasters 1y,All Disasters 3y,All Disasters 5y,All Disasters 10y,Fire Disasters 1y,Fire Disasters 3y,Fire Disasters 5y,Fire Disasters 10y,Avg % White-only Pop,% Change White-only Pop,Avg Median Income,% Change Median Income
91101,12006.0,1980.0,983.0,615200.0,403.0,2914.0,279.0,50.0,329.0,3243.0,0.10144927536231885,0.08603145235892692,0.015417823003391921,0.288888888888889,0.06515580736543902,0.5357142857142858,-0.0625,0.4027777777777777,0.09640102827763486,9396873.0,58.0,1019972.0,0.28041100769084637,-0.8,-0.9262311131416636,829.0,62.0,891.0,0.9304152637485971,0.06958473625140292,20891401.0,638938.204,631194.2757,663070.1359,733644.6524,666711.817,0.14822473880431786,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,75999.85714285714,0.4664528284259533
91103,9258.0,1690.0,706.0,780200.0,2165.0,17663.0,1638.0,481.0,2119.0,19782.0,0.10711758163987463,0.08280254777070063,0.024315033869173996,-0.060070671378091856,0.006162976489386018,-0.021126760563380254,0.15929203539823011,0.016697588126159513,0.007317073170731714,25426539.0,292.0,6395123.0,0.3000967847638505,0.5833333333333333,0.6825783278682309,4712.0,300.0,5012.0,0.9401436552274541,0.05985634477254589,217411272.0,803029.9179,795809.4906,865690.5433,963280.3344,856952.57155,0.19955721814085114,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,74017.85714285714,0.2213776790607782
91104,14259.0,1737.0,655.0,836500.0,3267.0,32906.0,2701.0,502.0,3203.0,36109.0,0.08870364729014928,0.07480129607577059,0.013902351214378687,0.04834605597964381,0.012003919647231687,0.15999999999999992,0.046875,0.14077025232403728,0.022877649433665992,33649786.0,565.0,4903001.0,0.3126979563691503,-0.2857142857142857,1.1468022850066109,8704.0,253.0,8957.0,0.9717539354694652,0.028246064530534777,101023435.0,850406.3266,842780.3091,933061.2392,1059154.543,921350.6044750001,0.24546879517535336,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,83480.14285714286,0.4275305101885329
91105,6508.0,2663.0,1274.0,1306200.0,1258.0,11527.0,1047.0,249.0,1296.0,12823.0,0.10106839273181002,0.08165015986898541,0.01941823286282461,0.04416403785488954,-0.0006949270326616075,0.2931034482758621,0.18867924528301883,0.27368421052631575,0.024027821688270556,31419171.0,36.0,2036218.0,0.32131774450705386,-0.16666666666666663,1.977891845648161,2921.0,157.0,3078.0,0.9489928525016245,0.051007147498375566,252107854.0,1344677.82,1322151.274,1409780.796,1597452.19,1418515.52,0.18798136344659855,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,138351.0,0.3908127521837449
91106,11819.0,1885.0,889.0,811200.0,1397.0,13156.0,1117.0,200.0,1317.0,14473.0,0.09099702895045948,0.07717819387825606,0.013818835072203413,-0.014534883720930258,0.037220843672456594,0.08695652173913038,0.10000000000000009,0.08895705521472386,0.04197183098591539,26930864.0,155.0,3518723.0,0.32185467844738525,1.1428571428571428,0.17910542251147077,3449.0,84.0,3533.0,0.9762241720917068,0.023775827908293235,30309619.0,761907.5463,745911.1443,782373.5559,880400.7589,792648.25135,0.15552177318026383,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,84178.57142857143,0.1529206513310933
91107,13785.0,1984.0,783.0,913700.0,3673.0,34159.0,2917.0,611.0,3528.0,37687.0,0.09361318226444132,0.07740069519993632,0.016212487064505003,0.11570247933884303,0.002926029962546872,0.2084592145015105,0.3076923076923077,0.2247474747474747,0.021743787489288735,44310969.0,539.0,7352633.0,0.3244495968715806,-0.782608695652174,-0.9658011443677281,8914.0,263.0,9177.0,0.9713413969706876,0.02865860302931241,222115390.0,953145.6202,943582.0745,1022826.099,1153414.708,1018242.125425,0.21011384153239598,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,106914.0,0.3534779875577136
91108,4610.0,3501.0,1501.0,2000001.0,1890.0,16663.0,1573.0,329.0,1902.0,18565.0,0.10245084837058982,0.08472932938324805,0.017721518987341773,0.32552693208430905,-0.02139291656762543,0.23545706371191133,0.3417721518987342,0.25454545454545463,0.0047342371422423035,32415657.0,32.0,1107470.0,0.2709866571607775,-0.2857142857142857,-0.8647251876721114,4311.0,49.0,4360.0,0.9887614678899083,0.011238532110091744,73817426.0,2393249.257,2312488.241,2413116.655,2540887.479,2414935.408,0.06168944649963781,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,167202.0,0.2193991596363231
91201,8614.0,1792.0,746.0,916000.0,1637.0,13500.0,1290.0,289.0,1579.0,15079.0,0.10471516678824856,0.0855494396180118,0.019165727170236752,0.04797979797979801,-0.000888888888888939,0.13782051282051277,0.06578947368421062,0.12371134020618557,0.01195854371512084,15729646.0,42.0,864351.0,0.3095387599404429,-0.46153846153846145,0.6997872161853933,3620.0,104.0,3724.0,0.9720730397422127,0.027926960257787327,59619850.0,907392.2936,906206.8109,1000410.147,1139137.746,988286.7493749999,0.2553972014469841,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,62181.71428571428,0.3252032520325203
91202,9235.0,1988.0,869.0,876700.0,1615.0,12918.0,1239.0,284.0,1523.0,14441.0,0.10546361055328578,0.08579738245273873,0.019666228100547054,0.04878048780487809,0.002795031055900621,0.030864197530864113,0.18055555555555558,0.05808080808080818,0.008849557522123908,21333015.0,56.0,3150363.0,0.32229672911468743,-0.7333333333333334,0.32263978156416395,3413.0,130.0,3543.0,0.9633079311318092,0.0366920688681908,131444868.0,841799.6313,850099.0319,936018.5727,1059683.595,921900.2077249999,0.25883114650872385,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,79988.14285714286,0.385345875151897
91203,7287.0,2014.0,795.0,592600.0,409.0,3822.0,333.0,68.0,401.0,4223.0,0.0949561922803694,0.07885389533506985,0.01610229694529955,-0.10280373831775702,-0.004192872117400381,-0.04761904761904767,0.8461538461538463,0.07216494845360821,0.0028544243577546258,6062455.0,19.0,171405.0,0.32786380093983514,3.0,2.3507672634271106,1039.0,33.0,1072.0,0.9692164179104478,0.030783582089552237,11647504.0,608914.4223,602225.8956,643490.8738,737141.8088,647943.250125,0.21058359238012092,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,63488.28571428572,0.517231308411215
91204,6918.0,1658.0,746.0,561800.0,362.0,3502.0,283.0,69.0,352.0,3854.0,0.09133367929423974,0.07343020238713026,0.017903476907109497,0.39743589743589736,-0.024858757062146908,0.5344827586206897,0.13636363636363646,0.42500000000000004,0.012435233160621673,4280827.0,11.0,78463.0,0.33687446634283735,1.0,-0.3209333333333333,1003.0,65.0,1068.0,0.9391385767790262,0.060861423220973786,15968124.0,597479.2727,592503.633,635467.9001,707886.143,633334.2372,0.18478778318295963,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,57138.42857142857,0.6455850487540629
91205,14749.0,1686.0,658.0,677200.0,1108.0,11148.0,913.0,176.0,1089.0,12237.0,0.08899240009806325,0.07460978998120454,0.014382610116858707,0.268,-0.0028694404591105283,0.29648241206030157,-0.05769230769230771,0.22310756972111556,0.015794669299111552,12395133.0,54.0,3817797.0,0.3227387693808017,0.0,-0.09748655716963806,3068.0,119.0,3187.0,0.9626608095387512,0.037339190461248825,36966625.0,661584.1623,656101.7865,713814.1986,793672.6034,706293.1877,0.1996547810951128,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,48668.142857142855,0.5234959979344178
91206,13851.0,1904.0,876.0,910500.0,2100.0,15090.0,1439.0,584.0,2023.0,17113.0,0.11821422310524163,0.08408812014258166,0.034126102962659964,0.09794988610478361,-0.0036880927291885746,0.32423208191126274,0.18446601941747565,0.28787878787878785,0.02385496183206115,29777598.0,78.0,2747677.0,0.414366974267657,-0.3571428571428572,0.7685714535396875,3899.0,610.0,4509.0,0.8647150144156133,0.13528498558438679,541720476.0,817040.0058,813893.0812,892332.5665,1009382.509,883162.040625,0.2354138130747574,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,74332.42857142857,0.5107269209989718
91207,4359.0,2011.0,1171.0,1092700.0,1156.0,9298.0,851.0,280.0,1131.0,10429.0,0.108447598043916,0.08159938632658932,0.026848211717326684,0.24603174603174605,-0.020051194539249195,0.009345794392523255,1.127659574468085,0.210727969348659,0.003071017274472121,18309581.0,26.0,1560467.0,0.35376850128557136,-0.4,-0.34598865005636104,2445.0,121.0,2566.0,0.9528448947778644,0.04715510522213562,166138226.0,1145314.076,1129865.573,1241275.797,1449983.928,1241609.8435000002,0.2660142387004072,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,94174.71428571428,0.3339415608432992
91208,6464.0,2059.0,1026.0,1054700.0,2171.0,15504.0,1444.0,618.0,2062.0,17566.0,0.1173858590458841,0.08220425822611864,0.03518160081976546,0.08314606741573027,-0.00935524652338815,0.2195121951219512,0.1123595505617978,0.19664268585131905,0.010292772186642374,28190475.0,57.0,3689764.0,0.3411310501664282,-0.36363636363636354,7.297201979006486,4064.0,387.0,4451.0,0.9130532464614693,0.08694675353853067,397352090.0,1086310.211,1071555.349,1179139.317,1360078.841,1174270.9294999999,0.25201699038434255,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,110272.0,0.2498
91214,11150.0,2149.0,754.0,851700.0,3934.0,31723.0,2983.0,713.0,3696.0,35419.0,0.10435077218442079,0.08422033371919027,0.020130438465230525,0.012833168805528095,0.010547718896937397,-0.010309278350515427,0.23563218390804597,0.03473684210526318,0.0131534187549609,38070335.0,213.0,4373286.0,0.30988809665877604,-0.625,-0.5423685150508188,8411.0,257.0,8668.0,0.9703507152745732,0.02964928472542686,209380524.0,908705.7765,905250.18,994694.0723,1136470.9,986280.2322,0.25064782175949984,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,111800.42857142857,0.3964504569453574
91301,9772.0,2985.0,809.0,871000.0,3407.0,25053.0,2591.0,871.0,3462.0,28515.0,0.12140978432403998,0.09086445730317377,0.030545327020866212,0.16052631578947363,-0.023667711598746033,0.1655844155844155,0.8928571428571428,0.30026455026455023,0.01065022421524664,54990992.0,3029.0,246192322.0,0.17039327915266034,-0.9969584319026699,-0.9991244606391098,6504.0,579.0,7083.0,0.9182549767047861,0.0817450232952139,660602347.0,845261.5672,843850.8136,923047.3206,1078168.497,922582.0495999999,0.2755442088435698,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,137175.2857142857,0.4191387152999192
91302,10225.0,2620.0,1501.0,1341400.0,4177.0,23501.0,2535.0,1615.0,4150.0,27651.0,0.15008498788470578,0.09167842031029619,0.0584065675744096,0.5354330708661417,-0.0697485806974858,0.0858995137763372,1.7430167597765363,0.45854271356783927,-0.009337738830627829,93613989.0,1864.0,68638658.0,0.35619306026277964,-0.9944289693593314,-0.9842832281252955,6100.0,831.0,6931.0,0.8801038811138364,0.11989611888616361,1410755429.0,1351187.14,1337807.539,1438371.936,1743236.56,1467650.7937500002,0.29015182900571435,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,146067.7142857143,0.3619101059633886
91303,10454.0,1754.0,674.0,536400.0,1352.0,8552.0,1014.0,224.0,1238.0,9790.0,0.12645556690500512,0.10357507660878447,0.022880490296220635,0.15937500000000004,0.019924098671726842,0.08267716535433078,0.9523809523809523,0.20608108108108114,0.04284525790349414,11058349.0,57.0,709197.0,0.30596743310829777,-0.7777777777777778,-0.4906446012731057,2344.0,75.0,2419.0,0.9689954526663911,0.03100454733360893,32304973.0,524871.331,532769.2858,585924.5156,671500.4636,578766.399,0.2793620530209526,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,64385.142857142855,0.4771199937847182
91306,15018.0,1609.0,789.0,592400.0,4332.0,31894.0,3409.0,647.0,4056.0,35950.0,0.11282336578581363,0.09482614742698192,0.01799721835883171,0.14617618586640857,0.009480470231323368,0.11124546553808945,0.3018867924528301,0.14198782961460443,0.024165449027762076,36506347.0,232.0,5171843.0,0.29610670763118785,0.4411764705882355,2.2691650419648584,8579.0,156.0,8735.0,0.9821408128219805,0.017859187178019462,78131199.0,577951.8506,588545.2796,658474.5102,755434.5489,645101.5473249999,0.3070890734509226,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,75055.28571428571,0.3734020873216822
91307,8891.0,3267.0,856.0,714600.0,4262.0,28802.0,3242.0,748.0,3990.0,32792.0,0.12167601854110759,0.09886557696999268,0.022810441571114906,0.138235294117647,0.001670843776107045,0.15532734274711157,0.3142857142857143,0.18448637316561856,0.023107177974434512,46672944.0,861.0,95361754.0,0.26452005637577725,-0.9775429326287979,-0.9859753270750472,7712.0,239.0,7951.0,0.9699408879386241,0.030059112061375928,460884435.0,739113.9426,740620.4325,822950.8753,950591.6677,813319.229525,0.28612330644998996,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,122878.0,0.2261376223625082
91316,13162.0,1886.0,1053.0,724500.0,3227.0,19472.0,2475.0,667.0,3142.0,22614.0,0.1389404793490758,0.10944547625364819,0.029495003095427613,0.06527415143603132,-0.008379317392192887,-0.042654028436018954,0.6935483870967742,0.0779392338177014,0.003185840707964571,49689669.0,149.0,4278026.0,0.3730014915997726,-0.19512195121951215,-0.004026594828817509,5270.0,145.0,5415.0,0.9732225300092336,0.02677746999076639,220444967.0,716607.4689,707658.8386,784886.7377,903780.1277,778233.293225,0.2611927267340821,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,78915.85714285714,0.3213329452852154
91320,15430.0,2441.0,776.0,755800.0,5899.0,46486.0,4716.0,1139.0,5855.0,52341.0,0.11186259337804016,0.09010145010603542,0.02176114327200474,0.17407137654770577,-0.01963474234759499,0.1774042950513539,1.0139534883720929,0.317262830482115,0.013823461271140536,65168407.0,327.0,7256179.0,0.3157553749414084,-0.9317269076305221,-0.8123395905258217,12184.0,124.0,12308.0,0.9899252518687033,0.010074748131296718,176221353.0,740093.0846,740596.9769,799526.3475,903832.7497,796012.289675,0.22124198767307335,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,72.71428571428572,-21.300000000000004,128716.57142857143,0.298198058653449
91321,11614.0,1851.0,755.0,513500.0,2656.0,18511.0,1893.0,715.0,2608.0,21119.0,0.12349069558217719,0.08963492589611251,0.03385576968606468,0.381786339754816,-0.031712020569959254,0.30339805825242716,1.5258620689655173,0.571969696969697,0.029643888354186743,32510477.0,115.0,2325712.0,0.29786876316291444,-0.8823529411764706,-0.9287063365442818,4851.0,213.0,5064.0,0.9579383886255924,0.04206161137440758,207307518.0,506329.5228,513225.9189,564167.7139,653472.8274,559298.99575,0.2906077919104897,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,76484.28571428571,0.4095469793586992
91324,11006.0,1947.0,920.0,680200.0,2639.0,18964.0,2097.0,379.0,2476.0,21440.0,0.11548507462686568,0.09780783582089553,0.01767723880597015,0.026438569206842955,0.004440685134277755,0.052734375,0.5657894736842106,0.11904761904761907,0.017114914425427896,28419762.0,196.0,3198590.0,0.27683033011654823,-0.5,-0.65678149765486,5039.0,58.0,5097.0,0.9886207573082205,0.011379242691779479,37517045.0,659249.653,668798.9827,745248.3396,861295.3452,733648.080125,0.306478268559665,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,85214.71428571429,0.4579201775778728
91325,13383.0,1730.0,907.0,720900.0,2947.0,21785.0,2272.0,416.0,2688.0,24473.0,0.1098353287296204,0.09283700404527438,0.016998324684346013,0.13888888888888884,0.01386065422287941,0.10313075506445668,0.44565217391304346,0.15275590551181106,0.02844856103208726,35934209.0,197.0,4803737.0,0.30298271894029405,-0.24137931034482762,0.6016920668147279,5827.0,94.0,5921.0,0.9841243033271407,0.015875696672859315,78024880.0,692349.4984,697562.3331,783301.5575,911669.8048,771220.79845,0.3167768690622914,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,75255.14285714286,0.4218243793087565
91326,13144.0,2229.0,1119.0,846700.0,6001.0,36924.0,4196.0,1005.0,5201.0,42125.0,0.12346587537091988,0.09960830860534124,0.023857566765578635,0.2174871418074944,0.0445923460898503,0.1742654508611956,0.6172248803827751,0.2516722408026757,0.06884732151601214,73605215.0,2840.0,63403408.0,0.3565453907537548,-0.72,0.4609329045753585,10554.0,150.0,10704.0,0.9859865470852018,0.014013452914798207,165840427.0,831971.7679,838618.5292,931975.1677,1099314.866,925470.0827,0.3213367429219469,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,125393.85714285714,0.4073912755300111
91331,24097.0,1510.0,677.0,487600.0,5769.0,50447.0,4059.0,1337.0,5396.0,55843.0,0.0966280464874738,0.07268592303422095,0.02394212345325287,0.12463768115942031,0.00841143955779855,0.06748466257668717,0.587248322147651,0.18887147335423204,0.025147176393633286,39727166.0,380.0,7246126.0,0.2757781832568684,-0.7764705882352941,-0.16602293182421768,13527.0,858.0,14385.0,0.940354535974974,0.05964546402502607,339774023.0,504148.1256,516199.8496,576276.3692,643635.0577,560064.8505249999,0.27667847011033286,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,68135.85714285714,0.4301780203302355
91335,25343.0,1618.0,729.0,580500.0,6359.0,44318.0,4766.0,1104.0,5870.0,50188.0,0.1169602295369411,0.09496293934805132,0.021997290188889775,0.05608667941363921,0.004090909090909145,0.03395585738539908,0.5770750988142292,0.12997903563941304,0.0185825758185183,48323830.0,332.0,9313157.0,0.2960173753099584,-0.33684210526315783,0.5430569432858807,11974.0,336.0,12310.0,0.9727051177904142,0.027294882209585702,156510085.0,563068.9148,573945.3283,638032.7092,733892.706,627234.9145750001,0.3033799002395221,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,66491.42857142857,0.3883411299028427
91340,9261.0,1490.0,574.0,515000.0,2384.0,20012.0,1662.0,548.0,2210.0,22222.0,0.0994509945099451,0.07479074790747907,0.024660246602466025,0.06721311475409841,0.011529126213592145,0.03571428571428581,0.5813953488372092,0.16393442622950816,0.026761332605133914,15855107.0,173.0,4911870.0,0.27254000175269066,-0.5750000000000001,-0.09310700137030858,5483.0,331.0,5814.0,0.9430684554523564,0.05693154454764362,115562349.0,496138.3876,511349.0613,568244.3008,642252.3989,554496.03715,0.29450253185770614,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,64081.42857142857,0.4464288978666618
91342,26109.0,1767.0,799.0,520900.0,8396.0,58120.0,5724.0,2087.0,7811.0,65931.0,0.11847234229725015,0.0868180370387223,0.03165430525852785,0.10202069985214401,0.018015501710774373,0.0950626381724391,0.46926229508196715,0.1940379403794037,0.03810466410986013,67216272.0,1340.0,18361005.0,0.3163438451843512,-0.5576923076923077,-0.035587285488778986,16006.0,952.0,16958.0,0.9438613043991037,0.056138695600896335,478056778.0,553459.1477,570570.8509,634811.8391,721365.9988,620051.959125,0.30337713595983984,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,80197.71428571429,0.3918367346938775
91343,18641.0,1565.0,771.0,608500.0,4534.0,33319.0,3522.0,737.0,4259.0,37578.0,0.11333759114375433,0.09372505189206451,0.01961253925168982,-0.02270815811606397,0.016201729808746457,-0.004499437570303688,0.38983050847457634,0.060975609756097615,0.021347708894878803,40421599.0,231.0,10189037.0,0.511587715994001,-0.4678362573099415,-0.5272822203956063,8904.0,185.0,9089.0,0.9796457256023765,0.020354274397623502,104765916.0,596698.426,610408.7546,688418.5395,795710.0934,672808.953375,0.3335213547219915,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,69868.0,0.3246288011411528
91344,18309.0,2016.0,855.0,690300.0,6950.0,50920.0,5416.0,1171.0,6587.0,57507.0,0.11454257742535691,0.09417983897612464,0.020362738449232268,0.035489410417859135,0.008137789365568526,0.04867256637168138,0.28464419475655434,0.08749229821318538,0.017156862745097978,72545246.0,1835.0,28967809.0,0.3037980237527331,-0.5833333333333334,1.1178546593279735,13608.0,287.0,13895.0,0.979345088161209,0.02065491183879093,232212601.0,683130.0361,693214.3475,778669.9067,900153.8731,763792.04085,0.31769037449881776,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,101631.57142857143,0.3491441128845709
91345,5613.0,1770.0,641.0,558000.0,1930.0,14914.0,1371.0,351.0,1722.0,16636.0,0.10351045924501082,0.08241163741283962,0.021098821832171193,0.18493150684931514,0.015476513711648154,0.23606557377049175,0.2738095238095237,0.24421593830334198,0.037328094302554016,14388622.0,83.0,2521501.0,0.2860938258947572,-1.0,-1.0,4070.0,98.0,4168.0,0.9764875239923224,0.023512476007677544,44807334.0,567110.5724,579051.9175,655036.6306,746543.902,636935.755625,0.31639919679268536,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,83402.85714285714,0.2985726416238728
91350,13238.0,2152.0,704.0,605800.0,6615.0,39105.0,4266.0,1393.0,5659.0,44764.0,0.12641855062103477,0.0952997944777053,0.03111875614332946,0.3614627285513361,0.03553883139960279,0.274468085106383,1.409282700421941,0.5029736618521665,0.08674609084139995,53778969.0,153.0,4990813.0,0.40285382397415503,0.0,0.19127821254394917,10971.0,189.0,11160.0,0.9830645161290322,0.016935483870967744,181642379.0,589266.9755,595565.3919,651778.6048,769215.012,651456.49605,0.3053760756697963,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,120410.42857142857,0.3060084555601567
91351,10562.0,2001.0,682.0,471900.0,3837.0,27366.0,2784.0,876.0,3660.0,31026.0,0.1179655772577838,0.08973119319280604,0.02823438406497776,0.3542926239419588,-0.038406214039125475,0.04949053857350805,1.360248447204969,0.29834905660377364,-0.0017948717948718107,33124302.0,251.0,4866901.0,0.2876801090611949,0.47058823529411775,1.182393622751266,7427.0,144.0,7571.0,0.9809800554748382,0.0190199445251618,84275820.0,499569.5916,506103.4709,557861.2163,650051.7497,553396.507125,0.30122361454795965,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,90341.28571428572,0.4716971292988814
91352,12735.0,1603.0,717.0,584100.0,3396.0,26049.0,2446.0,794.0,3240.0,29289.0,0.11062173512240091,0.08351258151524463,0.02710915360715627,0.08146399055489972,0.01945525291828787,0.14237288135593218,0.125,0.13771712158808924,0.032637256257779024,27139168.0,150.0,6403325.0,0.31610142138816744,-0.4897959183673469,0.09934862127423272,7105.0,546.0,7651.0,0.9286367795059469,0.07136322049405307,267285971.0,583101.605,600258.3258,668277.7914,748407.168,650011.22255,0.2834935825635396,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,61575.28571428572,0.4303156926261716
91354,10964.0,2579.0,851.0,648600.0,4808.0,31551.0,3971.0,734.0,4705.0,36256.0,0.1297716240070609,0.10952669902912622,0.020244924977934686,0.2089136490250696,-0.003684411129462606,0.17241379310344818,1.021276595744681,0.284377923292797,0.03076062639821031,44430288.0,97.0,1355930.0,0.3281702897132204,3.6363636363636367,2.8609175244962217,8372.0,49.0,8421.0,0.9941812136325852,0.005818786367414797,51918900.0,622412.317,619642.2202,671691.3816,802293.4726,679009.84785,0.28900642016054445,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,133809.57142857142,0.2343895155938951
91355,12562.0,2303.0,848.0,600200.0,3367.0,27594.0,2929.0,413.0,3342.0,30936.0,0.10802948021722265,0.09467933798810448,0.01335014222911818,0.13237221494102225,-0.0021818181818181737,0.048744460856720906,1.2027027027027026,0.16245006657789607,0.01403094676108041,40979424.0,72.0,1235096.0,0.25721013014005134,-0.47619047619047616,1.9428986108231392,7152.0,7.0,7159.0,0.9990222098058388,0.0009777901941611957,7831958.0,588457.125,583390.2136,632556.7439,744151.9923,637139.0187,0.2645814974200542,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,99978.0,0.1877131622966133
91356,12471.0,1720.0,1195.0,1023000.0,3765.0,20588.0,2644.0,980.0,3624.0,24212.0,0.14967784569634893,0.10920204857095656,0.040475797125392364,0.24812967581047385,-0.016175621028307385,0.117363344051447,0.9230769230769231,0.2789203084832905,0.022274325908558046,60629823.0,171.0,6739033.0,0.3548915064347351,-0.1923076923076923,1.7691767875961868,5582.0,229.0,5811.0,0.9605919807262089,0.03940801927379108,373466485.0,908609.4949,899271.0364,1005031.627,1192214.254,1001281.603075,0.31213052548082043,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,87215.57142857143,0.5364669104306807
91360,15674.0,2168.0,671.0,735100.0,4565.0,41013.0,3750.0,787.0,4537.0,45550.0,0.09960482985729967,0.08232711306256861,0.017277716794731064,0.125,-0.008687164470473352,0.056623931623931645,0.9568345323741008,0.1730232558139535,0.008568904593639681,51973634.0,196.0,7045794.0,0.2910289096055805,-0.7946428571428572,-0.5362660426878849,10590.0,72.0,10662.0,0.9932470455824424,0.006752954417557681,92046526.0,710192.4799,718121.2975,782203.9538,881038.7899,772889.1302750001,0.24056338927167498,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,72.71428571428572,-21.300000000000004,101539.42857142857,0.2487590397535196
91362,14450.0,2364.0,917.0,878300.0,4768.0,33549.0,3626.0,1112.0,4738.0,38287.0,0.1237495755739546,0.09470577480606994,0.02904380076788466,0.3179680150517403,-0.043703007518796966,0.16763005780346818,1.4497041420118344,0.3771760154738879,0.0018856065367693908,68509058.0,1617.0,196488946.0,0.2322099471829573,-0.9896574014221073,-0.997649753149728,8815.0,152.0,8967.0,0.9830489572878331,0.016951042712166835,275160174.0,847112.1659,853351.3798,914639.4971,1049238.291,916085.33345,0.23860609401737776,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,72.71428571428572,-21.300000000000004,123227.71428571428,0.3283441345327133
