RegionName,State,CountyName,City,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
94080,CA,San Mateo County,South San Francisco,691423.3739494885,700000.4167575127,709946.9901253786,719491.7531934222,729473.4552981267,739497.1145761927,750031.0109287887,760608.3203015687,772871.5982379885,783066.8988310617,791948.459978022,798306.9934260867,807738.9635578751,818811.7990912432,828154.4316231813,834082.6444039218,834377.5770863191,833139.9760285718,830702.171040299,830658.8694669721,831517.2123860511,833626.4424460208,836520.5849934347,842714.0664025362,850419.8843726907,857886.4684545047,862173.3463252047,866200.9676039759,870779.657673783,878237.4087055683,884622.0627718605,890057.5722017885,898206.9755745529,909938.803602098,924412.5581513168,940606.9136016286,957944.7391534476,974231.0169930314,986481.303691088,997107.7065675736,1009308.6498637804,1020881.0485093504,1028502.1285937586,1031783.1366835196,1034182.1088020052,1037777.7814137771,1041282.2093285904,1040451.3381612168,1035988.2264251462,1026539.0629825256,1017638.844321862,1010054.0335313398,1006197.055784702,1004713.8961973526,1007433.7695601508,1012431.1333784856,1017970.8712945784,1020609.0858031524,1024086.3177087771,1027608.379149544,1031724.6890646154,1037784.428570671,1045923.5174704392,1053541.6936259218,1054511.6138022863,1052392.96615167,1052310.7241058836,1058063.5492695486,1067493.8000976078,1078638.1416639618,1092452.119634052,1105619.8631576383,1118087.272027985,1128933.1106031246,1140785.8364140736,1154937.8225810092,1169903.4748285676,1185212.5183977345,1194330.2951491291,1195993.619530727,1193373.152734197,1194053.8864327683,1199285.7033956258,1207185.1667936612,1223441.3141663347,1251801.903595294,1287057.611453139,1314272.8996139497,1329543.190108391,1332589.49506165,1324299.680112325,1301604.8176842008,1272853.8054709558,1247558.8058275653,1229149.172040064,1214237.8903501276,1196896.5793148458,1183567.0045264026,1174951.435453775,1174520.7724026998,1176882.1237983855,1180198.4364261508,1184834.088653499,1191884.369902889,1200212.7261196694,1206530.8750600282,1206899.9749609178,1203438.2082579366,1199254.9807045392,1197294.660560374,1204751.0125426275,1217847.586674621,1231075.6617559118,1237131.1145801046,1240766.860217932,1242642.679527619,1243192.6667095704,1240838.8768963714,1242532.4954648155,1246254.7696087875,1249070.5487316756,1248683.685932041,1247855.2405935046,1246163.692037367
92703,CA,Orange County,Santa Ana,403702.7082194437,404701.4509881821,404928.6039979744,404937.8102732533,405845.55990503286,406894.7391325633,409064.37196151546,409448.0553292409,408769.0192496984,405343.4403459328,401036.491638581,396151.1629490427,398096.3281034795,406265.1038402549,417618.5904817979,425283.1309404084,429999.52443303616,434118.1750040857,437451.48076920304,436640.1850917323,431884.6086964246,424304.1855618755,419797.9746862216,417574.0187193069,423036.526407101,433492.2893073291,448066.64719692594,458501.29037643457,465407.1996459474,469072.54527316574,471999.8601152208,476223.4070740529,483319.9627206302,493153.2090215252,503008.91040285747,512966.1538880733,520325.8231848378,523914.8117206095,523213.63773939456,521222.13320074417,521326.3039658558,522562.5131527812,523405.3461637644,525184.3858599048,528334.663929643,533873.274836215,538571.015577131,541907.6839892608,540275.4635078848,535535.6477689781,530252.262542984,528276.1831213157,528343.2874082496,529012.236146215,530535.7112145784,533819.0471218554,538863.7211273537,545044.2899868878,551398.9132855103,557483.4762045704,561007.7544348063,563434.676885669,565288.9050349467,568776.433238293,570203.3142612535,569299.8829909001,568498.5301639037,571600.1103009278,579711.3604713022,590832.0509452341,603333.5310355942,615620.953804303,624672.7606377401,631362.5388197647,635778.6064792682,642178.0118913566,649740.1148492778,658773.2295488263,664827.5753309937,667453.7178701387,667539.9072138321,670658.5729277014,676926.7789911405,685364.5078514282,696595.3330996833,710813.6493385066,727460.6819518305,740926.9612817342,749095.9130049889,752343.7435475765,751020.4022639903,748096.528668733,744465.1492388422,743295.3250281467,742298.4793019468,740322.6437576907,734810.6695452906,727286.6606398904,721349.2627733637,720018.077887706,724707.390042256,732550.6665053032,741875.4512949906,751702.280965121,761345.5442445365,770241.2318748556,778105.5441103964,783879.1493964555,787128.7079839258,787472.7107629488,789640.5799754361,795099.4909984842,802532.1970875431,807912.1958426228,811895.7782858649,817122.8787667189,823591.0815695841,830280.7535760755,835857.5742456355,840435.879564674,841937.1295474026,840936.7003411389,836965.9085370955,832465.5188257137
95020,CA,Santa Clara County,Gilroy,595762.6544095459,599450.606624284,601209.3612277095,602385.6183937145,604523.8013146548,608723.7017520918,615282.638787804,623534.6007678333,633238.5471333471,642673.3331605415,650035.7763445028,656486.8608453277,662503.8031955566,668620.9297435778,672542.6794783542,674641.9067209605,674934.6792521933,674883.1790346486,673756.7987154515,671369.9494762107,667275.9892211681,664165.7759050594,662100.9953694827,662444.6314035202,665997.7730721817,673051.4417271585,681357.1611552128,688060.768117128,692639.4592892259,696636.1296992857,697361.9670659719,697267.5534656921,697678.3372711414,701794.3377514038,706489.0379226635,713573.5070951371,725084.9255951092,743040.2455277396,761699.9786988162,777850.978276229,790049.7291977342,798815.0024366401,805210.7785931076,810394.4781535022,815813.0815099628,820918.5510996928,823372.0175534029,823668.9612353719,819563.4730827223,813788.4901612052,806962.2380103503,801905.5971239711,797962.0095960043,793728.0848833931,791446.0167518681,790705.2223576396,792854.3698267703,794814.1947407979,797081.0954831657,799856.0311183011,805056.0860615299,810647.0978175258,816165.6942878561,818083.4711813157,816175.95576817,811749.9034554199,808963.2843202188,812253.9412799282,821635.0443516359,835149.6922418055,851887.197756569,870003.8823402524,886064.9223335945,900004.3328011789,912324.193622078,928194.458645084,945658.1352048152,963719.932305112,979318.3267689605,992391.051366108,1003418.246564018,1012400.8345683384,1023078.4162590932,1035161.2111212424,1052131.145913841,1071642.598275313,1095141.3984635004,1115865.046977847,1130560.4544515854,1133637.1800139258,1126794.8681066716,1109927.7941059896,1091055.5456553958,1075631.226026281,1066828.0089887625,1061383.1008594453,1053375.1491319097,1044333.7714452456,1036996.1203537337,1035313.8658910864,1039296.6635099038,1046547.045218172,1058405.4526491745,1072349.7362583843,1086267.2665521456,1097892.2811555786,1106290.102190011,1111308.8013808792,1110213.9632308737,1107516.676429624,1107707.5095619606,1113864.2649781734,1121123.4076855883,1127097.5950946708,1130292.7075364736,1132311.6913692493,1133094.0004615355,1134329.2560223378,1136845.655609262,1140051.3987838526,1139797.614356218,1136343.0907793753,1128777.0069678144,1121295.9642535786
92404,CA,San Bernardino County,San Bernardino,189889.4943254831,190948.84028000475,191209.13479704832,191855.9540691567,193246.99705983195,194703.83917712743,196220.94455287224,196546.39573336343,196436.01516897255,194984.02271822197,192977.57886316525,190137.35553016476,189922.50964388484,193156.82831991313,199173.62426067473,204977.9974043202,210171.5764993067,214761.50142037089,218437.32716740583,221491.97902356053,221252.6989532126,218091.54248955168,212631.96968745612,208647.06465404065,209293.76622513836,214202.5441527225,222463.0576973986,230107.71029521883,235832.7937505592,239818.0102452552,242521.8520105466,245087.9965382613,249097.99568451536,254864.22525898824,261432.9721682358,267577.92185187433,271716.85889437044,273901.43923206703,273805.44576187717,272851.23674767447,272346.3269199298,272695.5192864023,273880.3177729954,275401.8094339873,277880.02101568354,281516.9182367515,285206.96909483644,288324.5359112289,289813.8762634236,290375.4162437674,289910.1998622087,289494.99554553564,288846.64530237747,288069.5872785685,287274.63278737565,287194.32218850876,288551.897428465,291532.00325375696,296086.5659160454,300796.8369880356,303860.29449949414,304947.6972835802,304572.50824642874,304490.6649876079,304049.6197099533,303678.5252938245,303555.58905433776,305116.0667493007,309474.0103865259,316664.534504211,325713.0634754947,334992.093815163,342081.79223847185,347575.5140464958,351680.5821840912,356282.7958839501,362010.4364739547,368565.4429242363,374871.9139522082,379683.6130980461,384230.00485422066,389719.2077482252,396574.24863270065,403761.51154917985,411126.50826269825,418484.0128421625,425740.1584843798,432362.4919162417,437962.04881114647,442316.5890911632,444449.3046365454,444349.15005135426,443333.5379944192,443498.6671833301,444648.5655927037,445999.5543229191,444545.1269354457,441550.9804779703,437621.5127165038,435999.4655464871,436398.1496497088,438229.0303057857,440838.27060771495,444685.4557735454,449689.92156102945,456103.57308519137,462358.64462059335,468469.8045874816,471949.29689526535,472519.1603576396,471881.88838516595,472118.6960625048,474204.8189718846,475882.44276515464,477278.33776398445,478303.1532030109,480452.2417901885,482985.4537471666,485825.5640456397,488037.2000331665,488462.0048592266,487449.293670052,484906.7483739338,482898.6252470995
90022,CA,Los Angeles County,East Los Angeles,337614.34077593085,338232.1522688405,338148.4336620082,338693.7486863294,340041.7883831714,341945.2552544671,343501.1939344178,343468.4990359956,342135.12667859177,339626.8786280749,336454.0065108062,332979.20155027724,334225.5517584169,340937.51617878163,350624.59485460987,358867.10300614143,364555.3548227949,370237.3800693136,371580.11570190656,369319.7815061393,363808.4364032464,359942.3111011146,358342.70379059186,358730.6882204046,364478.6750732523,374882.6612584154,388299.1319018895,399353.2169671113,406855.2650941207,412853.2778923721,414351.67245277594,413674.4373299594,411205.4164549522,411501.4442299227,413467.4135980155,415954.7326910067,421230.9076424367,429058.35979598714,438147.24406533135,445561.7380148372,450993.018893387,455264.1719726565,459995.0239987427,466263.4634693517,474032.82516424614,481995.6847208242,488622.4183254016,493426.9110886635,492957.66368844593,488394.33847212855,481276.0216700144,475817.6667094597,472137.5911062863,470442.6098907829,472402.79409581533,477746.4411506351,484829.62051041704,492025.51995919994,499418.418422171,506889.2263846552,511346.74231848074,513328.0575643739,514024.0049493206,515006.8881095207,514113.7597062091,511717.055418984,511367.1736328723,515914.8404116539,525444.7513509997,536957.9904781779,548890.6396803182,559657.3366233842,564718.9841473579,567021.7709363749,566585.4474822591,570428.6436265254,576362.1696478688,584120.7253514797,592095.5987352869,597089.3013158891,601004.0753823669,604298.3247001526,609215.6882779122,614248.5259045507,620167.8049143037,627420.20143858,636136.6825653529,642970.2701557454,648099.2095846115,651611.5842124867,656237.6759327474,659580.5008723312,662195.7923054778,663482.120116868,665280.8350888713,666291.895218541,661104.8108344834,651285.9043929264,641310.1538122596,637816.3865255044,640600.9231490182,646047.329917978,653643.7935959435,662321.7794967165,671184.3270876418,679670.1581090436,687133.8908900302,692604.0277390509,691493.1028341999,685983.0741470978,680471.530397886,679702.148593272,681347.4113428252,682668.344594541,685874.7275312972,690307.2892007944,695718.5968879639,698779.3083649897,701163.8021802492,703329.6563415598,702127.1245785555,697895.0926128159,690764.9438873022,684770.915390638
91761,CA,San Bernardino County,Ontario,349754.2903011293,350654.7167628442,350766.45642020105,351646.939918461,353687.681622247,355246.4048546949,356524.10152445215,355872.10661821853,354815.39231211646,352389.099786547,349757.1367641522,346399.29403480707,346716.34503135394,351667.90365124075,359889.5030605544,366829.69816711143,371521.3994106934,374674.020170623,377020.6283157223,379339.8653410244,377736.7203939159,372656.7422297458,364733.7445470191,360101.58842194284,362444.62183922296,370619.1719203468,381875.1991106243,391189.7178745337,397828.5486164428,402786.5716911175,406349.5659652208,409837.5592030776,414860.0815521463,422345.91449366463,430907.24147597706,439192.19912150566,444404.300081432,446725.5977874717,445914.2815986528,445292.2348665696,445539.6841408535,446836.59114892967,448279.2608270924,450275.63880645344,452857.6475143657,456630.9433011185,460579.0670148916,464258.12014890695,465607.6447322875,464973.0257459952,463220.0521991548,461841.4144777044,460473.0493240322,459160.0142317834,458564.5689104582,458877.19355930545,460702.975260159,464175.0668312155,469093.8485153168,474214.7448985199,477210.19655287574,478430.8786784883,478435.2517944074,478789.308890491,478396.16191735846,476816.279764072,475195.83545993734,476349.561770512,481628.83908257075,490291.5889300543,501004.8257554707,511886.07296586543,520176.3508831202,526952.355044717,532766.7036886922,540540.4060865575,549838.9045244303,559660.4701585565,568370.377645648,574974.4297014051,581341.0115605745,589576.4153641019,600169.2132753014,611749.0395739018,623454.1005675088,634827.8586387977,646561.6684318942,657498.8864620599,665810.2785617021,670779.3688056654,671474.9642932789,669088.2620723861,665112.4942796183,662810.6752733475,662037.7395919053,660961.9821636466,655112.4064445402,647368.5895203287,640375.1314172681,637908.8851087288,639173.8049300412,643119.0587210745,649169.8289313199,656747.2731588752,664266.1120690269,672099.1868925187,679188.9452690779,686458.6385806422,690542.7943811623,692087.9057304809,692228.2812865825,694156.5499411074,697809.7377935709,701364.3526260937,705217.9239193824,707995.2840387732,710913.9891953879,712920.1424491393,715582.4291921348,718319.2717243311,718854.4339807386,717277.6732760011,713556.8530248003,710143.879120173
91977,CA,San Diego County,Spring Valley,377917.5280014007,380270.3583272973,382788.8404332654,385455.1597539855,388367.87160795584,391560.4760269106,394054.6899278504,396789.241857059,400409.3904897224,405402.4196785325,409952.6914639165,413323.44751128583,416619.7887225713,420073.92610935913,422850.06632816925,424777.2027730195,426456.0920548209,429276.22591784527,431798.55041915807,433976.9271431125,435216.99061064376,437402.4261122968,440117.36038673535,443937.7742835513,448007.80773181777,452379.4287918511,455707.1619669565,458529.5567599862,460231.0565511482,462657.414072587,464260.3066128264,466762.1510071824,469357.7115676882,473249.13604764175,476857.5131655987,480885.4105586261,484110.9809401102,486437.58758646576,487474.3656856923,488276.2387688556,490033.0996675723,491765.9532280115,493480.64165447257,494533.24614444416,495264.35789282713,496099.3775480147,496670.0928521074,496642.83977965405,496591.957760566,497762.9296312886,500062.4674719106,502303.91974377,503176.0242607265,503801.56309591216,504930.7244965868,506470.2733475633,507286.5484863253,508007.51694063254,510155.2391615889,513735.1084749224,517646.7145683323,521503.2064211657,525415.5082919664,529088.6081596676,531059.6953698914,531563.18782815,532262.6942870974,535055.060095847,541333.1932166809,550055.244694051,560848.9754553947,572357.7786481166,583977.4820306181,595373.2703141036,606368.4506199501,617723.3931204492,629377.2361698726,640651.6817577457,648808.360455628,651839.5801110142,651319.8492406147,651239.0086280652,654093.2548327906,658843.6428192618,669039.5383869015,684410.7891616133,704457.9942059157,721518.8757881304,733608.1084219933,740888.5646896159,742854.2433718593,739806.1342652881,732057.2962652069,723968.7459389154,716285.5038577188,709662.7903746205,702184.5767685622,696739.6723827425,695060.4873787655,698167.0870695359,704826.1848532325,713360.4412543522,723403.4150573644,733494.5863741348,742120.9947656583,748560.809587475,752880.4106591902,756612.3265626124,759719.8533650929,763840.6978990134,770245.4360372523,778715.0675827153,786306.7285268782,790313.433509346,791140.6461978658,790599.9650451863,790064.5715230276,789818.9561767859,790377.5966963946,790811.8843699469,790155.7398748804,787678.3711667635,783401.4902099167,778868.937351191
92677,CA,Orange County,Laguna Niguel,680611.3659017696,682898.1674575605,684037.5152611039,683486.4222619497,683877.2961473265,684008.3790663895,685344.6137282519,683303.2653198992,678749.9134128114,671311.496178442,664867.6547087424,660004.4982378423,664443.928950458,676353.7554994975,691911.1875393392,702169.0497556819,708304.7196930541,714000.7784517674,719122.4093695073,717378.9323629396,709474.1919860764,699610.5877353639,695803.6718374332,697354.7786908929,707656.4942869149,722130.8022542557,739120.7796097863,749114.5045627992,755049.9333819727,758073.0278390982,760876.9649510082,764883.5558875889,772424.5763764884,783885.7823602147,795342.6134903094,806053.8467327524,813353.3894762994,816807.5316751556,814878.2119900364,811366.9318913197,809037.0577894473,807589.8014795302,806392.677771477,808611.7206416723,813448.9856806556,820912.9278180115,825523.8007712684,827229.1918824435,822009.2247545313,812680.3887642963,803441.6787633384,799463.975479321,798606.3257032204,798050.231655438,797392.1735899486,799218.0145515407,803201.0350972511,808381.6367778975,812988.0505909808,817397.5143950181,820612.1536156345,823685.7850923302,826965.3412244591,829827.6320894993,829247.3989918536,825667.1024172851,823808.0297167931,829014.2574369712,841458.4473601533,857008.6338020285,874223.6840097395,890196.6690714598,902523.3821411334,910852.2512750232,918358.427252264,931974.7405892764,949994.986931251,970643.4731155736,987349.0583791464,1001244.9285648369,1011723.7331016338,1024809.854882889,1040645.0570333358,1060764.167086457,1088741.3918111203,1124952.785286743,1169161.7439618194,1210586.026691134,1243128.360526868,1259567.471970564,1259545.6276883166,1248999.0941150282,1235041.2795509284,1226833.6049940705,1221187.484672508,1217351.4904938575,1207560.1860796572,1197300.6625294178,1190727.6180441326,1194232.3865611742,1205175.68174793,1221379.388513949,1241747.755341895,1266886.9494746544,1292679.235970888,1316754.7135654711,1333127.1944452182,1344257.4193303536,1347256.389154032,1350368.6451825954,1359382.0071450344,1377044.4119892896,1398475.6886033637,1413699.9121373792,1425428.4942065596,1432816.993915602,1442413.3230280466,1451814.1433277156,1462625.0109608888,1472233.6030771555,1478016.0998303413,1481868.222461602,1481843.6822720666,1480842.1189515318
92630,CA,Orange County,Lake Forest,580412.2238781649,583514.2352836762,585884.5997405095,586208.8109389159,586480.6136844159,586867.4387141177,588902.5153264357,588733.8126638554,585625.4961834048,579098.229404007,572580.0313749989,566889.2813495197,570667.953461473,582405.6641899837,598749.997189377,609651.5011701784,615527.3906887844,619319.8243557351,622983.6731671849,621735.8281161324,616636.2223012629,609240.4341883581,606415.4368058987,607714.5425557067,616539.2422840112,629202.3260601104,644164.6602954351,654214.8527745063,661420.9869631011,666296.762171926,670794.8430795121,675639.8992245543,682526.4489124437,691702.2666205302,700729.2600446776,710120.0807690775,716652.4063860591,719934.2464464633,718150.4671272837,715019.6960691861,713671.561990986,713431.5148915066,712810.2637167646,714038.9796640942,717033.4191085569,722676.057221659,726606.3057443183,728609.6471918984,725406.319013748,718914.7506217961,712179.2331551053,709980.8676086711,710462.0948951322,711530.0377434549,711607.2994580143,712731.2497218851,715953.2736051823,720702.4916761204,725483.1101367028,729144.7975047319,731970.189350931,734289.2021557679,737457.4174548964,740873.9418319386,742316.5476011907,741344.9268755247,740652.0598870722,744572.3417998273,754004.2014778095,766725.6367955782,781276.5396152766,795465.9694280158,805890.1585893134,812966.2020457205,817841.4433859099,827310.6422552125,839820.0453563527,855311.748303065,867018.7944278867,875791.8937648418,881420.034894854,890208.3130631476,902361.2404230104,918621.2760701207,940756.057994754,968530.2221425074,1000896.2640442016,1030669.3306788412,1053939.5300808873,1067269.5327400093,1068760.1249995742,1063578.9773112724,1054406.6386024377,1048626.7925968573,1042143.5458626868,1036507.2838890692,1025785.5825835792,1015108.8521768274,1007903.7704570025,1009878.9737911526,1018713.2524863468,1031054.8897543608,1046166.6272477402,1063526.005552807,1081781.1133956448,1097628.6681599843,1110846.371192849,1120760.4443089913,1126932.7275177883,1131055.2727674206,1139482.139004057,1153275.023055393,1170449.492150645,1184421.479243832,1197584.3368789086,1208879.3631178522,1218725.1036077638,1226160.7161729948,1232547.727509573,1238368.555324742,1241339.2647479658,1242611.3705261715,1240289.8497912332,1236255.722599276
95758,CA,Sacramento County,Elk Grove,298896.1104325541,300510.72970059817,302493.51775543723,304608.163509882,306992.91241605027,309405.48405202647,311426.5621907992,313184.3695683461,315056.3491803002,317256.95169179305,319921.0540820711,322602.5554268924,325738.35902249796,328859.1775663534,331689.78194840887,334377.82284468855,336941.46875171043,339291.2722140329,341323.04244421993,342864.5996347366,344356.3765479652,345893.5214397127,348236.14538893383,351237.5814207283,354678.75645752,357986.4689000957,361193.4056078194,364428.37205081433,367465.6394240802,370325.8236075332,372807.5348448218,375311.5282875272,377908.1572015192,381098.5907734907,384376.5705993632,388385.76316621696,392758.3364428426,396868.59930550953,400356.186395752,402859.48143299593,405697.00085050263,407892.19470774755,409419.6668047846,409891.9361767902,409518.1177714547,409212.12360985257,408808.6460019849,408917.9331633172,409472.4752960336,410561.288392716,412211.8551243217,413442.850136378,414262.2918625234,414643.28240155405,414936.971553069,415290.638067416,415790.6139951857,416906.8526144968,419278.08962816634,422173.8511423003,425562.5827215307,428749.6910461958,432322.6826444123,435222.59466103185,436388.0661613107,436428.1692893312,436466.69342132664,438149.0001277726,441935.9180569632,447739.0400502078,455377.3478638002,463954.46134523855,472784.3233982431,482351.2563973193,492781.7025746996,504608.2961996494,516969.2257144437,528975.0341205802,539944.5250169596,548432.3677486903,555137.5135136911,560445.8461946227,566709.4155932505,573905.0299981599,584108.2752244042,596169.464173234,610258.3894203905,622370.543280085,631650.4792325986,636294.6525292994,635343.3722152645,628697.6435059154,618379.8465951235,608254.1167967794,599300.4531370729,591157.5323297783,583025.0713282245,576686.4892202327,572512.495011522,571287.4475882336,571505.4109599051,573605.7465113987,577200.74144234,581900.7448511493,585920.2777842649,588935.0158951682,590536.2618350559,591521.9178023364,592177.0137647738,594127.4398489507,597979.9167432567,602250.8423299365,605826.5105966736,607230.7251462681,608091.704974799,608082.2172402922,608619.4271707331,608875.0992165884,609570.8191065382,609814.1182092964,609692.8799713751,608421.1496554174,605967.3726642007,602942.5132185491
92346,CA,San Bernardino County,Highland,269633.88116301765,270744.9871794695,271273.4149970094,272715.27650293225,275322.703332205,277879.35563516075,279772.78026155755,279815.95542703685,279138.982141677,277338.90454361285,275398.7691616297,273015.93646503467,272962.72890579054,275989.53922535834,281476.5871056453,287211.7281204942,292391.61044993513,296943.7618840848,300095.2073039163,302688.78043700615,301164.2347750358,296621.3223688076,289291.4707940949,284441.3109749522,285406.6615110839,291572.85608301667,301008.09095494094,308936.8060166726,314537.8799938804,318303.2634810053,320459.5116321352,322737.945243513,326658.5866054932,332942.02693061536,339647.25300961436,345947.12371135247,350109.78357263905,352170.7386895114,351428.76946948265,350231.21728516306,349526.82746764465,349586.66869112523,349713.2525658494,350395.75044656865,352414.12318876403,356062.6311144435,359770.95575008605,362972.990954698,364056.3768187727,364160.33364714606,363151.9995014101,362506.49560778827,361523.0446311752,360507.8554462386,359577.4679123089,359430.86701100675,360863.2724656772,364073.86667638365,368659.4599764893,373208.9363217869,375930.8557496795,376929.6709868952,376933.1164059004,377465.1363359645,377671.1705457284,377123.29048113694,376817.0332514167,378347.64141179185,382916.6564413686,390322.512893971,399970.5020606501,410039.5383107111,417782.32127920026,423973.21249401063,429027.64663307235,435259.5471647227,442572.1681105181,450271.05987562565,457434.9417841924,462940.6494616272,468173.4243509676,474121.82651014463,481767.8892584795,490453.01274412544,499112.6986315658,507437.4064282516,515401.0863060642,522607.7243499889,528144.7059763643,531811.2322073652,533234.2130954982,532067.5093858173,529385.624705382,527510.7199432018,526860.1595426778,526632.3242094824,523509.8277614401,519436.54623275966,515634.0957835384,514717.8841214218,515816.90540894825,518150.2582471999,521591.6509955663,526278.0435016048,531746.1926461122,537959.274913502,543876.7936481041,549252.0920017418,552163.7847583927,552783.2863810174,552860.380591914,554363.5205553871,557374.5961594775,559915.5539036583,561838.0272485538,563161.5331804063,565205.6120833894,567625.1214181193,570658.4703382421,573127.5599014986,573319.1452893225,571420.8826494486,567819.1173484405,565149.1884495445
90731,CA,Los Angeles County,Los Angeles,486683.8800596126,486629.3450633742,484776.6368439331,483881.11080410035,483255.79289812985,483630.45267110254,482205.35499002336,479874.1956535873,476241.7705429168,473280.0447902687,469666.81784731336,465858.34044812334,468137.4044785388,477104.41669876786,490238.65950985794,500491.2127940715,506623.2401410088,511282.75712513906,509241.2004546495,503502.31803301285,495372.1209939855,491618.57849302626,491686.25829231326,493651.3429783913,502589.0343400229,516014.9905136654,532004.9165388421,543282.460879604,550439.4061397129,555898.0129500586,555486.3500128705,553122.3027447361,548777.4873474177,549083.6650531074,550595.772593076,553921.3536178921,561484.2567071229,572577.3731601137,583870.3073169407,591809.3197557846,597331.6863941055,601627.4555406155,606518.9781363945,613405.9269963043,622335.7912453088,631099.7706586942,636854.7015393405,639544.3384435104,636272.0168270237,628525.4361672917,618526.630120457,611708.3578806114,607917.192413107,606725.0786459078,608491.9778818499,613960.4331348023,621166.082147289,628850.2734924769,635604.2338218997,642792.5649090557,646124.3120390817,646921.9170458177,645853.0625779555,644556.6701270555,641201.810158294,635337.061749972,633571.1884448553,638564.3690275189,650532.8959302948,665251.3561733746,681440.5076417808,696812.1405839758,705555.1134241414,710537.5214981261,713195.8756190051,720899.0583694304,731130.914358223,743290.7686262368,756488.5437901287,767238.2497173065,776295.6614566365,782587.2547949814,788188.3623753263,793970.4953391472,800471.4975495223,808271.5872224551,817353.494166694,825302.7538296065,833307.399344644,837769.9466727771,841814.5768962054,841300.7214814456,839827.080532271,836793.5336635192,835945.5595810948,835661.8661625661,829585.1266397331,818908.7737438902,808041.0287530994,804643.7360998505,807001.7842084398,813351.6823337149,823603.9990862777,836174.4386071941,847782.3080210421,856554.6958939601,862750.783158003,866016.1000609946,861953.9183360283,853686.3327923013,845707.2455092851,843738.2095167083,844472.4117623232,845396.2252322106,846950.1291827861,849594.8867677868,853487.4540216887,856394.766962368,859957.6771623673,863379.7366783285,863279.883414293,859426.3291443536,851281.464123486,844377.6641563224
