ZIP Code,2018,2019,2020,2021,2022,2023,Pct Change 2018-21
92222,702.0,636.75,1164.5,714.0,2025.0,2898.0,0.017094017094017096
92223,1855606.142857143,2080990.142857143,2397103.4285714286,2684679.5714285714,3172879.0,3703204.0,0.4467938585797493
92225,430147.5714285714,458686.14285714284,498313.14285714284,540260.1428571428,603870.0,659439.1428571428,0.25598789518414444
92226,1521.3333333333333,1283.6666666666667,1595.0,2395.0,2081.5,2076.0,0.5742769500438213
92227,497759.71428571426,543874.7142857143,594780.1428571428,646244.7142857143,720702.8571428572,813512.0,0.29830658395703274
92230,49544.71428571428,53323.28571428572,67820.16666666667,73894.66666666667,84719.16666666667,97993.66666666667,0.49147427191791176
92231,698647.0,761721.4285714285,819996.1428571428,871124.2857142857,958762.8571428572,1068199.857142857,0.24687329325723245
92232,314.0,249.0,,429.0,264.5,284.0,0.3662420382165605
92233,70933.83333333333,75512.0,81474.66666666667,87546.0,97575.16666666667,109371.33333333333,0.2341924281548768
92234,1672235.0,1788091.142857143,2004968.7142857143,2203493.1428571427,2457590.1428571427,2704677.8571428573,0.3176934718249186
92236,628719.7142857143,674943.2857142857,780295.0,857796.5714285715,960020.5714285715,1072446.5714285714,0.36435450000658937
92239,13851.0,14237.0,18213.4,20043.0,21902.0,20025.5,0.447043534762833
92240,985232.4285714285,1060655.142857143,1194238.5714285714,1300360.5714285714,1454468.5714285714,1617542.2857142857,0.31985157382007173
92241,287566.0,300666.14285714284,297430.85714285716,356131.4285714286,403275.14285714284,444774.85714285716,0.23843371111824269
92242,111901.85714285714,117317.14285714286,123148.42857142857,141018.85714285713,156994.42857142858,167428.85714285713,0.26020122224449216
92243,966044.1428571428,1046852.7142857143,1153333.2857142857,1242031.142857143,1369001.2857142857,1520920.857142857,0.2856877732147408
92244,175.0,,180.5,327.0,548.0,,0.8685714285714285
92247,169.5,140.0,119.0,124.0,110.0,-3.5,-0.26843657817109146
92249,156242.83333333334,173584.83333333334,190743.66666666666,205592.83333333334,230091.16666666666,256464.33333333334,0.3158544871924792
92250,162743.85714285713,171530.0,187651.7142857143,201593.0,224861.0,249130.57142857142,0.23871342082694375
92251,583133.0,646454.4285714285,728474.7142857143,800726.8571428572,909990.5714285715,1033213.0,0.3731461898792508
92252,368935.14285714284,400108.4285714286,460421.28571428574,531922.0,630094.4285714285,693697.4285714285,0.441776448512437
92253,3434586.714285714,3736793.1428571427,4388765.857142857,4478078.142857143,5004570.428571428,5581674.857142857,0.3038186295402479
92254,135698.33333333334,143320.16666666666,150672.33333333334,154424.14285714287,174775.42857142858,190795.85714285713,0.137995869689946
92255,1514.5,909.0,537.5,140.0,26.0,11.0,-0.9075602509078904
92256,149316.7142857143,162598.14285714287,220289.33333333334,244169.5,282733.1666666667,319251.3333333333,0.6352455997175706
92257,34821.0,37509.71428571428,41518.57142857143,43464.42857142857,48334.42857142857,53035.71428571428,0.2482245935334589
92258,11915.666666666666,12966.333333333334,13542.833333333334,15941.333333333334,16597.833333333332,19033.0,0.3378465325761604
92259,22097.4,19363.833333333332,19669.166666666668,22030.0,23732.0,23936.333333333332,-0.0030501325947849727
92260,2177158.8571428573,2304850.0,2605108.4285714286,2774917.5714285714,3094499.714285714,3402786.4285714286,0.27455907148188924
92261,699.6666666666666,314.0,378.0,521.5,569.0,560.5,-0.2546450690805145
92262,1674426.2857142857,1842348.2857142857,2112742.1428571427,2297917.4285714286,2606689.285714286,2931956.8571428573,0.37236105774054473
92263,1134.5,1120.25,857.0,650.0,399.3333333333333,1431.6666666666667,-0.42706037902159544
92264,1525743.7142857143,1692056.142857143,1939204.857142857,2083318.4285714286,2356679.714285714,2641834.285714286,0.3654445429236103
92266,22796.0,20551.5,23228.333333333332,24433.333333333332,25488.0,28730.333333333332,0.07182546645610335
92267,40599.8,42085.2,41891.8,54526.4,65612.0,60600.666666666664,0.34302139419406
92268,62892.6,75015.0,79353.33333333333,99154.66666666667,120643.0,141723.83333333334,0.5765712765359784
92270,2227449.5714285714,2451418.4285714286,2856849.285714286,2896574.5714285714,3287445.1428571427,3688517.4285714286,0.3003996178332593
92273,28996.5,30354.833333333332,32169.166666666668,34901.0,37164.833333333336,41235.333333333336,0.20362802407187075
92274,272635.5,254374.14285714287,315364.28571428574,330764.14285714284,440340.3333333333,420928.14285714284,0.21321010234229526
92275,38815.166666666664,34497.833333333336,33077.333333333336,33597.833333333336,33323.666666666664,33961.666666666664,-0.13441481207947054
92276,296260.28571428574,296205.14285714284,246890.57142857142,352167.5714285714,393669.71428571426,431750.28571428574,0.18871002429330952
92277,567965.8571428572,606293.5714285715,692846.5714285715,769790.7142857143,866593.1428571428,1092914.3333333333,0.35534681284916275
92278,66479.0,58400.5,43844.0,47473.0,22023.0,16660.0,-0.28589479384467276
92280,5577.0,6975.666666666667,4005.6,4362.0,5504.0,5306.25,-0.21785906401291016
92281,41466.166666666664,44498.666666666664,48778.833333333336,53037.166666666664,58237.333333333336,63547.666666666664,0.2790467730720226
92282,63651.0,66472.33333333333,73963.16666666667,85666.33333333333,97283.0,111780.33333333333,0.34587568668729995
92283,24044.333333333332,24846.333333333332,27287.166666666668,30272.833333333332,33249.833333333336,34808.833333333336,0.25904232459484566
92284,943804.4285714285,1020645.4285714285,1184127.142857143,1309717.857142857,1515329.0,1703768.142857143,0.38770047850409683
92285,128190.33333333333,139035.66666666666,155620.83333333334,182248.66666666666,210844.33333333334,227742.66666666666,0.42170366460289516
92286,230.33333333333334,334.0,706.0,418.0,319.0,885.0,0.8147612156295223
92301,685335.8571428572,874925.0,845674.8571428572,926059.4285714285,1047763.5714285715,1186683.4285714286,0.35124905390495703
92304,218.33333333333334,223.0,345.0,371.6666666666667,387.25,179.0,0.7022900763358779
92305,52963.42857142857,59893.57142857143,87065.85714285714,100042.71428571429,126180.85714285714,144524.85714285713,0.8889017758884837
92307,1409529.7142857143,1516877.857142857,1702946.0,1816810.2857142857,2028356.857142857,2245090.285714286,0.28894784359687137
92308,1437502.142857143,1549016.0,1737239.5714285714,1865290.5714285714,2075705.2857142857,2308900.0,0.2975915066958905
92309,6285.666666666667,6129.666666666667,7406.0,10038.2,8595.5,9016.333333333334,0.5969984621095614
92310,139755.75,109789.0,142381.25,192446.66666666666,144958.5,172952.33333333334,0.3770214582703514
92311,720890.8571428572,775218.2857142857,867569.4285714285,935615.1428571428,1068827.142857143,1163642.142857143,0.29785963240720403
92313,389771.5714285714,418602.14285714284,467152.5714285714,497888.4285714286,558578.1428571428,632746.8571428572,0.277385179084746
92314,1001482.4285714285,1095420.0,1363905.0,1639329.5714285714,2039037.142857143,2298754.714285714,0.636902979682833
92315,1025526.5714285715,1132905.142857143,1494920.0,1902223.2857142857,2376390.1428571427,2734344.5714285714,0.8548746943382116
92316,634826.1666666666,680312.3333333334,644625.8571428572,696403.2857142857,769187.0,836439.0,0.0969983946486438
92317,44344.0,49075.666666666664,64492.5,69271.66666666667,80560.0,89983.66666666667,0.5621429430512961
92318,3252.2,3424.2,4078.4,4154.833333333333,5027.166666666667,6128.166666666667,0.2775454564089949
92320,345088.5714285714,384566.85714285716,420207.4285714286,512116.85714285716,626037.4285714285,738679.2857142857,0.4840156978332686
92321,59175.857142857145,64176.857142857145,93559.5,94056.42857142857,107952.14285714286,119729.0,0.5894392259391498
92322,94507.16666666667,112436.33333333333,145681.33333333334,172375.33333333334,203262.5,224902.0,0.8239392779736281
92323,1681.0,1766.0,2365.75,2512.6,2353.6,2947.2,0.4947055324211778
92324,1130091.4285714286,1211689.0,1361684.7142857143,1476457.5714285714,1643184.2857142857,1861765.7142857143,0.30649391199700643
92325,659816.5714285715,782637.2857142857,1199200.5,1446746.6666666667,1759309.1666666667,1973885.0,1.1926497898261479
92326,7355.8,4905.833333333333,4412.166666666667,4149.5,3970.3333333333335,4793.333333333333,-0.4358873270072596
92327,9920.833333333334,9975.0,11165.0,11827.5,12775.0,13746.5,0.19218815623687519
92328,1346.0,1603.6666666666667,2195.6666666666665,2037.0,1789.0,1469.3333333333333,0.513372956909361
92329,6354.0,4822.0,1910.3333333333333,2951.4,3960.2,3791.2,-0.535505193578848
92332,2145.75,2807.0,2955.6666666666665,3181.6666666666665,3839.0,4063.3333333333335,0.48277603013709264
92333,134201.83333333334,158715.0,224926.66666666666,264788.5,333080.0,371268.5,0.973061719226389
92334,1250.4,1059.3333333333333,1152.8,2487.5,2397.5,1768.0,0.9893634037108124
92335,1246504.4285714286,1323069.142857143,1463923.4285714286,1572420.5714285714,1726867.142857143,1908912.4285714286,0.261464087400526
92336,2805870.4285714286,3074205.1428571427,3521018.8571428573,3840862.4285714286,4410142.428571428,5028391.142857143,0.36886664097563204
92337,896111.8571428572,971743.2857142857,1085494.0,1168304.5714285714,1302295.0,1468925.857142857,0.30374859133497834
92338,1945.0,1529.0,800.3333333333334,775.0,813.0,717.25,-0.6015424164524421
92339,96151.0,107736.33333333333,151982.66666666666,139748.2857142857,171043.2857142857,201322.14285714287,0.4534251928142787
92340,913.5,673.2,756.2,883.0,961.25,1487.0,-0.033388067870826495
92341,142590.0,165418.2,230850.8,270554.2,327520.2,371354.6,0.8974275895925381
92342,338309.71428571426,368119.71428571426,407876.4285714286,436859.14285714284,484673.4285714286,531611.7142857143,0.29129943483739335
92343,167.0,190.0,,178.0,290.0,,0.0658682634730539
92344,875740.6666666666,829796.4285714285,932800.7142857143,1031647.8571428572,1201801.7142857143,1374417.142857143,0.17802894899196628
92345,2171104.1428571427,2328675.5714285714,2579648.5714285714,2782860.4285714286,3115783.4285714286,3532858.5714285714,0.2817719673774945
92346,1697579.4285714286,1839383.2857142857,2045851.857142857,2219812.285714286,2473880.285714286,2787833.5714285714,0.3076338275271951
92347,15507.333333333334,15561.833333333334,16531.666666666668,17795.833333333332,20262.833333333332,22368.666666666668,0.147575340699024
92349,501.0,477.5,768.0,268.0,,,-0.46506986027944114
92350,870.3333333333334,597.4,1204.0,980.3333333333334,503.3333333333333,1194.3333333333333,0.12638835695135964
92352,1379664.5714285714,1668174.7142857143,2486671.8571428573,3041616.8571428573,3813726.1428571427,4352575.428571428,1.2046060471013038
92353,718.0,740.0,828.0,883.0,879.0,946.0,0.2298050139275766
92354,576905.8571428572,620064.2857142857,701835.7142857143,771917.4285714285,873194.8571428572,980130.1428571428,0.3380301465378975
92356,173295.14285714287,183567.2857142857,196506.57142857142,222068.7142857143,258032.2857142857,285663.85714285716,0.28144800035612233
92358,53280.0,56805.5,67950.33333333333,79046.83333333333,90439.83333333333,106069.16666666667,0.48361173673673663
92359,255067.42857142858,278601.5714285714,318413.28571428574,358290.71428571426,423761.4285714286,487056.14285714284,0.4046901883647572
92363,218803.14285714287,270625.8333333333,300860.1666666667,334973.5,374612.8333333333,417076.3333333333,0.5309355049744648
92364,2180.0,2161.3333333333335,2219.0,2353.6666666666665,1430.25,1870.4,0.07966360856269106
92365,92293.83333333333,98227.33333333333,104506.66666666667,110570.33333333333,120322.66666666667,130463.33333333333,0.1980251479423508
92366,687.6666666666666,356.25,407.0,281.6666666666667,293.6666666666667,506.5,-0.5904023267086767
92368,21897.833333333332,21595.166666666668,24547.0,28549.333333333332,34144.0,37140.833333333336,0.3037515127067366
92370,2217.0,963.5,918.0,948.0,946.0,1018.0,-0.5723951285520974
92371,757623.3333333334,803686.0,858850.6666666666,961976.3333333334,1116523.6666666667,1262305.3333333333,0.2697290210174801
92372,310374.6666666667,326758.8333333333,297076.28571428574,342102.0,404753.14285714284,454469.28571428574,0.10222268999617659
92373,1451711.857142857,1572612.4285714286,1754498.7142857143,1934588.142857143,2315624.8571428573,2662590.8571428573,0.33262543344148493
92374,1186490.2857142857,1277001.4285714286,1434571.4285714286,1551315.142857143,1747753.4285714286,1962003.5714285714,0.307482380206111
92375,2016.5,325.0,321.0,488.5,1106.3333333333333,705.0,-0.7577485742623358
92376,1433982.5714285714,1529435.857142857,1698813.5714285714,1816535.5714285714,2005487.857142857,2238959.1428571427,0.26677660358095606
92377,663585.7142857143,723257.7142857143,806852.4285714285,859358.4285714285,950620.4285714285,1064887.857142857,0.29502249682461074
92378,27752.285714285714,32122.0,48805.333333333336,56678.833333333336,82736.0,98669.2,1.0423122591360987
92382,433228.28571428574,508385.28571428574,678308.5714285715,807222.4285714285,1163316.1666666667,1342840.5,0.8632726790692334
92384,3386.0,3721.4,4211.4,4555.6,4644.0,4700.0,0.34542232722976973
92385,35523.2,28675.85714285714,48644.833333333336,60318.666666666664,76193.5,106917.0,0.6980076869951657
92386,217268.14285714287,248195.85714285713,347034.5714285714,428023.71428571426,513079.0,581529.7142857143,0.9700251894137394
92389,3943.5,5639.666666666667,5039.666666666667,7159.333333333333,9706.666666666666,11015.333333333334,0.8154769451840581
92391,144347.42857142858,171281.14285714287,232639.42857142858,285898.85714285716,349896.0,398161.4285714286,0.9806300671395997
92392,1707931.5714285714,1822554.857142857,2012284.2857142857,2175240.285714286,2432672.0,2745212.1428571427,0.27361091164492135
92393,1027.0,1508.3333333333333,5162.0,2236.5,992.6666666666666,1074.3333333333333,1.1777020447906523
92394,794479.1428571428,868680.5714285715,1153596.0,1254952.3333333333,1213976.857142857,1596944.5,0.5795912889798659
92395,1015942.5714285715,1101531.0,1245943.857142857,1348483.857142857,1508412.4285714286,1685268.4285714286,0.3273229167340447
92397,365006.71428571426,410356.5714285714,483604.28571428574,567650.8571428572,726696.5714285715,849937.1428571428,0.5551792197951742
92398,52547.666666666664,56253.833333333336,52042.42857142857,55540.142857142855,59482.28571428572,66484.28571428571,0.0569478414609502
92399,1941376.142857143,2091429.4285714286,2353423.0,2617057.1428571427,3091172.0,3532263.4285714286,0.34804229076679244
92401,17958.14285714286,19486.14285714286,22999.333333333332,23606.666666666668,26364.666666666668,29369.333333333332,0.31453830468205163
92403,822.0,950.5,1395.0,1191.5,653.3333333333334,1581.0,0.4495133819951338
92404,1132011.142857143,1199706.7142857143,1331818.0,1428915.2857142857,1563656.0,1761887.7142857143,0.2622802299523047
92405,679233.5,721233.0,688032.5714285715,737953.8571428572,801462.4285714285,884537.5714285715,0.08645091436576252
92407,1440858.4285714286,1594472.5714285714,1821496.2857142857,1992572.4285714286,2260034.1428571427,2612186.285714286,0.38290645982965116
92408,177684.85714285713,188853.57142857142,211464.14285714287,224969.0,249128.2857142857,279918.28571428574,0.2661123948177915
92410,529028.1428571428,561957.1428571428,637885.2857142857,696447.2857142857,764262.8571428572,842332.8571428572,0.3164654756417225
92411,336187.14285714284,416800.6666666667,469316.8333333333,429052.5714285714,470039.0,518995.28571428574,0.2762313507357722
92415,350.5,323.0,255.66666666666666,278.0,360.5,59.0,-0.20684736091298145
92501,456310.4285714286,492054.71428571426,558361.2857142857,610624.7142857143,664964.7142857143,736825.5714285715,0.33817830155098055
92502,366.5,379.5,541.75,658.3333333333334,514.5,549.0,0.7962710322874035
92503,2194575.5714285714,2361569.714285714,2657788.1428571427,2926123.285714286,3319031.714285714,3745226.5714285714,0.33334359673452
92504,1455186.0,1552964.7142857143,1724428.857142857,1861018.4285714286,2095410.857142857,2335421.714285714,0.27888697978913257
92505,991583.8571428572,1061812.5714285714,1185110.142857143,1268775.5714285714,1407643.857142857,1556735.7142857143,0.2795443998901036
92506,2067550.857142857,2216586.1428571427,2490516.285714286,2673672.8571428573,2967306.285714286,3304629.4285714286,0.29315941511475013
92507,950444.7142857143,1019060.5714285715,1191348.857142857,1295857.142857143,1459292.142857143,1657962.142857143,0.36342190490376464
92508,1400162.857142857,1514889.0,1691742.142857143,1815300.4285714286,2033895.0,2286268.714285714,0.2964923468086367
92509,1679679.857142857,1788661.2857142857,2015573.4285714286,2204448.0,2471048.0,2761620.714285714,0.31242152522432215
92518,36027.5,30432.5,58157.0,71784.0,79074.0,79219.0,0.9924779682187218
92521,677.5,563.3333333333334,1144.0,891.6666666666666,1005.5,1144.0,0.31611316113161125
92530,1535962.4285714286,1666333.142857143,1884299.7142857143,2117888.0,2467781.714285714,2831647.4285714286,0.37886706120136676
92531,666.0,429.0,665.0,663.0,663.0,663.0,-0.0045045045045045045
92532,923028.7142857143,1019629.4285714285,1155425.142857143,1272007.0,1472417.2857142857,1665029.4285714286,0.37807955517867337
92536,190547.42857142858,203586.2857142857,227628.0,266101.0,327511.71428571426,375689.28571428574,0.3965079560244468
92539,228073.5,239395.66666666666,266859.6666666667,297870.1666666667,353662.6666666667,386473.0,0.30602707752836994
92543,690428.0,747665.5714285715,845092.0,933237.1428571428,1076962.4285714286,1222548.5714285714,0.3516791654700314
92544,1389904.4285714286,1481950.4285714286,1698907.5714285714,1870990.0,2114044.285714286,2381991.5714285714,0.3461285262059641
92545,1316547.857142857,1416448.142857143,1586098.857142857,1729462.142857143,1958892.857142857,2201690.285714286,0.31363408741584475
92546,390.0,689.0,722.0,259.0,259.0,706.0,-0.33589743589743587
92548,202220.66666666666,182282.2857142857,222839.0,216801.7142857143,246629.7142857143,276275.71428571426,0.07210463628370146
92549,498454.28571428574,559760.8571428572,746339.8571428572,924500.2857142857,1173131.0,1351989.4285714286,0.8547343501911623
92551,700738.5714285715,749961.8571428572,843773.4285714285,918951.1428571428,1031555.8571428572,1175074.7142857143,0.31140368223731274
92552,992.5,711.0,2177.0,950.0,461.0,394.0,-0.042821158690176324
92553,1253778.2857142857,1321196.142857143,1490499.857142857,1600348.7142857143,1758556.2857142857,1979969.4285714286,0.27642082537263374
92554,279.0,388.5,737.0,107.0,265.0,,-0.6164874551971327
92555,1288807.5714285714,1405384.4285714286,1594926.5714285714,1741275.2857142857,1987242.5714285714,2256317.714285714,0.3510746866455627
92557,1448121.7142857143,1545209.5714285714,1734851.7142857143,1860881.5714285714,2075805.4285714286,2340253.4285714286,0.28503119114297015
92561,163549.0,171892.0,202925.5,238003.66666666666,294411.6666666667,341444.0,0.45524379034214
92562,2924204.4285714286,3203000.8571428573,3695182.285714286,4091193.5714285714,4809777.714285715,5454293.857142857,0.39907919277287185
92563,2468826.285714286,2733383.1428571427,3164102.4285714286,3522038.0,3936270.5714285714,4392981.714285715,0.42660422095311445
92564,1090.3333333333333,853.3333333333334,1528.0,414.6666666666667,982.6666666666666,280.0,-0.6196881687557321
92567,303785.4285714286,318836.4285714286,346453.0,379085.4285714286,428273.14285714284,483763.71428571426,0.24787232341624585
92570,1213218.7142857143,1290363.857142857,1406106.7142857143,1575763.857142857,1829631.5714285714,2095642.2857142857,0.29882917118583363
92571,1159213.4285714286,1255058.4285714286,1422501.857142857,1546308.857142857,1733844.5714285714,1970941.2857142857,0.3339293861083635
92572,763.3333333333334,707.6666666666666,812.5,851.3333333333334,1438.75,54.0,0.11528384279475982
92582,507872.0,571988.7142857143,657028.0,728618.1428571428,985257.3333333334,957808.5714285715,0.43464916919448765
92583,660587.0,711926.4285714285,816172.8571428572,891841.5714285715,999532.5714285715,1127914.0,0.3500743602713518
92584,1830730.857142857,2056425.4285714286,2415277.0,2746752.285714286,3201637.5714285714,3666308.285714286,0.5003583268383994
92585,735126.1428571428,945479.0,1100081.5,1235859.6666666667,1233933.4285714286,1420735.4285714286,0.6811531989100155
92586,820476.1428571428,880597.7142857143,996539.4285714285,1076672.2857142857,1195108.142857143,1334306.5714285714,0.31225300709535736
92587,834905.7142857143,902387.8571428572,1020164.5714285715,1110203.2857142857,1267441.5714285714,1417616.0,0.3297349230195368
92589,2060.0,2116.5,4377.0,5031.0,2157.3333333333335,3629.5,1.442233009708738
92590,257191.85714285713,279654.4285714286,323935.71428571426,385965.28571428574,536591.1428571428,670829.8571428572,0.5006901462665727
92591,1449743.857142857,1574698.0,1767969.2857142857,1904098.2857142857,2142831.714285714,2434145.714285714,0.3134032445337389
92592,3470712.1428571427,3776361.714285714,4281026.857142857,4709529.0,5364111.857142857,6052748.571428572,0.3569344866852151
92593,1063.0,639.6666666666666,702.6666666666666,1051.0,889.0,663.3333333333334,-0.011288805268109126
92595,1250148.142857143,1350098.5714285714,1487127.7142857143,1670111.5714285714,1941116.7142857143,2171127.5714285714,0.3359309302428956
92596,1051209.4285714286,1170405.4285714286,1358579.142857143,1556222.0,1817594.4285714286,2124815.1428571427,0.48041099870543663
92599,588.0,124.0,,129.0,113.0,,-0.7806122448979592
92602,837200.2857142857,965237.0,1104798.857142857,1248575.7142857143,1465542.5714285714,1698646.4285714286,0.49137038721917037
92603,1380837.3333333333,1308109.2857142857,1503013.2857142857,1554274.0,1769716.4285714286,2327649.6666666665,0.12560253295584908
92604,798832.0,995378.6666666666,1080721.3333333333,1161104.3333333333,1269961.5,1401127.0,0.45350253036099364
92606,556605.1428571428,593252.5714285715,747852.6666666666,799518.6666666666,875764.8333333334,959232.3333333334,0.43641983356928754
92607,548.3333333333334,735.3333333333334,1387.5,22.0,,7483.0,-0.9598784194528875
92610,592500.6666666666,663910.5,764168.0,866836.1666666666,1012203.8333333334,1149111.0,0.46301298113869915
92612,676317.7142857143,738545.1428571428,807584.2857142857,852562.5714285715,931425.0,1028839.1428571428,0.2605947669565276
92614,778504.3333333334,838945.6666666666,930253.3333333334,998790.1666666666,1100956.3333333333,1206485.0,0.2829603174976974
92615,168.0,283.0,598.0,114.0,199.0,23.0,-0.32142857142857145
92616,67.0,93.0,1320.0,155.66666666666666,413.6666666666667,290.5,1.3233830845771142
92617,185905.83333333334,208773.16666666666,232435.0,259060.33333333334,295353.0,340533.8333333333,0.3935029831411064
92618,1190747.4285714286,1450464.0,1782273.0,2115413.1428571427,2501719.4285714286,2913328.8571428573,0.7765422726086086
92620,1862798.857142857,2034913.4285714286,2219119.1428571427,2420679.5714285714,2682293.8571428573,2994965.1428571427,0.2994852139545471
92621,1387.75,1312.3333333333333,1046.0,915.0,794.5,839.5,-0.34065934065934067
92623,300.5,320.0,166.0,172.0,135.0,167.0,-0.4276206322795341
92624,410576.28571428574,450544.4285714286,525083.2857142857,539147.7142857143,606688.7142857143,665929.7142857143,0.31314869622280045
92625,1539857.3333333333,1687527.8333333333,2048269.0,2058716.8333333333,2280066.5,2516946.8333333335,0.33695296880317055
92626,1376665.142857143,1475624.142857143,1633947.5714285714,1729351.2857142857,1935092.4285714286,2143148.0,0.25618876506539184
92627,1255555.857142857,1354582.7142857143,1550837.4285714286,1674337.4285714286,1829562.7142857143,2014407.7142857143,0.33354276438290126
92629,2003683.3333333333,2199511.6666666665,2539049.6666666665,2308385.714285714,2574890.714285714,2850107.4285714286,0.15207112615219345
92630,2301923.0,2501824.1428571427,2764338.714285714,3056416.1428571427,3444524.0,3919207.5714285714,0.3277664556360672
92631,911.0,966.3333333333334,1667.6666666666667,944.0,932.0,905.0,0.036223929747530186
92633,1098.6666666666667,841.0,822.0,1400.0,1202.0,1577.0,0.2742718446601941
92635,1205.5,626.0,1338.0,1168.0,1285.0,1442.0,-0.031107424305267525
92637,705378.6666666666,762285.1666666666,824390.0,921658.6666666666,1017008.0,1127089.3333333333,0.30661545382716426
92641,277.0,277.0,269.0,259.0,7.0,,-0.06498194945848375
92643,240.0,237.0,798.5,600.0,615.0,333.0,1.5
92645,2200.0,1500.5,1557.0,1838.0,2159.0,759.0,-0.16454545454545455
92646,2316640.285714286,2470684.714285714,2702678.714285714,2930173.4285714286,3251646.285714286,3582587.4285714286,0.26483746598059915
92647,1412543.5714285714,1501150.4285714286,1670570.2857142857,1770996.142857143,1929506.2857142857,2111858.5714285714,0.25376390412230027
92648,1824220.0,1977212.857142857,2236088.285714286,2378588.8571428573,2601416.4285714286,2875924.4285714286,0.3038936406479796
92649,1495513.142857143,1601398.2857142857,1788415.7142857143,1924415.0,2132083.4285714286,2340317.1428571427,0.28679243588822634
92651,2727045.714285714,2993509.285714286,3554733.1428571427,3540448.285714286,3937283.4285714286,4404693.142857143,0.29827243715334034
92652,503.0,663.25,753.25,1094.0,99.0,,1.1749502982107356
92653,1565727.4285714286,1675255.5714285714,1842485.2857142857,1980854.857142857,2221654.714285714,2508027.5714285714,0.26513390581027957
92654,1222.0,920.5,953.5,338.0,388.0,567.0,-0.723404255319149
92655,113164.71428571429,121913.71428571429,140115.85714285713,150502.85714285713,162129.7142857143,178064.0,0.3299450989897152
92656,2038362.3333333333,2193219.8333333335,2424276.3333333335,2675748.1666666665,3074627.5,3455594.8333333335,0.31269506059357777
92657,1555644.857142857,1718371.142857143,2051449.5714285714,2054561.142857143,2351907.285714286,2683355.8571428573,0.3207134863869959
92658,2612.5,923.0,4080.0,410.0,146.0,159.0,-0.8430622009569378
92660,2425769.1428571427,2657414.5714285714,3064323.1428571427,3182218.285714286,3509983.1428571427,3833270.714285714,0.31183888420897915
92661,491642.8333333333,526795.0,670872.8333333334,646377.3333333334,701923.0,756655.5,0.3147294936669813
92662,334784.1666666667,359015.5,434998.1666666667,432569.1666666667,401118.85714285716,428448.85714285716,0.2920837056710667
92663,1326865.857142857,1437028.0,1704380.142857143,1771889.7142857143,1944124.857142857,2120153.0,0.335394761080919
92665,1849.0,1948.0,2094.0,2271.0,2703.0,1811.0,0.2282314764737696
92667,3797.5,3085.25,7474.5,6258.0,6648.5,7276.5,0.647926267281106
92668,890.0,881.0,881.75,1281.3333333333333,1515.6666666666667,1482.3333333333333,0.43970037453183514
92670,1549.0,1419.3333333333333,1210.5,970.0,914.0,843.5,-0.3737895416397676
92672,1692861.142857143,1846306.4285714286,2105092.714285714,2302022.4285714286,2627759.8571428573,3022618.4285714286,0.35984125944681306
92673,1749747.5714285714,1917247.2857142857,2140317.714285714,2355577.285714286,2695981.1428571427,3063315.1428571427,0.3462383512789153
92674,516.0,448.0,395.0,698.5,546.0,276.0,0.3536821705426357
92675,1872927.857142857,2056227.7142857143,2319177.714285714,2528912.4285714286,2901325.714285714,3308983.8571428573,0.3502455094182181
92676,153089.85714285713,199334.83333333334,225490.0,298885.1666666667,306284.85714285716,424327.8333333333,0.9523512023906286
92677,3631009.4285714286,3926803.285714286,4396480.428571428,4764110.285714285,5440072.714285715,6133128.142857143,0.3120622183536053
92678,15351.666666666666,15121.0,16876.166666666668,15330.0,16115.714285714286,16620.428571428572,-0.0014113559874063225
92679,2408092.285714286,2682590.285714286,3079331.285714286,3426335.714285714,4149984.1428571427,4792849.0,0.4228423614045165
92680,776.6666666666666,540.6666666666666,806.6666666666666,1334.3333333333333,1264.6666666666667,1371.0,0.7180257510729614
92683,1721402.2857142857,1820628.2857142857,1987449.5714285714,2127934.8571428573,2334393.4285714286,2585888.285714286,0.23616360614967077
92684,870.5,1106.0,930.0,1274.0,745.5,825.0,0.46352670878805285
92686,1534.0,1577.0,2059.0,2374.0,1867.5,2367.0,0.5475880052151239
92687,944.0,942.0,1036.0,590.5,1369.0,1782.0,-0.3744703389830508
92688,1910604.6666666667,2076272.5,2308052.0,2541312.1666666665,2921397.8333333335,3318549.8333333335,0.33010884512302724
92691,2430754.8333333335,2612529.1666666665,2873104.6666666665,3099010.0,3498575.6666666665,3912890.8333333335,0.27491672854159355
92692,2501030.0,2682542.5714285714,2968515.8571428573,3232678.285714286,3638083.1428571427,4094666.1428571427,0.29253878830493274
92693,160.0,159.0,157.0,183.0,435.0,479.0,0.14375
92694,1675090.6666666667,1926593.1666666667,2272537.3333333335,2579705.3333333335,3035541.1666666665,3535906.5,0.5400392257374328
92697,165.0,176.0,279.0,489.0,627.0,596.0,1.9636363636363636
92701,386845.28571428574,415940.5714285714,459068.85714285716,502292.5714285714,562870.5714285715,627640.5714285715,0.2984327067631688
92702,411.0,435.0,129.0,86.0,,308.0,-0.7907542579075426
92703,566066.2857142857,606256.1428571428,665011.4285714285,723376.1428571428,796198.0,876780.1428571428,0.2779000642024761
92704,1049105.5714285714,1119701.857142857,1235151.142857143,1320698.4285714286,1451591.7142857143,1608730.5714285714,0.25888038776977246
92705,1911320.142857143,2051947.857142857,2279486.4285714286,2405310.0,2671488.0,2986665.5714285714,0.25845479575410885
