ZIP Code,2018,2019,2020,2021,2022,2023,Pct Premium Increase 18-21
92088,4056.0,1502.0,702.0,7.0,247.0,374.0,-578.4285714285714
92091,370317.8333333333,426837.0,526069.0,519936.8333333333,667740.8333333334,764973.0,0.2877638020772395
92092,10104.0,10306.5,10708.0,11568.0,14540.0,15236.0,0.12655601659751037
92093,3161.5,3278.5,2860.5,1904.5,1417.3333333333333,3332.0,-0.6600157521659228
92096,271.0,532.0,1315.0,595.0,888.0,756.0,0.5445378151260504
92101,976692.0,1089086.142857143,1278218.0,1405808.857142857,1578417.142857143,1735706.142857143,0.30524552108384573
92102,643061.2857142857,679566.7142857143,772510.0,851900.5714285715,936483.8571428572,1033993.2857142857,0.24514514101578597
92103,1235111.2857142857,1348786.4285714286,1775271.5,1907883.3333333333,2091465.1666666667,2324315.1666666665,0.3526274567552423
92104,986922.4285714285,1067109.0,1418674.3333333333,1552687.1666666667,1452408.857142857,1606857.857142857,0.3643778027159398
92105,816804.4285714285,871328.1428571428,983855.4285714285,1078676.142857143,1185989.857142857,1312741.7142857143,0.24277139716104396
92106,1142626.8333333333,1279823.6666666667,1442494.5,1479181.0,1629987.8333333333,1802212.5,0.22752737269250128
92107,1040152.3333333334,1140751.6666666667,1299958.0,1399076.0,1568579.8333333333,1488976.857142857,0.2565433662407665
92108,470164.14285714284,520094.71428571426,685413.0,786360.8333333334,911689.8333333334,1014716.0,0.40210127090874165
92109,1477379.2857142857,1607957.142857143,1852652.142857143,1994709.5714285714,2211234.4285714286,2448630.285714286,0.25935118230960513
92110,707272.2857142857,767616.7142857143,856161.8571428572,932203.4285714285,1047603.1428571428,1158690.7142857143,0.24128976140094496
92111,1077346.7142857143,1160961.857142857,1292130.4285714286,1407456.4285714286,1572749.0,1745436.142857143,0.2345434697547095
92112,346.0,316.0,357.5,439.0,406.0,238.0,0.21184510250569477
92113,510062.14285714284,546357.2857142857,623993.1428571428,680492.1428571428,748583.8571428572,826066.5714285715,0.2504510915944238
92114,1506058.0,1617234.7142857143,1805161.4285714286,1961570.857142857,2192699.285714286,2408466.4285714286,0.23221840571506971
92115,1208401.0,1303732.4285714286,1467101.857142857,1599177.7142857143,1760996.4285714286,1953189.4285714286,0.2443610305439117
92116,906880.1428571428,978736.5714285715,1103279.4285714286,1206140.4285714286,1332774.142857143,1478025.857142857,0.24811396635525626
92117,1700847.4285714286,1847808.857142857,2061421.857142857,2222221.714285714,2494199.1428571427,2768961.8571428573,0.23461848219851011
92118,1321414.5,1479226.6666666667,1689211.1666666667,1737123.6666666667,1657376.857142857,1848537.4285714286,0.2393089073873267
92119,943801.4285714285,1026353.5714285715,1131878.857142857,1236984.0,1405342.0,1585308.4285714286,0.2370140369063557
92120,1235237.142857143,1352399.4285714286,1506054.857142857,1647575.2857142857,1852594.5714285714,2082956.7142857143,0.25026968201843275
92121,166306.42857142858,179622.57142857142,236385.5,263382.8333333333,305882.8333333333,304386.5714285714,0.3685752922212903
92122,1414098.0,1529281.5,1717672.6666666667,1866684.5,2072709.6666666667,2267243.1666666665,0.24245473726277794
92123,837159.5,907002.8333333334,1005023.5,935929.0,1045745.2857142857,1158793.0,0.10553097510601765
92124,1020934.1666666666,1103057.0,1206488.8333333333,1327093.5,1523615.3333333333,1731834.3333333333,0.23069914315256113
92126,1889897.142857143,2039180.0,2282074.8571428573,2469807.285714286,2789234.285714286,3175213.4285714286,0.23479975389635666
92127,2318962.8571428573,2620239.4285714286,3005726.8571428573,3281511.714285714,3809620.1428571427,4417199.428571428,0.2933248273813871
92128,2132152.8571428573,2325412.714285714,2579315.4285714286,2773812.5714285714,3136557.0,3541549.8571428573,0.23132771150260018
92129,2168646.5714285714,2364468.5714285714,3076508.3333333335,3372284.1666666665,3263249.5714285714,4290274.166666667,0.35692057245218173
92130,3512203.5,3913555.6666666665,4506593.0,4907483.166666667,5619616.0,5492095.285714285,0.28431675041575116
92131,2255882.8333333335,2523585.1666666665,2847658.5,3164587.5,3648150.8333333335,4099887.1666666665,0.287147903689396
92132,522.3333333333334,319.0,30.0,194.0,408.0,637.0,-1.6924398625429555
92133,555.0,879.5,874.0,890.0,933.0,1051.0,0.37640449438202245
92134,5971.0,2943.0,2412.6666666666665,2611.0,2502.6666666666665,2968.0,-1.2868632707774799
92135,5903.333333333333,4799.666666666667,5448.0,5674.333333333333,3084.3333333333335,3432.0,-0.04035716383716149
92136,33982.5,31656.0,32403.5,39503.0,35120.0,28072.5,0.1397488798319115
92138,252.0,127.5,295.0,242.0,227.0,165.0,-0.04132231404958678
92139,747442.5714285715,814162.5714285715,898253.5714285715,975292.4285714285,1086982.2857142857,1205498.5714285714,0.2336220916598347
92140,6806.0,5789.0,2911.0,3626.0,3363.5,2353.0,-0.8769994484280199
92142,1022.0,373.0,2565.0,3434.5,2594.5,1867.0,0.7024312126947154
92143,199.0,42.0,194.0,234.0,217.0,183.0,0.14957264957264957
92145,43526.0,34706.0,31960.0,32655.0,30755.0,24419.0,-0.33290460878885314
92147,3221.0,2633.0,2141.0,2790.0,1596.0,1101.0,-0.15448028673835126
92150,224.0,83.0,217.0,95.0,332.0,331.0,-1.3578947368421053
92154,1599728.4285714286,1729814.2857142857,1949395.0,2122678.714285714,2384701.714285714,2652270.5714285714,0.24636337199539843
92155,7233.0,5281.0,5182.0,2588.5,2430.0,1857.0,-1.7942824029360633
92170,494.0,204.0,126.0,290.0,362.5,306.0,-0.7034482758620689
92173,269425.85714285716,294361.0,333740.85714285716,366632.85714285716,413021.14285714284,461866.5714285714,0.2651344474620387
92176,201.0,0.0,298.0,374.0,349.0,249.0,0.4625668449197861
92178,685.0,664.0,928.0,739.0,594.0,622.0,0.07307171853856563
92182,1307.0,1118.5,1224.0,1731.0,2240.0,3238.0,0.24494511842865396
92201,1624295.2857142857,1746824.5714285714,1965149.2857142857,2143950.1428571427,2371392.1428571427,2617870.285714286,0.24238196903699316
92202,1218.3333333333333,940.75,1144.0,117.0,183.0,238.0,-9.413105413105413
92203,1412811.5714285714,1541144.5714285714,1763437.7142857143,1941376.2857142857,2179395.714285714,2429261.5714285714,0.2722628880218555
92210,1329126.7142857143,1470476.4285714286,1820254.142857143,1549415.4285714286,1747682.4285714286,1919387.0,0.142175371577926
92211,1952177.7142857143,2134429.714285714,2437542.8571428573,2581892.1428571427,2862824.5714285714,3196303.5714285714,0.2438964889813644
92220,988665.2857142857,1058235.2857142857,1180770.857142857,1318941.7142857143,1556143.2857142857,1778574.0,0.2504101773369819
92222,702.0,636.75,1164.5,714.0,2025.0,2898.0,0.01680672268907563
92223,1855606.142857143,2080990.142857143,2397103.4285714286,2684679.5714285714,3172879.0,3703204.0,0.30881652968747475
92225,430147.5714285714,458686.14285714284,498313.14285714284,540260.1428571428,603870.0,659439.1428571428,0.20381398273477247
92226,1521.3333333333333,1283.6666666666667,1595.0,2395.0,2081.5,2076.0,0.3647877522616563
92227,497759.71428571426,543874.7142857143,594780.1428571428,646244.7142857143,720702.8571428572,813512.0,0.22976590247878245
92230,49544.71428571428,53323.28571428572,67820.16666666667,73894.66666666667,84719.16666666667,97993.66666666667,0.3295224605422907
92231,698647.0,761721.4285714285,819996.1428571428,871124.2857142857,958762.8571428572,1068199.857142857,0.19799388966967152
92233,70933.83333333333,75512.0,81474.66666666667,87546.0,97575.16666666667,109371.33333333333,0.18975357716705127
92234,1672235.0,1788091.142857143,2004968.7142857143,2203493.1428571427,2457590.1428571427,2704677.8571428573,0.24109816024582262
92236,628719.7142857143,674943.2857142857,780295.0,857796.5714285715,960020.5714285715,1072446.5714285714,0.26705266117041404
92239,13851.0,14237.0,18213.4,20043.0,21902.0,20025.5,0.3089357880556803
92240,985232.4285714285,1060655.142857143,1194238.5714285714,1300360.5714285714,1454468.5714285714,1617542.2857142857,0.2423390479387915
92241,287566.0,300666.14285714284,297430.85714285716,356131.4285714286,403275.14285714284,444774.85714285716,0.19252844054361956
92242,111901.85714285714,117317.14285714286,123148.42857142857,141018.85714285713,156994.42857142858,167428.85714285713,0.20647593229679506
92243,966044.1428571428,1046852.7142857143,1153333.2857142857,1242031.142857143,1369001.2857142857,1520920.857142857,0.2222061834658391
92247,169.5,140.0,119.0,124.0,110.0,-3.5,-0.36693548387096775
92249,156242.83333333334,173584.83333333334,190743.66666666666,205592.83333333334,230091.16666666666,256464.33333333334,0.24003754994702312
92250,162743.85714285713,171530.0,187651.7142857143,201593.0,224861.0,249130.57142857142,0.1927107729789371
92251,583133.0,646454.4285714285,728474.7142857143,800726.8571428572,909990.5714285715,1033213.0,0.2717454213029305
92252,368935.14285714284,400108.4285714286,460421.28571428574,531922.0,630094.4285714285,693697.4285714285,0.30641119777496917
92253,3434586.714285714,3736793.1428571427,4388765.857142857,4478078.142857143,5004570.428571428,5581674.857142857,0.2330221571135092
92254,135698.33333333334,143320.16666666666,150672.33333333334,154424.14285714287,174775.42857142858,190795.85714285713,0.12126218852406191
92255,1514.5,909.0,537.5,140.0,26.0,11.0,-9.817857142857143
92256,149316.7142857143,162598.14285714287,220289.33333333334,244169.5,282733.1666666667,319251.3333333333,0.38847106503591033
92257,34821.0,37509.71428571428,41518.57142857143,43464.42857142857,48334.42857142857,53035.71428571428,0.19886212370707082
92258,11915.666666666666,12966.333333333334,13542.833333333334,15941.333333333334,16597.833333333332,19033.0,0.2525301104048177
92259,22097.4,19363.833333333332,19669.166666666668,22030.0,23732.0,23936.333333333332,-0.0030594643667726487
92260,2177158.8571428573,2304850.0,2605108.4285714286,2774917.5714285714,3094499.714285714,3402786.4285714286,0.21541494437183534
92261,699.6666666666666,314.0,378.0,521.5,569.0,560.5,-0.3416426973473953
92262,1674426.2857142857,1842348.2857142857,2112742.1428571427,2297917.4285714286,2606689.285714286,2931956.8571428573,0.2713287845354633
92263,1134.5,1120.25,857.0,650.0,399.3333333333333,1431.6666666666667,-0.7453846153846154
92264,1525743.7142857143,1692056.142857143,1939204.857142857,2083318.4285714286,2356679.714285714,2641834.285714286,0.2676377776142719
92266,22796.0,20551.5,23228.333333333332,24433.333333333332,25488.0,28730.333333333332,0.06701227830832192
92267,40599.8,42085.2,41891.8,54526.4,65612.0,60600.666666666664,0.2554102233046744
92268,62892.6,75015.0,79353.33333333333,99154.66666666667,120643.0,141723.83333333334,0.3657121534034371
92270,2227449.5714285714,2451418.4285714286,2856849.285714286,2896574.5714285714,3287445.1428571427,3688517.4285714286,0.23100561836044567
92273,28996.5,30354.833333333332,32169.166666666668,34901.0,37164.833333333336,41235.333333333336,0.16917853356637347
92274,272635.5,254374.14285714287,315364.28571428574,330764.14285714284,440340.3333333333,420928.14285714284,0.1757404607253593
92275,38815.166666666664,34497.833333333336,33077.333333333336,33597.833333333336,33323.666666666664,33961.666666666664,-0.15528779137543577
92276,296260.28571428574,296205.14285714284,246890.57142857142,352167.5714285714,393669.71428571426,431750.28571428574,0.15875194154730712
92277,567965.8571428572,606293.5714285715,692846.5714285715,769790.7142857143,866593.1428571428,1092914.3333333333,0.26218146490650984
92278,66479.0,58400.5,43844.0,47473.0,22023.0,16660.0,-0.4003538853664188
92280,5577.0,6975.666666666667,4005.6,4362.0,5504.0,5306.25,-0.27854195323246217
92281,41466.166666666664,44498.666666666664,48778.833333333336,53037.166666666664,58237.333333333336,63547.666666666664,0.2181677628581215
92282,63651.0,66472.33333333333,73963.16666666667,85666.33333333333,97283.0,111780.33333333333,0.25698932680671904
92283,24044.333333333332,24846.333333333332,27287.166666666668,30272.833333333332,33249.833333333336,34808.833333333336,0.20574552541607713
92284,943804.4285714285,1020645.4285714285,1184127.142857143,1309717.857142857,1515329.0,1703768.142857143,0.27938340045975
92285,128190.33333333333,139035.66666666666,155620.83333333334,182248.66666666666,210844.33333333334,227742.66666666666,0.29661853950463285
92286,230.33333333333334,334.0,706.0,418.0,319.0,885.0,0.44896331738437
92301,685335.8571428572,874925.0,845674.8571428572,926059.4285714285,1047763.5714285715,1186683.4285714286,0.25994397767745847
92302,0.0,0.0,881.0,882.0,882.0,882.0,1.0
92304,218.33333333333334,223.0,345.0,371.6666666666667,387.25,179.0,0.4125560538116592
92305,52963.42857142857,59893.57142857143,87065.85714285714,100042.71428571429,126180.85714285714,144524.85714285713,0.47059184719669744
92307,1409529.7142857143,1516877.857142857,1702946.0,1816810.2857142857,2028356.857142857,2245090.285714286,0.22417341790227013
92308,1437502.142857143,1549016.0,1737239.5714285714,1865290.5714285714,2075705.2857142857,2308900.0,0.229341441555563
92309,6285.666666666667,6129.666666666667,7406.0,10038.2,8595.5,9016.333333333334,0.37382532060860846
92310,139755.75,109789.0,142381.25,192446.66666666666,144958.5,172952.33333333334,0.2737949042158866
92311,720890.8571428572,775218.2857142857,867569.4285714285,935615.1428571428,1068827.142857143,1163642.142857143,0.22950065243554046
92313,389771.5714285714,418602.14285714284,467152.5714285714,497888.4285714286,558578.1428571428,632746.8571428572,0.21715077302172406
92314,1001482.4285714285,1095420.0,1363905.0,1639329.5714285714,2039037.142857143,2298754.714285714,0.38909024394728614
92315,1025526.5714285715,1132905.142857143,1494920.0,1902223.2857142857,2376390.1428571427,2734344.5714285714,0.46088002437448566
92316,634826.1666666666,680312.3333333334,644625.8571428572,696403.2857142857,769187.0,836439.0,0.08842163773604363
92317,44344.0,49075.666666666664,64492.5,69271.66666666667,80560.0,89983.66666666667,0.3598537160455213
92318,3252.2,3424.2,4078.4,4154.833333333333,5027.166666666667,6128.166666666667,0.21724898712343052
92320,345088.5714285714,384566.85714285716,420207.4285714286,512116.85714285716,626037.4285714285,738679.2857142857,0.32615268055449403
92321,59175.857142857145,64176.857142857145,93559.5,94056.42857142857,107952.14285714286,119729.0,0.3708472877224158
92322,94507.16666666667,112436.33333333333,145681.33333333334,172375.33333333334,203262.5,224902.0,0.4517361339402776
92323,1681.0,1766.0,2365.75,2512.6,2353.6,2947.2,0.33097190161585605
92324,1130091.4285714286,1211689.0,1361684.7142857143,1476457.5714285714,1643184.2857142857,1861765.7142857143,0.2345926828916664
92325,659816.5714285715,782637.2857142857,1199200.5,1446746.6666666667,1759309.1666666667,1973885.0,0.5439308162023957
92326,7355.8,4905.833333333333,4412.166666666667,4149.5,3970.3333333333335,4793.333333333333,-0.7726955054825884
92327,9920.833333333334,9975.0,11165.0,11827.5,12775.0,13746.5,0.16120622842246174
92328,1346.0,1603.6666666666667,2195.6666666666665,2037.0,1789.0,1469.3333333333333,0.3392243495336279
92329,6354.0,4822.0,1910.3333333333333,2951.4,3960.2,3791.2,-1.1528766009351494
92332,2145.75,2807.0,2955.6666666666665,3181.6666666666665,3839.0,4063.3333333333335,0.32558931377684647
92333,134201.83333333334,158715.0,224926.66666666666,264788.5,333080.0,371268.5,0.4931734824838188
92334,1250.4,1059.3333333333333,1152.8,2487.5,2397.5,1768.0,0.4973266331658291
92335,1246504.4285714286,1323069.142857143,1463923.4285714286,1572420.5714285714,1726867.142857143,1908912.4285714286,0.20727033770681483
92336,2805870.4285714286,3074205.1428571427,3521018.8571428573,3840862.4285714286,4410142.428571428,5028391.142857143,0.269468646494833
92337,896111.8571428572,971743.2857142857,1085494.0,1168304.5714285714,1302295.0,1468925.857142857,0.23298095457495666
92338,1945.0,1529.0,800.3333333333334,775.0,813.0,717.25,-1.5096774193548388
92339,96151.0,107736.33333333333,151982.66666666666,139748.2857142857,171043.2857142857,201322.14285714287,0.31197009316751134
92340,913.5,673.2,756.2,883.0,961.25,1487.0,-0.03454133635334088
92341,142590.0,165418.2,230850.8,270554.2,327520.2,371354.6,0.4729706653971737
92342,338309.71428571426,368119.71428571426,407876.4285714286,436859.14285714284,484673.4285714286,531611.7142857143,0.22558627919950663
92344,875740.6666666666,829796.4285714285,932800.7142857143,1031647.8571428572,1201801.7142857143,1374417.142857143,0.15112442622424924
92345,2171104.1428571427,2328675.5714285714,2579648.5714285714,2782860.4285714286,3115783.4285714286,3532858.5714285714,0.219830027921425
92346,1697579.4285714286,1839383.2857142857,2045851.857142857,2219812.285714286,2473880.285714286,2787833.5714285714,0.23525991837405047
92347,15507.333333333334,15561.833333333334,16531.666666666668,17795.833333333332,20262.833333333332,22368.666666666668,0.12859751814563325
92350,870.3333333333334,597.4,1204.0,980.3333333333334,503.3333333333333,1194.3333333333333,0.11220673240394423
92352,1379664.5714285714,1668174.7142857143,2486671.8571428573,3041616.8571428573,3813726.1428571427,4352575.428571428,0.5464042197857362
92353,718.0,740.0,828.0,883.0,879.0,946.0,0.1868629671574179
92354,576905.8571428572,620064.2857142857,701835.7142857143,771917.4285714285,873194.8571428572,980130.1428571428,0.25263268351056045
92356,173295.14285714287,183567.2857142857,196506.57142857142,222068.7142857143,258032.2857142857,285663.85714285716,0.21963279062272226
92358,53280.0,56805.5,67950.33333333333,79046.83333333333,90439.83333333333,106069.16666666667,0.32596920391076173
92359,255067.42857142858,278601.5714285714,318413.28571428574,358290.71428571426,423761.4285714286,487056.14285714284,0.28809924901367
92363,218803.14285714287,270625.8333333333,300860.1666666667,334973.5,374612.8333333333,417076.3333333333,0.3468046192993091
92364,2180.0,2161.3333333333335,2219.0,2353.6666666666665,1430.25,1870.4,0.0737855827786432
92365,92293.83333333333,98227.33333333333,104506.66666666667,110570.33333333333,120322.66666666667,130463.33333333333,0.16529298093822636
92366,687.6666666666666,356.25,407.0,281.6666666666667,293.6666666666667,506.5,-1.441420118343195
92368,21897.833333333332,21595.166666666668,24547.0,28549.333333333332,34144.0,37140.833333333336,0.23298267326732675
92370,2217.0,963.5,918.0,948.0,946.0,1018.0,-1.3386075949367089
92371,757623.3333333334,803686.0,858850.6666666666,961976.3333333334,1116523.6666666667,1262305.3333333333,0.2124303820364257
92372,310374.6666666667,326758.8333333333,297076.28571428574,342102.0,404753.14285714284,454469.28571428574,0.09274232051649307
92373,1451711.857142857,1572612.4285714286,1754498.7142857143,1934588.142857143,2315624.8571428573,2662590.8571428573,0.2496015947875802
92374,1186490.2857142857,1277001.4285714286,1434571.4285714286,1551315.142857143,1747753.4285714286,1962003.5714285714,0.23517133757293127
92375,2016.5,325.0,321.0,488.5,1106.3333333333333,705.0,-3.127942681678608
92376,1433982.5714285714,1529435.857142857,1698813.5714285714,1816535.5714285714,2005487.857142857,2238959.1428571427,0.21059483008039873
92377,663585.7142857143,723257.7142857143,806852.4285714285,859358.4285714285,950620.4285714285,1064887.857142857,0.22781264228845796
92378,27752.285714285714,32122.0,48805.333333333336,56678.833333333336,82736.0,98669.2,0.5103589103347979
92382,433228.28571428574,508385.28571428574,678308.5714285715,807222.4285714285,1163316.1666666667,1342840.5,0.4633099002452324
92384,3386.0,3721.4,4211.4,4555.6,4644.0,4700.0,0.25673895864430596
92385,35523.2,28675.85714285714,48644.833333333336,60318.666666666664,76193.5,106917.0,0.41107451535179823
92386,217268.14285714287,248195.85714285713,347034.5714285714,428023.71428571426,513079.0,581529.7142857143,0.49239227733042823
92389,3943.5,5639.666666666667,5039.666666666667,7159.333333333333,9706.666666666666,11015.333333333334,0.4491805568488686
92391,144347.42857142858,171281.14285714287,232639.42857142858,285898.85714285716,349896.0,398161.4285714286,0.49511015883739107
92392,1707931.5714285714,1822554.857142857,2012284.2857142857,2175240.285714286,2432672.0,2745212.1428571427,0.21483084758715007
92393,1027.0,1508.3333333333333,5162.0,2236.5,992.6666666666666,1074.3333333333333,0.5408003577017662
92394,794479.1428571428,868680.5714285715,1153596.0,1254952.3333333333,1213976.857142857,1596944.5,0.3669248450681052
92395,1015942.5714285715,1101531.0,1245943.857142857,1348483.857142857,1508412.4285714286,1685268.4285714286,0.2466038313716769
92397,365006.71428571426,410356.5714285714,483604.28571428574,567650.8571428572,726696.5714285715,849937.1428571428,0.3569872929939833
92398,52547.666666666664,56253.833333333336,52042.42857142857,55540.142857142855,59482.28571428572,66484.28571428571,0.05387951914659753
92399,1941376.142857143,2091429.4285714286,2353423.0,2617057.1428571427,3091172.0,3532263.4285714286,0.25818351037697734
92401,17958.14285714286,19486.14285714286,22999.333333333332,23606.666666666668,26364.666666666668,29369.333333333332,0.2392766369467866
92403,822.0,950.5,1395.0,1191.5,653.3333333333334,1581.0,0.3101133025597986
92404,1132011.142857143,1199706.7142857143,1331818.0,1428915.2857142857,1563656.0,1761887.7142857143,0.20778288665918104
92405,679233.5,721233.0,688032.5714285715,737953.8571428572,801462.4285714285,884537.5714285715,0.0795718547636641
92407,1440858.4285714286,1594472.5714285714,1821496.2857142857,1992572.4285714286,2260034.1428571427,2612186.285714286,0.27688529264431827
92408,177684.85714285713,188853.57142857142,211464.14285714287,224969.0,249128.2857142857,279918.28571428574,0.21018070426211108
92410,529028.1428571428,561957.1428571428,637885.2857142857,696447.2857142857,764262.8571428572,842332.8571428572,0.24039025823100957
92411,336187.14285714284,416800.6666666667,469316.8333333333,429052.5714285714,470039.0,518995.28571428574,0.21644300665119962
92415,350.5,323.0,255.66666666666666,278.0,360.5,59.0,-0.2607913669064748
92501,456310.4285714286,492054.71428571426,558361.2857142857,610624.7142857143,664964.7142857143,736825.5714285715,0.25271542750246645
92502,366.5,379.5,541.75,658.3333333333334,514.5,549.0,0.44329113924050634
92503,2194575.5714285714,2361569.714285714,2657788.1428571427,2926123.285714286,3319031.714285714,3745226.5714285714,0.2500057731187286
92504,1455186.0,1552964.7142857143,1724428.857142857,1861018.4285714286,2095410.857142857,2335421.714285714,0.21807007514856117
92505,991583.8571428572,1061812.5714285714,1185110.142857143,1268775.5714285714,1407643.857142857,1556735.7142857143,0.2184718247480219
92506,2067550.857142857,2216586.1428571427,2490516.285714286,2673672.8571428573,2967306.285714286,3304629.4285714286,0.22670013587515522
92507,950444.7142857143,1019060.5714285715,1191348.857142857,1295857.142857143,1459292.142857143,1657962.142857143,0.2665513173850733
92508,1400162.857142857,1514889.0,1691742.142857143,1815300.4285714286,2033895.0,2286268.714285714,0.22868808098903431
92509,1679679.857142857,1788661.2857142857,2015573.4285714286,2204448.0,2471048.0,2761620.714285714,0.23804968085304937
92518,36027.5,30432.5,58157.0,71784.0,79074.0,79219.0,0.49811239273375685
92521,677.5,563.3333333333334,1144.0,891.6666666666666,1005.5,1144.0,0.24018691588785043
92530,1535962.4285714286,1666333.142857143,1884299.7142857143,2117888.0,2467781.714285714,2831647.4285714286,0.2747669241379012
92531,666.0,429.0,665.0,663.0,663.0,663.0,-0.004524886877828055
92532,923028.7142857143,1019629.4285714285,1155425.142857143,1272007.0,1472417.2857142857,1665029.4285714286,0.2743524884016249
92536,190547.42857142858,203586.2857142857,227628.0,266101.0,327511.71428571426,375689.28571428574,0.28392817549942095
92539,228073.5,239395.66666666666,266859.6666666667,297870.1666666667,353662.6666666667,386473.0,0.23431909092384215
92543,690428.0,747665.5714285715,845092.0,933237.1428571428,1076962.4285714286,1222548.5714285714,0.2601794674757296
92544,1389904.4285714286,1481950.4285714286,1698907.5714285714,1870990.0,2114044.285714286,2381991.5714285714,0.2571288844026806
92545,1316547.857142857,1416448.142857143,1586098.857142857,1729462.142857143,1958892.857142857,2201690.285714286,0.238753006198872
92546,390.0,689.0,722.0,259.0,259.0,706.0,-0.5057915057915058
92548,202220.66666666666,182282.2857142857,222839.0,216801.7142857143,246629.7142857143,276275.71428571426,0.06725522289843085
92549,498454.28571428574,559760.8571428572,746339.8571428572,924500.2857142857,1173131.0,1351989.4285714286,0.4608392302127079
92551,700738.5714285715,749961.8571428572,843773.4285714285,918951.1428571428,1031555.8571428572,1175074.7142857143,0.23745829484483702
92552,992.5,711.0,2177.0,950.0,461.0,394.0,-0.04473684210526316
92553,1253778.2857142857,1321196.142857143,1490499.857142857,1600348.7142857143,1758556.2857142857,1979969.4285714286,0.21655931952687815
92555,1288807.5714285714,1405384.4285714286,1594926.5714285714,1741275.2857142857,1987242.5714285714,2256317.714285714,0.25984846738355233
92557,1448121.7142857143,1545209.5714285714,1734851.7142857143,1860881.5714285714,2075805.4285714286,2340253.4285714286,0.22180877250882086
92561,163549.0,171892.0,202925.5,238003.66666666666,294411.6666666667,341444.0,0.31282991438507246
92562,2924204.4285714286,3203000.8571428573,3695182.285714286,4091193.5714285714,4809777.714285715,5454293.857142857,0.28524417690890413
92563,2468826.285714286,2733383.1428571427,3164102.4285714286,3522038.0,3936270.5714285714,4392981.714285715,0.2990347390589523
92564,1090.3333333333333,853.3333333333334,1528.0,414.6666666666667,982.6666666666666,280.0,-1.6294212218649513
92567,303785.4285714286,318836.4285714286,346453.0,379085.4285714286,428273.14285714284,483763.71428571426,0.1986359652064857
92570,1213218.7142857143,1290363.857142857,1406106.7142857143,1575763.857142857,1829631.5714285714,2095642.2857142857,0.23007580813187467
92571,1159213.4285714286,1255058.4285714286,1422501.857142857,1546308.857142857,1733844.5714285714,1970941.2857142857,0.25033512986963785
92572,763.3333333333334,707.6666666666666,812.5,851.3333333333334,1438.75,54.0,0.1033672670321065
92581,1215.3333333333333,3670.0,2666.0,4910.0,3565.3333333333335,3451.0,0.7524779361846572
92582,507872.0,571988.7142857143,657028.0,728618.1428571428,985257.3333333334,957808.5714285715,0.30296547652728933
92583,660587.0,711926.4285714285,816172.8571428572,891841.5714285715,999532.5714285715,1127914.0,0.2593000582582653
92584,1830730.857142857,2056425.4285714286,2415277.0,2746752.285714286,3201637.5714285714,3666308.285714286,0.33349255167115294
92585,735126.1428571428,945479.0,1100081.5,1235859.6666666667,1233933.4285714286,1420735.4285714286,0.40517021253723023
92586,820476.1428571428,880597.7142857143,996539.4285714285,1076672.2857142857,1195108.142857143,1334306.5714285714,0.2379518320072456
92587,834905.7142857143,902387.8571428572,1020164.5714285715,1110203.2857142857,1267441.5714285714,1417616.0,0.24797041674349724
92589,2060.0,2116.5,4377.0,5031.0,2157.3333333333335,3629.5,0.5905386603061021
92590,257191.85714285713,279654.4285714286,323935.71428571426,385965.28571428574,536591.1428571428,670829.8571428572,0.33363992394578795
92591,1449743.857142857,1574698.0,1767969.2857142857,1904098.2857142857,2142831.714285714,2434145.714285714,0.2386192099327406
92592,3470712.1428571427,3776361.714285714,4281026.857142857,4709529.0,5364111.857142857,6052748.571428572,0.26304474548152423
92593,1063.0,639.6666666666666,702.6666666666666,1051.0,889.0,663.3333333333334,-0.011417697431018078
92595,1250148.142857143,1350098.5714285714,1487127.7142857143,1670111.5714285714,1941116.7142857143,2171127.5714285714,0.25145830719093953
92596,1051209.4285714286,1170405.4285714286,1358579.142857143,1556222.0,1817594.4285714286,2124815.1428571427,0.3245119086020962
92602,837200.2857142857,965237.0,1104798.857142857,1248575.7142857143,1465542.5714285714,1698646.4285714286,0.32947575694820275
92603,1380837.3333333333,1308109.2857142857,1503013.2857142857,1554274.0,1769716.4285714286,2327649.6666666665,0.11158693169072297
92604,798832.0,995378.6666666666,1080721.3333333333,1161104.3333333333,1269961.5,1401127.0,0.312006701665914
92606,556605.1428571428,593252.5714285715,747852.6666666666,799518.6666666666,875764.8333333334,959232.3333333334,0.30382470595999067
92610,592500.6666666666,663910.5,764168.0,866836.1666666666,1012203.8333333334,1149111.0,0.31647906553660565
92612,676317.7142857143,738545.1428571428,807584.2857142857,852562.5714285715,931425.0,1028839.1428571428,0.20672366234367717
92614,778504.3333333334,838945.6666666666,930253.3333333334,998790.1666666666,1100956.3333333333,1206485.0,0.22055266529956818
92615,168.0,283.0,598.0,114.0,199.0,23.0,-0.47368421052631576
92616,67.0,93.0,1320.0,155.66666666666666,413.6666666666667,290.5,0.569593147751606
92617,185905.83333333334,208773.16666666666,232435.0,259060.33333333334,295353.0,340533.8333333333,0.28238402637223503
92618,1190747.4285714286,1450464.0,1782273.0,2115413.1428571427,2501719.4285714286,2913328.8571428573,0.437108806574224
92620,1862798.857142857,2034913.4285714286,2219119.1428571427,2420679.5714285714,2682293.8571428573,2994965.1428571427,0.2304645029728075
92621,1387.75,1312.3333333333333,1046.0,915.0,794.5,839.5,-0.5166666666666667
