ZIP,DATE,DISASTER
92725,2020,Fire
92728,2020,Fire
92735,2020,Fire
92780,2020,Fire
92781,2020,Fire
92782,2020,Fire
92799,2020,Fire
92801,2020,Fire
92802,2020,Fire
92803,2020,Fire
92804,2020,Fire
92805,2020,Fire
92806,2020,Fire
92807,2020,Fire
92808,2020,Fire
92809,2020,Fire
92811,2020,Fire
92812,2020,Fire
92814,2020,Fire
92815,2020,Fire
92816,2020,Fire
92817,2020,Fire
92821,2020,Fire
92822,2020,Fire
92823,2020,Fire
92825,2020,Fire
92831,2020,Fire
92832,2020,Fire
92833,2020,Fire
92834,2020,Fire
92835,2020,Fire
92836,2020,Fire
92837,2020,Fire
92838,2020,Fire
92840,2020,Fire
92841,2020,Fire
92842,2020,Fire
92843,2020,Fire
92844,2020,Fire
92845,2020,Fire
92846,2020,Fire
92850,2020,Fire
92856,2020,Fire
92857,2020,Fire
92859,2020,Fire
92860,2020,Fire
92861,2020,Fire
92862,2020,Fire
92863,2020,Fire
92864,2020,Fire
92865,2020,Fire
92866,2020,Fire
92867,2020,Fire
92868,2020,Fire
92869,2020,Fire
92870,2020,Fire
92871,2020,Fire
92877,2020,Fire
92878,2020,Fire
92879,2020,Fire
92880,2020,Fire
92881,2020,Fire
92882,2020,Fire
92883,2020,Fire
92885,2020,Fire
92886,2020,Fire
92887,2020,Fire
92899,2020,Fire
93001,2020,Fire
93002,2020,Fire
93003,2020,Fire
93004,2020,Fire
93005,2020,Fire
93006,2020,Fire
93007,2020,Fire
93009,2020,Fire
93010,2020,Fire
93011,2020,Fire
93012,2020,Fire
93013,2020,Fire
93014,2020,Fire
93015,2020,Fire
93016,2020,Fire
93020,2020,Fire
93021,2020,Fire
93022,2020,Fire
93023,2020,Fire
93024,2020,Fire
93030,2020,Fire
93031,2020,Fire
93032,2020,Fire
93033,2020,Fire
93034,2020,Fire
93035,2020,Fire
93036,2020,Fire
93040,2020,Fire
93041,2020,Fire
93042,2020,Fire
93043,2020,Fire
93044,2020,Fire
93060,2020,Fire
93061,2020,Fire
93062,2020,Fire
93063,2020,Fire
93064,2020,Fire
93065,2020,Fire
93066,2020,Fire
93067,2020,Fire
93093,2020,Fire
93094,2020,Fire
93099,2020,Fire
93101,2020,Fire
93102,2020,Fire
93103,2020,Fire
93105,2020,Fire
93106,2020,Fire
93107,2020,Fire
93108,2020,Fire
93109,2020,Fire
93110,2020,Fire
93111,2020,Fire
93116,2020,Fire
93117,2020,Fire
93118,2020,Fire
93120,2020,Fire
93121,2020,Fire
93130,2020,Fire
93140,2020,Fire
93150,2020,Fire
93160,2020,Fire
93190,2020,Fire
93199,2020,Fire
93201,2020,Fire
93202,2020,Fire
93203,2020,Fire
93204,2020,Fire
93205,2020,Fire
93206,2020,Fire
93207,2020,Fire
93208,2020,Fire
93210,2020,Fire
93212,2020,Fire
93215,2020,Fire
93216,2020,Fire
93218,2020,Fire
93219,2020,Fire
93220,2020,Fire
93221,2020,Fire
93222,2020,Fire
93223,2020,Fire
93224,2020,Fire
93225,2020,Fire
93226,2020,Fire
93227,2020,Fire
93230,2020,Fire
93232,2020,Fire
93234,2020,Fire
93235,2020,Fire
93237,2020,Fire
93238,2020,Fire
93239,2020,Fire
93240,2020,Fire
93241,2020,Fire
93242,2020,Fire
93243,2020,Fire
93244,2020,Fire
93245,2020,Fire
93246,2020,Fire
93247,2020,Fire
93249,2020,Fire
93250,2020,Fire
93251,2020,Fire
93252,2020,Fire
93254,2020,Fire
93255,2020,Fire
93256,2020,Fire
93257,2020,Fire
93258,2020,Fire
93260,2020,Fire
93261,2020,Fire
93262,2020,Fire
93263,2020,Fire
93265,2020,Fire
93266,2020,Fire
93267,2020,Fire
93268,2020,Fire
93270,2020,Fire
93271,2020,Fire
93272,2020,Fire
93274,2020,Fire
93275,2020,Fire
93276,2020,Fire
93277,2020,Fire
93278,2020,Fire
93279,2020,Fire
93280,2020,Fire
93282,2020,Fire
93283,2020,Fire
93285,2020,Fire
93286,2020,Fire
93287,2020,Fire
93290,2020,Fire
93291,2020,Fire
93292,2020,Fire
93301,2020,Fire
93302,2020,Fire
93303,2020,Fire
93304,2020,Fire
93305,2020,Fire
93306,2020,Fire
93307,2020,Fire
93308,2020,Fire
93309,2020,Fire
93311,2020,Fire
93312,2020,Fire
93313,2020,Fire
93314,2020,Fire
93380,2020,Fire
93381,2020,Fire
93382,2020,Fire
93383,2020,Fire
93384,2020,Fire
93385,2020,Fire
93386,2020,Fire
93387,2020,Fire
93388,2020,Fire
93389,2020,Fire
93390,2020,Fire
93401,2020,Fire
93402,2020,Fire
93403,2020,Fire
93405,2020,Fire
93406,2020,Fire
93407,2020,Fire
93408,2020,Fire
93409,2020,Fire
93410,2020,Fire
93412,2020,Fire
93420,2020,Fire
93421,2020,Fire
93422,2020,Fire
93423,2020,Fire
93424,2020,Fire
93426,2020,Fire
93427,2020,Fire
93428,2020,Fire
93429,2020,Fire
93430,2020,Fire
93432,2020,Fire
93433,2020,Fire
93434,2020,Fire
93435,2020,Fire
93436,2020,Fire
93437,2020,Fire
93438,2020,Fire
93440,2020,Fire
93441,2020,Fire
93442,2020,Fire
93443,2020,Fire
93444,2020,Fire
93445,2020,Fire
93446,2020,Fire
93447,2020,Fire
93448,2020,Fire
93449,2020,Fire
93450,2020,Fire
93451,2020,Fire
93452,2020,Fire
93453,2020,Fire
93454,2020,Fire
93455,2020,Fire
93456,2020,Fire
93457,2020,Fire
93458,2020,Fire
93460,2020,Fire
93461,2020,Fire
93463,2020,Fire
93464,2020,Fire
93465,2020,Fire
93475,2020,Fire
93483,2020,Fire
93501,2020,Fire
93502,2020,Fire
93504,2020,Fire
93505,2020,Fire
93510,2020,Fire
93512,2020,Fire
93513,2020,Fire
93514,2020,Fire
93515,2020,Fire
93516,2020,Fire
93517,2020,Fire
93518,2020,Fire
93519,2020,Fire
93522,2020,Fire
93523,2020,Fire
93524,2020,Fire
93526,2020,Fire
93527,2020,Fire
93528,2020,Fire
93529,2020,Fire
93530,2020,Fire
93531,2020,Fire
93532,2020,Fire
93534,2020,Fire
93535,2020,Fire
93536,2020,Fire
93539,2020,Fire
93541,2020,Fire
93542,2020,Fire
93543,2020,Fire
93544,2020,Fire
93545,2020,Fire
93546,2020,Fire
93549,2020,Fire
93550,2020,Fire
93551,2020,Fire
93552,2020,Fire
93553,2020,Fire
93554,2020,Fire
93555,2020,Fire
93556,2020,Fire
93558,2020,Fire
93560,2020,Fire
93561,2020,Fire
93562,2020,Fire
93563,2020,Fire
93581,2020,Fire
93584,2020,Fire
93586,2020,Fire
93590,2020,Fire
93591,2020,Fire
93592,2020,Fire
93596,2020,Fire
93599,2020,Fire
93601,2020,Fire
93602,2020,Fire
93603,2020,Fire
93604,2020,Fire
93605,2020,Fire
93606,2020,Fire
93607,2020,Fire
93608,2020,Fire
93609,2020,Fire
93610,2020,Fire
93611,2020,Fire
93612,2020,Fire
93613,2020,Fire
93614,2020,Fire
93615,2020,Fire
93616,2020,Fire
93618,2020,Fire
93619,2020,Fire
93620,2020,Fire
93621,2020,Fire
93622,2020,Fire
93623,2020,Fire
93624,2020,Fire
93625,2020,Fire
93626,2020,Fire
93627,2020,Fire
93628,2020,Fire
93630,2020,Fire
93631,2020,Fire
93633,2020,Fire
93634,2020,Fire
93635,2020,Fire
93636,2020,Fire
93637,2020,Fire
93638,2020,Fire
93639,2020,Fire
93640,2020,Fire
93641,2020,Fire
93642,2020,Fire
93643,2020,Fire
93644,2020,Fire
93645,2020,Fire
93646,2020,Fire
93647,2020,Fire
93648,2020,Fire
93649,2020,Fire
93650,2020,Fire
93651,2020,Fire
93652,2020,Fire
93653,2020,Fire
93654,2020,Fire
93656,2020,Fire
93657,2020,Fire
93660,2020,Fire
93661,2020,Fire
93662,2020,Fire
93664,2020,Fire
93665,2020,Fire
93666,2020,Fire
93667,2020,Fire
93668,2020,Fire
93669,2020,Fire
93670,2020,Fire
93673,2020,Fire
93675,2020,Fire
93701,2020,Fire
93702,2020,Fire
93703,2020,Fire
93704,2020,Fire
93705,2020,Fire
93706,2020,Fire
93707,2020,Fire
93708,2020,Fire
93709,2020,Fire
93710,2020,Fire
93711,2020,Fire
93712,2020,Fire
93714,2020,Fire
93715,2020,Fire
93716,2020,Fire
93717,2020,Fire
93718,2020,Fire
93720,2020,Fire
93721,2020,Fire
93722,2020,Fire
93723,2020,Fire
93724,2020,Fire
93725,2020,Fire
93726,2020,Fire
93727,2020,Fire
93728,2020,Fire
93729,2020,Fire
93730,2020,Fire
93740,2020,Fire
93741,2020,Fire
93744,2020,Fire
93745,2020,Fire
93747,2020,Fire
93750,2020,Fire
93755,2020,Fire
93760,2020,Fire
93761,2020,Fire
93764,2020,Fire
93765,2020,Fire
93771,2020,Fire
93772,2020,Fire
93773,2020,Fire
93774,2020,Fire
93775,2020,Fire
93776,2020,Fire
93777,2020,Fire
93778,2020,Fire
93779,2020,Fire
93780,2020,Fire
93784,2020,Fire
93786,2020,Fire
93790,2020,Fire
93791,2020,Fire
93792,2020,Fire
93793,2020,Fire
93794,2020,Fire
93844,2020,Fire
93888,2020,Fire
93901,2020,Fire
93902,2020,Fire
93905,2020,Fire
93906,2020,Fire
93907,2020,Fire
93908,2020,Fire
93912,2020,Fire
93915,2020,Fire
93920,2020,Fire
93921,2020,Fire
93922,2020,Fire
93923,2020,Fire
93924,2020,Fire
93925,2020,Fire
93926,2020,Fire
93927,2020,Fire
93928,2020,Fire
93930,2020,Fire
93932,2020,Fire
93933,2020,Fire
93940,2020,Fire
93942,2020,Fire
93943,2020,Fire
93944,2020,Fire
93950,2020,Fire
93953,2020,Fire
93954,2020,Fire
93955,2020,Fire
93960,2020,Fire
93962,2020,Fire
94002,2020,Fire
94005,2020,Fire
94010,2020,Fire
94011,2020,Fire
94013,2020,Fire
94014,2020,Fire
94015,2020,Fire
94016,2020,Fire
94017,2020,Fire
94018,2020,Fire
94019,2020,Fire
94020,2020,Fire
94021,2020,Fire
94022,2020,Fire
94023,2020,Fire
94024,2020,Fire
94025,2020,Fire
94026,2020,Fire
94027,2020,Fire
94028,2020,Fire
94030,2020,Fire
94035,2020,Fire
94037,2020,Fire
94038,2020,Fire
94039,2020,Fire
94040,2020,Fire
94041,2020,Fire
94042,2020,Fire
94043,2020,Fire
94044,2020,Fire
94060,2020,Fire
94061,2020,Fire
94062,2020,Fire
94063,2020,Fire
94064,2020,Fire
94065,2020,Fire
94066,2020,Fire
94070,2020,Fire
94074,2020,Fire
94080,2020,Fire
94083,2020,Fire
94085,2020,Fire
94086,2020,Fire
94087,2020,Fire
94088,2020,Fire
94089,2020,Fire
94096,2020,Fire
94098,2020,Fire
94101,2020,Fire
94102,2020,Fire
94103,2020,Fire
94104,2020,Fire
94105,2020,Fire
94106,2020,Fire
94107,2020,Fire
94108,2020,Fire
94109,2020,Fire
94110,2020,Fire
94111,2020,Fire
94112,2020,Fire
94114,2020,Fire
94115,2020,Fire
94116,2020,Fire
94117,2020,Fire
94118,2020,Fire
94119,2020,Fire
94120,2020,Fire
94121,2020,Fire
94122,2020,Fire
94123,2020,Fire
94124,2020,Fire
94125,2020,Fire
94126,2020,Fire
94127,2020,Fire
94128,2020,Fire
94129,2020,Fire
94130,2020,Fire
94131,2020,Fire
94132,2020,Fire
94133,2020,Fire
94134,2020,Fire
94135,2020,Fire
94136,2020,Fire
94137,2020,Fire
94138,2020,Fire
94139,2020,Fire
94140,2020,Fire
94141,2020,Fire
94142,2020,Fire
94143,2020,Fire
94144,2020,Fire
94145,2020,Fire
94146,2020,Fire
94147,2020,Fire
94150,2020,Fire
94151,2020,Fire
94152,2020,Fire
94153,2020,Fire
94154,2020,Fire
94155,2020,Fire
94156,2020,Fire
94157,2020,Fire
94158,2020,Fire
94159,2020,Fire
94160,2020,Fire
94161,2020,Fire
94162,2020,Fire
94163,2020,Fire
94164,2020,Fire
94165,2020,Fire
94166,2020,Fire
94167,2020,Fire
94168,2020,Fire
94169,2020,Fire
94170,2020,Fire
94171,2020,Fire
94172,2020,Fire
94175,2020,Fire
94177,2020,Fire
94188,2020,Fire
94199,2020,Fire
94203,2020,Fire
94204,2020,Fire
94205,2020,Fire
94206,2020,Fire
94207,2020,Fire
94208,2020,Fire
94209,2020,Fire
94211,2020,Fire
94229,2020,Fire
94230,2020,Fire
94232,2020,Fire
94234,2020,Fire
94235,2020,Fire
94236,2020,Fire
94237,2020,Fire
94239,2020,Fire
94240,2020,Fire
94244,2020,Fire
94245,2020,Fire
94246,2020,Fire
94247,2020,Fire
94248,2020,Fire
94249,2020,Fire
94250,2020,Fire
94252,2020,Fire
94254,2020,Fire
94256,2020,Fire
94257,2020,Fire
94258,2020,Fire
94259,2020,Fire
94261,2020,Fire
94262,2020,Fire
94263,2020,Fire
94267,2020,Fire
94268,2020,Fire
94269,2020,Fire
94271,2020,Fire
94273,2020,Fire
94274,2020,Fire
94277,2020,Fire
94278,2020,Fire
94279,2020,Fire
94280,2020,Fire
94282,2020,Fire
94283,2020,Fire
94284,2020,Fire
94285,2020,Fire
94286,2020,Fire
94287,2020,Fire
94288,2020,Fire
94289,2020,Fire
94290,2020,Fire
94291,2020,Fire
94293,2020,Fire
94294,2020,Fire
94295,2020,Fire
94296,2020,Fire
94297,2020,Fire
94298,2020,Fire
94299,2020,Fire
94301,2020,Fire
94302,2020,Fire
94303,2020,Fire
94304,2020,Fire
94305,2020,Fire
94306,2020,Fire
94309,2020,Fire
94401,2020,Fire
94402,2020,Fire
94403,2020,Fire
94404,2020,Fire
94497,2020,Fire
94501,2020,Fire
94502,2020,Fire
94503,2020,Fire
94506,2020,Fire
94507,2020,Fire
94508,2020,Fire
94509,2020,Fire
94510,2020,Fire
94511,2020,Fire
94512,2020,Fire
94513,2020,Fire
94514,2020,Fire
94515,2020,Fire
94516,2020,Fire
94517,2020,Fire
94518,2020,Fire
94519,2020,Fire
94520,2020,Fire
94521,2020,Fire
94522,2020,Fire
94523,2020,Fire
94524,2020,Fire
94525,2020,Fire
94526,2020,Fire
94527,2020,Fire
94528,2020,Fire
94529,2020,Fire
94530,2020,Fire
94531,2020,Fire
94533,2020,Fire
94534,2020,Fire
94535,2020,Fire
94536,2020,Fire
94537,2020,Fire
94538,2020,Fire
94539,2020,Fire
94540,2020,Fire
94541,2020,Fire
94542,2020,Fire
94543,2020,Fire
94544,2020,Fire
94545,2020,Fire
94546,2020,Fire
94547,2020,Fire
94548,2020,Fire
94549,2020,Fire
94550,2020,Fire
94551,2020,Fire
94552,2020,Fire
94553,2020,Fire
94555,2020,Fire
94556,2020,Fire
94557,2020,Fire
94558,2020,Fire
94559,2020,Fire
94560,2020,Fire
94561,2020,Fire
94562,2020,Fire
94563,2020,Fire
94564,2020,Fire
94565,2020,Fire
94566,2020,Fire
94567,2020,Fire
94568,2020,Fire
94569,2020,Fire
94570,2020,Fire
94571,2020,Fire
94572,2020,Fire
94573,2020,Fire
94574,2020,Fire
94575,2020,Fire
94576,2020,Fire
94577,2020,Fire
94578,2020,Fire
94579,2020,Fire
94580,2020,Fire
94581,2020,Fire
94582,2020,Fire
94583,2020,Fire
94585,2020,Fire
94586,2020,Fire
94587,2020,Fire
94588,2020,Fire
94589,2020,Fire
94590,2020,Fire
94591,2020,Fire
94592,2020,Fire
94595,2020,Fire
94596,2020,Fire
94597,2020,Fire
94598,2020,Fire
94599,2020,Fire
94601,2020,Fire
94602,2020,Fire
94603,2020,Fire
94604,2020,Fire
94605,2020,Fire
94606,2020,Fire
94607,2020,Fire
94608,2020,Fire
94609,2020,Fire
94610,2020,Fire
94611,2020,Fire
94612,2020,Fire
94613,2020,Fire
94614,2020,Fire
94615,2020,Fire
94617,2020,Fire
94618,2020,Fire
94619,2020,Fire
94620,2020,Fire
94621,2020,Fire
94622,2020,Fire
94623,2020,Fire
94624,2020,Fire
94625,2020,Fire
94649,2020,Fire
94659,2020,Fire
94660,2020,Fire
94661,2020,Fire
94662,2020,Fire
94666,2020,Fire
94701,2020,Fire
94702,2020,Fire
94703,2020,Fire
94704,2020,Fire
94705,2020,Fire
94706,2020,Fire
94707,2020,Fire
94708,2020,Fire
94709,2020,Fire
94710,2020,Fire
94712,2020,Fire
94720,2020,Fire
94801,2020,Fire
94802,2020,Fire
94803,2020,Fire
94804,2020,Fire
94805,2020,Fire
94806,2020,Fire
94807,2020,Fire
94808,2020,Fire
94820,2020,Fire
94850,2020,Fire
94901,2020,Fire
94903,2020,Fire
94904,2020,Fire
94912,2020,Fire
94913,2020,Fire
94914,2020,Fire
94915,2020,Fire
94920,2020,Fire
94922,2020,Fire
94923,2020,Fire
94924,2020,Fire
94925,2020,Fire
94926,2020,Fire
94927,2020,Fire
94928,2020,Fire
94929,2020,Fire
94930,2020,Fire
94931,2020,Fire
94933,2020,Fire
94937,2020,Fire
94938,2020,Fire
94939,2020,Fire
94940,2020,Fire
94941,2020,Fire
94942,2020,Fire
94945,2020,Fire
94946,2020,Fire
94947,2020,Fire
94948,2020,Fire
94949,2020,Fire
94950,2020,Fire
94951,2020,Fire
94952,2020,Fire
94953,2020,Fire
94954,2020,Fire
94955,2020,Fire
94956,2020,Fire
94957,2020,Fire
94960,2020,Fire
94963,2020,Fire
94964,2020,Fire
94965,2020,Fire
94966,2020,Fire
94970,2020,Fire
94971,2020,Fire
94972,2020,Fire
94973,2020,Fire
94974,2020,Fire
94975,2020,Fire
94976,2020,Fire
94977,2020,Fire
94978,2020,Fire
94979,2020,Fire
94998,2020,Fire
94999,2020,Fire
95001,2020,Fire
95002,2020,Fire
95003,2020,Fire
95004,2020,Fire
95005,2020,Fire
95006,2020,Fire
95007,2020,Fire
95008,2020,Fire
95009,2020,Fire
95010,2020,Fire
95011,2020,Fire
95012,2020,Fire
95013,2020,Fire
95014,2020,Fire
95015,2020,Fire
95017,2020,Fire
95018,2020,Fire
95019,2020,Fire
95020,2020,Fire
95021,2020,Fire
95023,2020,Fire
95024,2020,Fire
95026,2020,Fire
95030,2020,Fire
95031,2020,Fire
95032,2020,Fire
95033,2020,Fire
95035,2020,Fire
95036,2020,Fire
95037,2020,Fire
95038,2020,Fire
95039,2020,Fire
95041,2020,Fire
95042,2020,Fire
95043,2020,Fire
95044,2020,Fire
95045,2020,Fire
95046,2020,Fire
95050,2020,Fire
95051,2020,Fire
95052,2020,Fire
95053,2020,Fire
95054,2020,Fire
95055,2020,Fire
95056,2020,Fire
95060,2020,Fire
95061,2020,Fire
95062,2020,Fire
95063,2020,Fire
95064,2020,Fire
95065,2020,Fire
95066,2020,Fire
95067,2020,Fire
95070,2020,Fire
95071,2020,Fire
95073,2020,Fire
95075,2020,Fire
95076,2020,Fire
95077,2020,Fire
95101,2020,Fire
95103,2020,Fire
95106,2020,Fire
95108,2020,Fire
95109,2020,Fire
95110,2020,Fire
95111,2020,Fire
95112,2020,Fire
95113,2020,Fire
95115,2020,Fire
95116,2020,Fire
95117,2020,Fire
95118,2020,Fire
95119,2020,Fire
95120,2020,Fire
95121,2020,Fire
95122,2020,Fire
95123,2020,Fire
95124,2020,Fire
95125,2020,Fire
95126,2020,Fire
95127,2020,Fire
95128,2020,Fire
95129,2020,Fire
95130,2020,Fire
95131,2020,Fire
95132,2020,Fire
95133,2020,Fire
95134,2020,Fire
95135,2020,Fire
95136,2020,Fire
95138,2020,Fire
95139,2020,Fire
95140,2020,Fire
95141,2020,Fire
95148,2020,Fire
95150,2020,Fire
95151,2020,Fire
95152,2020,Fire
95153,2020,Fire
95154,2020,Fire
95155,2020,Fire
95156,2020,Fire
95157,2020,Fire
95158,2020,Fire
95159,2020,Fire
95160,2020,Fire
95161,2020,Fire
95164,2020,Fire
95170,2020,Fire
95172,2020,Fire
95173,2020,Fire
95190,2020,Fire
95191,2020,Fire
95192,2020,Fire
95193,2020,Fire
95194,2020,Fire
95196,2020,Fire
95201,2020,Fire
95202,2020,Fire
95203,2020,Fire
95204,2020,Fire
95205,2020,Fire
95206,2020,Fire
95207,2020,Fire
95208,2020,Fire
95209,2020,Fire
95210,2020,Fire
95211,2020,Fire
95212,2020,Fire
95213,2020,Fire
95215,2020,Fire
95219,2020,Fire
95220,2020,Fire
95221,2020,Fire
95222,2020,Fire
95223,2020,Fire
95224,2020,Fire
95225,2020,Fire
95226,2020,Fire
95227,2020,Fire
95228,2020,Fire
95229,2020,Fire
95230,2020,Fire
95231,2020,Fire
95232,2020,Fire
95233,2020,Fire
95234,2020,Fire
95236,2020,Fire
95237,2020,Fire
95240,2020,Fire
95241,2020,Fire
95242,2020,Fire
95245,2020,Fire
95246,2020,Fire
95247,2020,Fire
95248,2020,Fire
95249,2020,Fire
95250,2020,Fire
95251,2020,Fire
95252,2020,Fire
95253,2020,Fire
95254,2020,Fire
95255,2020,Fire
95257,2020,Fire
95258,2020,Fire
95267,2020,Fire
95269,2020,Fire
95296,2020,Fire
95297,2020,Fire
95301,2020,Fire
95303,2020,Fire
95304,2020,Fire
95305,2020,Fire
95306,2020,Fire
95307,2020,Fire
95309,2020,Fire
95310,2020,Fire
95311,2020,Fire
95312,2020,Fire
95313,2020,Fire
95314,2020,Fire
95315,2020,Fire
95316,2020,Fire
95317,2020,Fire
95318,2020,Fire
95319,2020,Fire
95320,2020,Fire
95321,2020,Fire
95322,2020,Fire
95323,2020,Fire
95324,2020,Fire
95325,2020,Fire
95326,2020,Fire
95327,2020,Fire
95328,2020,Fire
95329,2020,Fire
95330,2020,Fire
95333,2020,Fire
95334,2020,Fire
95335,2020,Fire
95336,2020,Fire
95337,2020,Fire
95338,2020,Fire
95340,2020,Fire
95341,2020,Fire
95343,2020,Fire
95344,2020,Fire
95345,2020,Fire
95346,2020,Fire
95347,2020,Fire
95348,2020,Fire
95350,2020,Fire
95351,2020,Fire
95352,2020,Fire
95353,2020,Fire
95354,2020,Fire
95355,2020,Fire
95356,2020,Fire
95357,2020,Fire
95358,2020,Fire
95360,2020,Fire
95361,2020,Fire
95363,2020,Fire
95364,2020,Fire
95365,2020,Fire
95366,2020,Fire
95367,2020,Fire
95368,2020,Fire
95369,2020,Fire
95370,2020,Fire
95372,2020,Fire
95373,2020,Fire
95374,2020,Fire
95375,2020,Fire
95376,2020,Fire
95377,2020,Fire
95378,2020,Fire
95379,2020,Fire
95380,2020,Fire
95381,2020,Fire
95382,2020,Fire
95383,2020,Fire
95385,2020,Fire
95386,2020,Fire
95387,2020,Fire
95388,2020,Fire
95389,2020,Fire
95391,2020,Fire
95397,2020,Fire
95401,2020,Fire
95402,2020,Fire
95403,2020,Fire
95404,2020,Fire
95405,2020,Fire
95406,2020,Fire
95407,2020,Fire
95408,2020,Fire
95409,2020,Fire
95410,2020,Fire
95412,2020,Fire
95415,2020,Fire
95416,2020,Fire
95417,2020,Fire
95418,2020,Fire
95419,2020,Fire
95420,2020,Fire
95421,2020,Fire
95422,2020,Fire
95423,2020,Fire
95424,2020,Fire
95425,2020,Fire
95426,2020,Fire
95427,2020,Fire
95428,2020,Fire
95429,2020,Fire
95430,2020,Fire
95431,2020,Fire
95432,2020,Fire
95433,2020,Fire
95435,2020,Fire
95436,2020,Fire
95437,2020,Fire
95439,2020,Fire
95441,2020,Fire
95442,2020,Fire
95443,2020,Fire
95444,2020,Fire
95445,2020,Fire
95446,2020,Fire
95448,2020,Fire
95449,2020,Fire
95450,2020,Fire
95451,2020,Fire
95452,2020,Fire
95453,2020,Fire
95454,2020,Fire
95456,2020,Fire
95457,2020,Fire
95458,2020,Fire
95459,2020,Fire
95460,2020,Fire
95461,2020,Fire
95462,2020,Fire
95463,2020,Fire
95464,2020,Fire
95465,2020,Fire
95466,2020,Fire
95467,2020,Fire
95468,2020,Fire
95469,2020,Fire
95470,2020,Fire
95471,2020,Fire
95472,2020,Fire
95473,2020,Fire
95476,2020,Fire
95480,2020,Fire
95481,2020,Fire
95482,2020,Fire
95485,2020,Fire
95486,2020,Fire
95487,2020,Fire
95488,2020,Fire
95490,2020,Fire
95492,2020,Fire
95493,2020,Fire
95494,2020,Fire
95497,2020,Fire
95501,2020,Fire
95502,2020,Fire
95503,2020,Fire
95511,2020,Fire
95514,2020,Fire
95518,2020,Fire
95519,2020,Fire
95521,2020,Fire
95524,2020,Fire
95525,2020,Fire
95526,2020,Fire
95527,2020,Fire
95528,2020,Fire
95531,2020,Fire
95532,2020,Fire
95534,2020,Fire
95536,2020,Fire
95537,2020,Fire
95538,2020,Fire
95540,2020,Fire
95542,2020,Fire
95543,2020,Fire
95545,2020,Fire
95546,2020,Fire
95547,2020,Fire
95548,2020,Fire
95549,2020,Fire
95550,2020,Fire
95551,2020,Fire
95552,2020,Fire
95553,2020,Fire
95554,2020,Fire
95555,2020,Fire
95556,2020,Fire
95558,2020,Fire
95559,2020,Fire
95560,2020,Fire
95562,2020,Fire
95563,2020,Fire
95564,2020,Fire
95565,2020,Fire
95567,2020,Fire
95568,2020,Fire
95569,2020,Fire
95570,2020,Fire
95571,2020,Fire
95573,2020,Fire
95585,2020,Fire
95587,2020,Fire
95589,2020,Fire
95595,2020,Fire
95601,2020,Fire
95602,2020,Fire
95603,2020,Fire
95604,2020,Fire
95605,2020,Fire
95606,2020,Fire
95607,2020,Fire
95608,2020,Fire
95609,2020,Fire
95610,2020,Fire
95611,2020,Fire
95612,2020,Fire
95613,2020,Fire
95614,2020,Fire
95615,2020,Fire
95616,2020,Fire
95617,2020,Fire
95618,2020,Fire
95619,2020,Fire
95620,2020,Fire
95621,2020,Fire
95623,2020,Fire
95624,2020,Fire
95625,2020,Fire
95626,2020,Fire
95627,2020,Fire
95628,2020,Fire
95629,2020,Fire
95630,2020,Fire
95631,2020,Fire
95632,2020,Fire
95633,2020,Fire
95634,2020,Fire
95635,2020,Fire
95636,2020,Fire
95637,2020,Fire
95638,2020,Fire
95639,2020,Fire
95640,2020,Fire
95641,2020,Fire
95642,2020,Fire
95644,2020,Fire
95645,2020,Fire
95646,2020,Fire
95648,2020,Fire
95650,2020,Fire
95651,2020,Fire
95652,2020,Fire
95653,2020,Fire
95654,2020,Fire
95655,2020,Fire
95656,2020,Fire
95658,2020,Fire
95659,2020,Fire
95660,2020,Fire
95661,2020,Fire
95662,2020,Fire
95663,2020,Fire
95664,2020,Fire
95665,2020,Fire
95666,2020,Fire
95667,2020,Fire
95668,2020,Fire
95669,2020,Fire
95670,2020,Fire
95671,2020,Fire
95672,2020,Fire
95673,2020,Fire
95674,2020,Fire
95675,2020,Fire
95676,2020,Fire
95677,2020,Fire
95678,2020,Fire
95679,2020,Fire
95680,2020,Fire
95681,2020,Fire
95682,2020,Fire
95683,2020,Fire
95684,2020,Fire
95685,2020,Fire
95686,2020,Fire
95687,2020,Fire
95688,2020,Fire
95689,2020,Fire
95690,2020,Fire
95691,2020,Fire
95692,2020,Fire
95693,2020,Fire
95694,2020,Fire
95695,2020,Fire
95696,2020,Fire
95697,2020,Fire
95698,2020,Fire
95699,2020,Fire
95701,2020,Fire
95703,2020,Fire
95709,2020,Fire
95712,2020,Fire
95713,2020,Fire
95714,2020,Fire
95715,2020,Fire
95717,2020,Fire
95720,2020,Fire
95721,2020,Fire
95722,2020,Fire
95724,2020,Fire
95726,2020,Fire
95728,2020,Fire
95735,2020,Fire
95736,2020,Fire
95741,2020,Fire
95742,2020,Fire
95746,2020,Fire
95747,2020,Fire
95757,2020,Fire
95758,2020,Fire
95759,2020,Fire
95762,2020,Fire
95763,2020,Fire
95765,2020,Fire
95776,2020,Fire
95798,2020,Fire
95799,2020,Fire
95812,2020,Fire
95813,2020,Fire
95814,2020,Fire
95815,2020,Fire
95816,2020,Fire
95817,2020,Fire
95818,2020,Fire
95819,2020,Fire
95820,2020,Fire
95821,2020,Fire
95822,2020,Fire
95823,2020,Fire
95824,2020,Fire
95825,2020,Fire
95826,2020,Fire
95827,2020,Fire
95828,2020,Fire
