,ZIP,Avg_Percentage_2017_2023,Avg_Change_2017_2023,Total_Change_2017_2023
508,91750,45.857142857142854,-2.733333333333333,-16.4
509,91752,54.028571428571425,-3.233333333333333,-19.4
510,91754,45.857142857142854,-2.733333333333333,-16.4
511,91755,45.857142857142854,-2.733333333333333,-16.4
512,91756,45.857142857142854,-2.733333333333333,-16.4
513,91758,53.542857142857144,-3.7999999999999994,-22.799999999999997
514,91759,53.542857142857144,-3.7999999999999994,-22.799999999999997
515,91761,53.542857142857144,-3.7999999999999994,-22.799999999999997
516,91762,53.542857142857144,-3.7999999999999994,-22.799999999999997
517,91763,53.542857142857144,-3.7999999999999994,-22.799999999999997
518,91764,53.542857142857144,-3.7999999999999994,-22.799999999999997
519,91765,45.857142857142854,-2.733333333333333,-16.4
520,91766,45.857142857142854,-2.733333333333333,-16.4
521,91767,45.857142857142854,-2.733333333333333,-16.4
522,91768,45.857142857142854,-2.733333333333333,-16.4
523,91769,45.857142857142854,-2.733333333333333,-16.4
524,91770,45.857142857142854,-2.733333333333333,-16.4
525,91771,45.857142857142854,-2.733333333333333,-16.4
526,91772,45.857142857142854,-2.733333333333333,-16.4
527,91773,45.857142857142854,-2.733333333333333,-16.4
528,91775,45.857142857142854,-2.733333333333333,-16.4
529,91776,45.857142857142854,-2.733333333333333,-16.4
530,91778,45.857142857142854,-2.733333333333333,-16.4
531,91780,45.857142857142854,-2.733333333333333,-16.4
532,91784,53.542857142857144,-3.7999999999999994,-22.799999999999997
533,91785,53.542857142857144,-3.7999999999999994,-22.799999999999997
534,91786,53.542857142857144,-3.7999999999999994,-22.799999999999997
535,91788,45.857142857142854,-2.733333333333333,-16.4
536,91789,45.857142857142854,-2.733333333333333,-16.4
537,91790,45.857142857142854,-2.733333333333333,-16.4
538,91791,45.857142857142854,-2.733333333333333,-16.4
539,91792,45.857142857142854,-2.733333333333333,-16.4
540,91793,45.857142857142854,-2.733333333333333,-16.4
541,91795,45.857142857142854,-2.733333333333333,-16.4
542,91797,45.857142857142854,-2.733333333333333,-16.4
543,91798,53.542857142857144,-3.7999999999999994,-22.799999999999997
544,91799,45.857142857142854,-2.733333333333333,-16.4
545,91801,45.857142857142854,-2.733333333333333,-16.4
546,91802,45.857142857142854,-2.733333333333333,-16.4
547,91803,45.857142857142854,-2.733333333333333,-16.4
548,91804,45.857142857142854,-2.733333333333333,-16.4
549,91841,45.857142857142854,-2.733333333333333,-16.4
550,91896,45.857142857142854,-2.733333333333333,-16.4
551,91899,45.857142857142854,-2.733333333333333,-16.4
552,91901,64.5142857142857,-2.9666666666666663,-17.799999999999997
553,91902,64.5142857142857,-2.9666666666666663,-17.799999999999997
554,91903,64.5142857142857,-2.9666666666666663,-17.799999999999997
555,91905,64.5142857142857,-2.9666666666666663,-17.799999999999997
556,91906,64.5142857142857,-2.9666666666666663,-17.799999999999997
557,91908,64.5142857142857,-2.9666666666666663,-17.799999999999997
558,91909,64.5142857142857,-2.9666666666666663,-17.799999999999997
559,91910,64.5142857142857,-2.9666666666666663,-17.799999999999997
560,91911,64.5142857142857,-2.9666666666666663,-17.799999999999997
561,91912,64.5142857142857,-2.9666666666666663,-17.799999999999997
562,91913,64.5142857142857,-2.9666666666666663,-17.799999999999997
563,91914,64.5142857142857,-2.9666666666666663,-17.799999999999997
564,91915,64.5142857142857,-2.9666666666666663,-17.799999999999997
565,91916,64.5142857142857,-2.9666666666666663,-17.799999999999997
566,91917,64.5142857142857,-2.9666666666666663,-17.799999999999997
567,91921,64.5142857142857,-2.9666666666666663,-17.799999999999997
568,91931,64.5142857142857,-2.9666666666666663,-17.799999999999997
569,91932,64.5142857142857,-2.9666666666666663,-17.799999999999997
570,91933,64.5142857142857,-2.9666666666666663,-17.799999999999997
571,91934,64.5142857142857,-2.9666666666666663,-17.799999999999997
572,91935,64.5142857142857,-2.9666666666666663,-17.799999999999997
573,91941,64.5142857142857,-2.9666666666666663,-17.799999999999997
574,91942,64.5142857142857,-2.9666666666666663,-17.799999999999997
575,91943,64.5142857142857,-2.9666666666666663,-17.799999999999997
576,91944,64.5142857142857,-2.9666666666666663,-17.799999999999997
577,91945,64.5142857142857,-2.9666666666666663,-17.799999999999997
578,91946,64.5142857142857,-2.9666666666666663,-17.799999999999997
579,91947,64.5142857142857,-2.9666666666666663,-17.799999999999997
580,91948,64.5142857142857,-2.9666666666666663,-17.799999999999997
581,91950,64.5142857142857,-2.9666666666666663,-17.799999999999997
582,91951,64.5142857142857,-2.9666666666666663,-17.799999999999997
583,91962,64.5142857142857,-2.9666666666666663,-17.799999999999997
584,91963,64.5142857142857,-2.9666666666666663,-17.799999999999997
585,91976,64.5142857142857,-2.9666666666666663,-17.799999999999997
586,91977,64.5142857142857,-2.9666666666666663,-17.799999999999997
587,91978,64.5142857142857,-2.9666666666666663,-17.799999999999997
588,91979,64.5142857142857,-2.9666666666666663,-17.799999999999997
589,91980,64.5142857142857,-2.9666666666666663,-17.799999999999997
590,91987,64.5142857142857,-2.9666666666666663,-17.799999999999997
591,91990,64.5142857142857,-2.9666666666666663,-17.799999999999997
592,92003,64.5142857142857,-2.9666666666666663,-17.799999999999997
593,92004,64.5142857142857,-2.9666666666666663,-17.799999999999997
594,92007,64.5142857142857,-2.9666666666666663,-17.799999999999997
595,92008,64.5142857142857,-2.9666666666666663,-17.799999999999997
596,92009,64.5142857142857,-2.9666666666666663,-17.799999999999997
597,92010,64.5142857142857,-2.9666666666666663,-17.799999999999997
598,92011,64.5142857142857,-2.9666666666666663,-17.799999999999997
599,92013,64.5142857142857,-2.9666666666666663,-17.799999999999997
600,92014,64.5142857142857,-2.9666666666666663,-17.799999999999997
601,92018,64.5142857142857,-2.9666666666666663,-17.799999999999997
602,92019,64.5142857142857,-2.9666666666666663,-17.799999999999997
603,92020,64.5142857142857,-2.9666666666666663,-17.799999999999997
604,92021,64.5142857142857,-2.9666666666666663,-17.799999999999997
605,92022,64.5142857142857,-2.9666666666666663,-17.799999999999997
606,92023,64.5142857142857,-2.9666666666666663,-17.799999999999997
607,92024,64.5142857142857,-2.9666666666666663,-17.799999999999997
608,92025,64.5142857142857,-2.9666666666666663,-17.799999999999997
609,92026,64.5142857142857,-2.9666666666666663,-17.799999999999997
610,92027,64.5142857142857,-2.9666666666666663,-17.799999999999997
611,92028,64.5142857142857,-2.9666666666666663,-17.799999999999997
612,92029,64.5142857142857,-2.9666666666666663,-17.799999999999997
613,92030,64.5142857142857,-2.9666666666666663,-17.799999999999997
614,92033,64.5142857142857,-2.9666666666666663,-17.799999999999997
615,92036,64.5142857142857,-2.9666666666666663,-17.799999999999997
616,92037,64.5142857142857,-2.9666666666666663,-17.799999999999997
617,92038,64.5142857142857,-2.9666666666666663,-17.799999999999997
618,92039,64.5142857142857,-2.9666666666666663,-17.799999999999997
619,92040,64.5142857142857,-2.9666666666666663,-17.799999999999997
620,92046,64.5142857142857,-2.9666666666666663,-17.799999999999997
621,92049,64.5142857142857,-2.9666666666666663,-17.799999999999997
622,92051,64.5142857142857,-2.9666666666666663,-17.799999999999997
623,92052,64.5142857142857,-2.9666666666666663,-17.799999999999997
624,92054,64.5142857142857,-2.9666666666666663,-17.799999999999997
625,92055,64.5142857142857,-2.9666666666666663,-17.799999999999997
626,92056,64.5142857142857,-2.9666666666666663,-17.799999999999997
627,92057,64.5142857142857,-2.9666666666666663,-17.799999999999997
628,92058,64.5142857142857,-2.9666666666666663,-17.799999999999997
629,92059,64.5142857142857,-2.9666666666666663,-17.799999999999997
630,92060,64.5142857142857,-2.9666666666666663,-17.799999999999997
631,92061,64.5142857142857,-2.9666666666666663,-17.799999999999997
632,92064,64.5142857142857,-2.9666666666666663,-17.799999999999997
633,92065,64.5142857142857,-2.9666666666666663,-17.799999999999997
634,92066,64.5142857142857,-2.9666666666666663,-17.799999999999997
635,92067,64.5142857142857,-2.9666666666666663,-17.799999999999997
636,92068,64.5142857142857,-2.9666666666666663,-17.799999999999997
637,92069,64.5142857142857,-2.9666666666666663,-17.799999999999997
638,92070,64.5142857142857,-2.9666666666666663,-17.799999999999997
639,92071,64.5142857142857,-2.9666666666666663,-17.799999999999997
640,92072,64.5142857142857,-2.9666666666666663,-17.799999999999997
641,92074,64.5142857142857,-2.9666666666666663,-17.799999999999997
642,92075,64.5142857142857,-2.9666666666666663,-17.799999999999997
643,92078,64.5142857142857,-2.9666666666666663,-17.799999999999997
644,92079,64.5142857142857,-2.9666666666666663,-17.799999999999997
645,92081,64.5142857142857,-2.9666666666666663,-17.799999999999997
646,92082,64.5142857142857,-2.9666666666666663,-17.799999999999997
647,92083,64.5142857142857,-2.9666666666666663,-17.799999999999997
648,92084,64.5142857142857,-2.9666666666666663,-17.799999999999997
649,92085,64.5142857142857,-2.9666666666666663,-17.799999999999997
650,92086,64.5142857142857,-2.9666666666666663,-17.799999999999997
651,92088,64.5142857142857,-2.9666666666666663,-17.799999999999997
652,92090,64.5142857142857,-2.9666666666666663,-17.799999999999997
653,92091,64.5142857142857,-2.9666666666666663,-17.799999999999997
654,92092,64.5142857142857,-2.9666666666666663,-17.799999999999997
655,92093,64.5142857142857,-2.9666666666666663,-17.799999999999997
656,92096,64.5142857142857,-2.9666666666666663,-17.799999999999997
657,92101,64.5142857142857,-2.9666666666666663,-17.799999999999997
658,92102,64.5142857142857,-2.9666666666666663,-17.799999999999997
659,92103,64.5142857142857,-2.9666666666666663,-17.799999999999997
660,92104,64.5142857142857,-2.9666666666666663,-17.799999999999997
661,92105,64.5142857142857,-2.9666666666666663,-17.799999999999997
662,92106,64.5142857142857,-2.9666666666666663,-17.799999999999997
663,92107,64.5142857142857,-2.9666666666666663,-17.799999999999997
664,92108,64.5142857142857,-2.9666666666666663,-17.799999999999997
665,92109,64.5142857142857,-2.9666666666666663,-17.799999999999997
666,92110,64.5142857142857,-2.9666666666666663,-17.799999999999997
667,92111,64.5142857142857,-2.9666666666666663,-17.799999999999997
668,92112,64.5142857142857,-2.9666666666666663,-17.799999999999997
669,92113,64.5142857142857,-2.9666666666666663,-17.799999999999997
670,92114,64.5142857142857,-2.9666666666666663,-17.799999999999997
671,92115,64.5142857142857,-2.9666666666666663,-17.799999999999997
672,92116,64.5142857142857,-2.9666666666666663,-17.799999999999997
673,92117,64.5142857142857,-2.9666666666666663,-17.799999999999997
674,92118,64.5142857142857,-2.9666666666666663,-17.799999999999997
675,92119,64.5142857142857,-2.9666666666666663,-17.799999999999997
676,92120,64.5142857142857,-2.9666666666666663,-17.799999999999997
677,92121,64.5142857142857,-2.9666666666666663,-17.799999999999997
678,92122,64.5142857142857,-2.9666666666666663,-17.799999999999997
679,92123,64.5142857142857,-2.9666666666666663,-17.799999999999997
680,92124,64.5142857142857,-2.9666666666666663,-17.799999999999997
681,92126,64.5142857142857,-2.9666666666666663,-17.799999999999997
682,92127,64.5142857142857,-2.9666666666666663,-17.799999999999997
683,92128,64.5142857142857,-2.9666666666666663,-17.799999999999997
684,92129,64.5142857142857,-2.9666666666666663,-17.799999999999997
685,92130,64.5142857142857,-2.9666666666666663,-17.799999999999997
686,92131,64.5142857142857,-2.9666666666666663,-17.799999999999997
687,92132,64.5142857142857,-2.9666666666666663,-17.799999999999997
688,92133,64.5142857142857,-2.9666666666666663,-17.799999999999997
689,92134,64.5142857142857,-2.9666666666666663,-17.799999999999997
690,92135,64.5142857142857,-2.9666666666666663,-17.799999999999997
691,92136,64.5142857142857,-2.9666666666666663,-17.799999999999997
692,92137,64.5142857142857,-2.9666666666666663,-17.799999999999997
693,92138,64.5142857142857,-2.9666666666666663,-17.799999999999997
694,92139,64.5142857142857,-2.9666666666666663,-17.799999999999997
695,92140,64.5142857142857,-2.9666666666666663,-17.799999999999997
696,92142,64.5142857142857,-2.9666666666666663,-17.799999999999997
697,92143,64.5142857142857,-2.9666666666666663,-17.799999999999997
698,92145,64.5142857142857,-2.9666666666666663,-17.799999999999997
699,92147,64.5142857142857,-2.9666666666666663,-17.799999999999997
700,92149,64.5142857142857,-2.9666666666666663,-17.799999999999997
701,92150,64.5142857142857,-2.9666666666666663,-17.799999999999997
702,92152,64.5142857142857,-2.9666666666666663,-17.799999999999997
703,92153,64.5142857142857,-2.9666666666666663,-17.799999999999997
704,92154,64.5142857142857,-2.9666666666666663,-17.799999999999997
705,92155,64.5142857142857,-2.9666666666666663,-17.799999999999997
706,92158,64.5142857142857,-2.9666666666666663,-17.799999999999997
707,92159,64.5142857142857,-2.9666666666666663,-17.799999999999997
708,92160,64.5142857142857,-2.9666666666666663,-17.799999999999997
709,92161,64.5142857142857,-2.9666666666666663,-17.799999999999997
710,92162,64.5142857142857,-2.9666666666666663,-17.799999999999997
711,92163,64.5142857142857,-2.9666666666666663,-17.799999999999997
712,92164,64.5142857142857,-2.9666666666666663,-17.799999999999997
713,92165,64.5142857142857,-2.9666666666666663,-17.799999999999997
714,92166,64.5142857142857,-2.9666666666666663,-17.799999999999997
715,92167,64.5142857142857,-2.9666666666666663,-17.799999999999997
716,92168,64.5142857142857,-2.9666666666666663,-17.799999999999997
717,92169,64.5142857142857,-2.9666666666666663,-17.799999999999997
718,92170,64.5142857142857,-2.9666666666666663,-17.799999999999997
719,92171,64.5142857142857,-2.9666666666666663,-17.799999999999997
720,92172,64.5142857142857,-2.9666666666666663,-17.799999999999997
721,92173,64.5142857142857,-2.9666666666666663,-17.799999999999997
722,92174,64.5142857142857,-2.9666666666666663,-17.799999999999997
723,92175,64.5142857142857,-2.9666666666666663,-17.799999999999997
724,92176,64.5142857142857,-2.9666666666666663,-17.799999999999997
725,92177,64.5142857142857,-2.9666666666666663,-17.799999999999997
726,92178,64.5142857142857,-2.9666666666666663,-17.799999999999997
727,92179,64.5142857142857,-2.9666666666666663,-17.799999999999997
728,92182,64.5142857142857,-2.9666666666666663,-17.799999999999997
729,92184,64.5142857142857,-2.9666666666666663,-17.799999999999997
730,92186,64.5142857142857,-2.9666666666666663,-17.799999999999997
731,92187,64.5142857142857,-2.9666666666666663,-17.799999999999997
732,92190,64.5142857142857,-2.9666666666666663,-17.799999999999997
733,92191,64.5142857142857,-2.9666666666666663,-17.799999999999997
734,92192,64.5142857142857,-2.9666666666666663,-17.799999999999997
735,92193,64.5142857142857,-2.9666666666666663,-17.799999999999997
736,92194,64.5142857142857,-2.9666666666666663,-17.799999999999997
737,92195,64.5142857142857,-2.9666666666666663,-17.799999999999997
738,92196,64.5142857142857,-2.9666666666666663,-17.799999999999997
739,92197,64.5142857142857,-2.9666666666666663,-17.799999999999997
740,92198,64.5142857142857,-2.9666666666666663,-17.799999999999997
741,92199,64.5142857142857,-2.9666666666666663,-17.799999999999997
742,92201,54.028571428571425,-3.233333333333333,-19.4
743,92202,54.028571428571425,-3.233333333333333,-19.4
744,92203,54.028571428571425,-3.233333333333333,-19.4
745,92210,54.028571428571425,-3.233333333333333,-19.4
746,92211,54.028571428571425,-3.233333333333333,-19.4
747,92220,54.028571428571425,-3.233333333333333,-19.4
748,92222,52.72857142857142,-5.783333333333332,-34.699999999999996
749,92223,54.028571428571425,-3.233333333333333,-19.4
750,92225,54.028571428571425,-3.233333333333333,-19.4
751,92226,54.028571428571425,-3.233333333333333,-19.4
752,92227,52.72857142857142,-5.783333333333332,-34.699999999999996
753,92230,54.028571428571425,-3.233333333333333,-19.4
754,92231,52.72857142857142,-5.783333333333332,-34.699999999999996
755,92232,52.72857142857142,-5.783333333333332,-34.699999999999996
756,92233,52.72857142857142,-5.783333333333332,-34.699999999999996
757,92234,54.028571428571425,-3.233333333333333,-19.4
758,92235,54.028571428571425,-3.233333333333333,-19.4
759,92236,54.028571428571425,-3.233333333333333,-19.4
760,92239,54.028571428571425,-3.233333333333333,-19.4
761,92240,54.028571428571425,-3.233333333333333,-19.4
762,92241,54.028571428571425,-3.233333333333333,-19.4
763,92242,53.542857142857144,-3.7999999999999994,-22.799999999999997
764,92243,52.72857142857142,-5.783333333333332,-34.699999999999996
765,92244,52.72857142857142,-5.783333333333332,-34.699999999999996
766,92247,54.028571428571425,-3.233333333333333,-19.4
767,92248,54.028571428571425,-3.233333333333333,-19.4
768,92249,52.72857142857142,-5.783333333333332,-34.699999999999996
769,92250,52.72857142857142,-5.783333333333332,-34.699999999999996
770,92251,52.72857142857142,-5.783333333333332,-34.699999999999996
771,92252,53.542857142857144,-3.7999999999999994,-22.799999999999997
772,92253,54.028571428571425,-3.233333333333333,-19.4
773,92254,54.028571428571425,-3.233333333333333,-19.4
774,92255,54.028571428571425,-3.233333333333333,-19.4
775,92256,53.542857142857144,-3.7999999999999994,-22.799999999999997
776,92257,52.72857142857142,-5.783333333333332,-34.699999999999996
777,92258,54.028571428571425,-3.233333333333333,-19.4
778,92259,52.72857142857142,-5.783333333333332,-34.699999999999996
779,92260,54.028571428571425,-3.233333333333333,-19.4
780,92261,54.028571428571425,-3.233333333333333,-19.4
781,92262,54.028571428571425,-3.233333333333333,-19.4
782,92263,54.028571428571425,-3.233333333333333,-19.4
783,92264,54.028571428571425,-3.233333333333333,-19.4
784,92266,52.72857142857142,-5.783333333333332,-34.699999999999996
785,92267,53.542857142857144,-3.7999999999999994,-22.799999999999997
786,92268,53.542857142857144,-3.7999999999999994,-22.799999999999997
787,92270,54.028571428571425,-3.233333333333333,-19.4
788,92273,52.72857142857142,-5.783333333333332,-34.699999999999996
789,92274,54.028571428571425,-3.233333333333333,-19.4
790,92275,52.72857142857142,-5.783333333333332,-34.699999999999996
791,92276,54.028571428571425,-3.233333333333333,-19.4
792,92277,53.542857142857144,-3.7999999999999994,-22.799999999999997
793,92278,53.542857142857144,-3.7999999999999994,-22.799999999999997
794,92280,53.542857142857144,-3.7999999999999994,-22.799999999999997
795,92281,52.72857142857142,-5.783333333333332,-34.699999999999996
796,92282,54.028571428571425,-3.233333333333333,-19.4
797,92283,52.72857142857142,-5.783333333333332,-34.699999999999996
798,92284,53.542857142857144,-3.7999999999999994,-22.799999999999997
799,92285,53.542857142857144,-3.7999999999999994,-22.799999999999997
800,92286,53.542857142857144,-3.7999999999999994,-22.799999999999997
801,92292,54.028571428571425,-3.233333333333333,-19.4
802,92301,53.542857142857144,-3.7999999999999994,-22.799999999999997
803,92304,53.542857142857144,-3.7999999999999994,-22.799999999999997
804,92305,53.542857142857144,-3.7999999999999994,-22.799999999999997
805,92307,53.542857142857144,-3.7999999999999994,-22.799999999999997
806,92308,53.542857142857144,-3.7999999999999994,-22.799999999999997
807,92309,53.542857142857144,-3.7999999999999994,-22.799999999999997
808,92310,53.542857142857144,-3.7999999999999994,-22.799999999999997
809,92311,53.542857142857144,-3.7999999999999994,-22.799999999999997
810,92312,53.542857142857144,-3.7999999999999994,-22.799999999999997
811,92313,53.542857142857144,-3.7999999999999994,-22.799999999999997
812,92314,53.542857142857144,-3.7999999999999994,-22.799999999999997
813,92315,53.542857142857144,-3.7999999999999994,-22.799999999999997
814,92316,53.542857142857144,-3.7999999999999994,-22.799999999999997
815,92317,53.542857142857144,-3.7999999999999994,-22.799999999999997
816,92318,53.542857142857144,-3.7999999999999994,-22.799999999999997
817,92320,54.028571428571425,-3.233333333333333,-19.4
818,92321,53.542857142857144,-3.7999999999999994,-22.799999999999997
819,92322,53.542857142857144,-3.7999999999999994,-22.799999999999997
820,92323,53.542857142857144,-3.7999999999999994,-22.799999999999997
821,92324,53.542857142857144,-3.7999999999999994,-22.799999999999997
822,92325,53.542857142857144,-3.7999999999999994,-22.799999999999997
823,92326,53.542857142857144,-3.7999999999999994,-22.799999999999997
824,92327,53.542857142857144,-3.7999999999999994,-22.799999999999997
825,92328,74.84285714285714,-2.683333333333335,-16.10000000000001
826,92329,53.542857142857144,-3.7999999999999994,-22.799999999999997
827,92331,53.542857142857144,-3.7999999999999994,-22.799999999999997
828,92332,53.542857142857144,-3.7999999999999994,-22.799999999999997
829,92333,53.542857142857144,-3.7999999999999994,-22.799999999999997
830,92334,53.542857142857144,-3.7999999999999994,-22.799999999999997
831,92335,53.542857142857144,-3.7999999999999994,-22.799999999999997
832,92336,53.542857142857144,-3.7999999999999994,-22.799999999999997
833,92337,53.542857142857144,-3.7999999999999994,-22.799999999999997
834,92338,53.542857142857144,-3.7999999999999994,-22.799999999999997
835,92339,53.542857142857144,-3.7999999999999994,-22.799999999999997
836,92340,53.542857142857144,-3.7999999999999994,-22.799999999999997
837,92341,53.542857142857144,-3.7999999999999994,-22.799999999999997
838,92342,53.542857142857144,-3.7999999999999994,-22.799999999999997
839,92344,53.542857142857144,-3.7999999999999994,-22.799999999999997
840,92345,53.542857142857144,-3.7999999999999994,-22.799999999999997
841,92346,53.542857142857144,-3.7999999999999994,-22.799999999999997
842,92347,53.542857142857144,-3.7999999999999994,-22.799999999999997
843,92350,53.542857142857144,-3.7999999999999994,-22.799999999999997
844,92352,53.542857142857144,-3.7999999999999994,-22.799999999999997
845,92354,53.542857142857144,-3.7999999999999994,-22.799999999999997
846,92356,53.542857142857144,-3.7999999999999994,-22.799999999999997
847,92357,53.542857142857144,-3.7999999999999994,-22.799999999999997
848,92358,53.542857142857144,-3.7999999999999994,-22.799999999999997
849,92359,53.542857142857144,-3.7999999999999994,-22.799999999999997
850,92363,53.542857142857144,-3.7999999999999994,-22.799999999999997
851,92364,53.542857142857144,-3.7999999999999994,-22.799999999999997
852,92365,53.542857142857144,-3.7999999999999994,-22.799999999999997
853,92366,53.542857142857144,-3.7999999999999994,-22.799999999999997
854,92368,53.542857142857144,-3.7999999999999994,-22.799999999999997
855,92369,53.542857142857144,-3.7999999999999994,-22.799999999999997
856,92371,53.542857142857144,-3.7999999999999994,-22.799999999999997
857,92372,53.542857142857144,-3.7999999999999994,-22.799999999999997
858,92373,53.542857142857144,-3.7999999999999994,-22.799999999999997
859,92374,53.542857142857144,-3.7999999999999994,-22.799999999999997
860,92375,53.542857142857144,-3.7999999999999994,-22.799999999999997
861,92376,53.542857142857144,-3.7999999999999994,-22.799999999999997
862,92377,53.542857142857144,-3.7999999999999994,-22.799999999999997
863,92378,53.542857142857144,-3.7999999999999994,-22.799999999999997
864,92382,53.542857142857144,-3.7999999999999994,-22.799999999999997
865,92384,74.84285714285714,-2.683333333333335,-16.10000000000001
866,92385,53.542857142857144,-3.7999999999999994,-22.799999999999997
867,92386,53.542857142857144,-3.7999999999999994,-22.799999999999997
868,92389,74.84285714285714,-2.683333333333335,-16.10000000000001
869,92391,53.542857142857144,-3.7999999999999994,-22.799999999999997
870,92392,53.542857142857144,-3.7999999999999994,-22.799999999999997
871,92393,53.542857142857144,-3.7999999999999994,-22.799999999999997
872,92394,53.542857142857144,-3.7999999999999994,-22.799999999999997
873,92395,53.542857142857144,-3.7999999999999994,-22.799999999999997
874,92397,53.542857142857144,-3.7999999999999994,-22.799999999999997
875,92398,53.542857142857144,-3.7999999999999994,-22.799999999999997
876,92399,53.542857142857144,-3.7999999999999994,-22.799999999999997
877,92401,53.542857142857144,-3.7999999999999994,-22.799999999999997
878,92402,53.542857142857144,-3.7999999999999994,-22.799999999999997
879,92403,53.542857142857144,-3.7999999999999994,-22.799999999999997
880,92404,53.542857142857144,-3.7999999999999994,-22.799999999999997
881,92405,53.542857142857144,-3.7999999999999994,-22.799999999999997
882,92406,53.542857142857144,-3.7999999999999994,-22.799999999999997
883,92407,53.542857142857144,-3.7999999999999994,-22.799999999999997
884,92408,53.542857142857144,-3.7999999999999994,-22.799999999999997
885,92410,53.542857142857144,-3.7999999999999994,-22.799999999999997
886,92411,53.542857142857144,-3.7999999999999994,-22.799999999999997
887,92412,53.542857142857144,-3.7999999999999994,-22.799999999999997
888,92413,53.542857142857144,-3.7999999999999994,-22.799999999999997
889,92414,53.542857142857144,-3.7999999999999994,-22.799999999999997
890,92415,53.542857142857144,-3.7999999999999994,-22.799999999999997
891,92418,53.542857142857144,-3.7999999999999994,-22.799999999999997
892,92423,53.542857142857144,-3.7999999999999994,-22.799999999999997
893,92424,53.542857142857144,-3.7999999999999994,-22.799999999999997
894,92427,53.542857142857144,-3.7999999999999994,-22.799999999999997
895,92501,54.028571428571425,-3.233333333333333,-19.4
896,92502,54.028571428571425,-3.233333333333333,-19.4
897,92503,54.028571428571425,-3.233333333333333,-19.4
898,92504,54.028571428571425,-3.233333333333333,-19.4
899,92505,54.028571428571425,-3.233333333333333,-19.4
900,92506,54.028571428571425,-3.233333333333333,-19.4
901,92507,54.028571428571425,-3.233333333333333,-19.4
902,92508,54.028571428571425,-3.233333333333333,-19.4
903,92509,54.028571428571425,-3.233333333333333,-19.4
904,92513,54.028571428571425,-3.233333333333333,-19.4
905,92514,54.028571428571425,-3.233333333333333,-19.4
906,92515,54.028571428571425,-3.233333333333333,-19.4
907,92516,54.028571428571425,-3.233333333333333,-19.4
908,92517,54.028571428571425,-3.233333333333333,-19.4
909,92518,54.028571428571425,-3.233333333333333,-19.4
910,92519,54.028571428571425,-3.233333333333333,-19.4
911,92521,54.028571428571425,-3.233333333333333,-19.4
912,92522,54.028571428571425,-3.233333333333333,-19.4
913,92530,54.028571428571425,-3.233333333333333,-19.4
914,92531,54.028571428571425,-3.233333333333333,-19.4
915,92532,54.028571428571425,-3.233333333333333,-19.4
916,92536,54.028571428571425,-3.233333333333333,-19.4
917,92539,54.028571428571425,-3.233333333333333,-19.4
918,92543,54.028571428571425,-3.233333333333333,-19.4
919,92544,54.028571428571425,-3.233333333333333,-19.4
920,92545,54.028571428571425,-3.233333333333333,-19.4
921,92546,54.028571428571425,-3.233333333333333,-19.4
922,92548,54.028571428571425,-3.233333333333333,-19.4
923,92549,54.028571428571425,-3.233333333333333,-19.4
924,92551,54.028571428571425,-3.233333333333333,-19.4
925,92552,54.028571428571425,-3.233333333333333,-19.4
926,92553,54.028571428571425,-3.233333333333333,-19.4
927,92554,54.028571428571425,-3.233333333333333,-19.4
928,92555,54.028571428571425,-3.233333333333333,-19.4
929,92556,54.028571428571425,-3.233333333333333,-19.4
930,92557,54.028571428571425,-3.233333333333333,-19.4
931,92561,54.028571428571425,-3.233333333333333,-19.4
932,92562,54.028571428571425,-3.233333333333333,-19.4
933,92563,54.028571428571425,-3.233333333333333,-19.4
934,92564,54.028571428571425,-3.233333333333333,-19.4
935,92567,54.028571428571425,-3.233333333333333,-19.4
936,92570,54.028571428571425,-3.233333333333333,-19.4
937,92571,54.028571428571425,-3.233333333333333,-19.4
938,92572,54.028571428571425,-3.233333333333333,-19.4
939,92581,54.028571428571425,-3.233333333333333,-19.4
940,92582,54.028571428571425,-3.233333333333333,-19.4
941,92583,54.028571428571425,-3.233333333333333,-19.4
942,92584,54.028571428571425,-3.233333333333333,-19.4
943,92585,54.028571428571425,-3.233333333333333,-19.4
944,92586,54.028571428571425,-3.233333333333333,-19.4
945,92587,54.028571428571425,-3.233333333333333,-19.4
946,92589,54.028571428571425,-3.233333333333333,-19.4
947,92590,54.028571428571425,-3.233333333333333,-19.4
948,92591,54.028571428571425,-3.233333333333333,-19.4
949,92592,54.028571428571425,-3.233333333333333,-19.4
950,92593,54.028571428571425,-3.233333333333333,-19.4
951,92595,54.028571428571425,-3.233333333333333,-19.4
952,92596,54.028571428571425,-3.233333333333333,-19.4
953,92599,54.028571428571425,-3.233333333333333,-19.4
954,92602,56.08571428571428,-2.616666666666667,-15.700000000000003
955,92603,56.08571428571428,-2.616666666666667,-15.700000000000003
956,92604,56.08571428571428,-2.616666666666667,-15.700000000000003
957,92605,56.08571428571428,-2.616666666666667,-15.700000000000003
958,92606,56.08571428571428,-2.616666666666667,-15.700000000000003
959,92607,56.08571428571428,-2.616666666666667,-15.700000000000003
960,92609,56.08571428571428,-2.616666666666667,-15.700000000000003
961,92610,56.08571428571428,-2.616666666666667,-15.700000000000003
962,92612,56.08571428571428,-2.616666666666667,-15.700000000000003
963,92614,56.08571428571428,-2.616666666666667,-15.700000000000003
