"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"zip/92327","","92327","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",151700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92328","","92328","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",68500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92333","","92333","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",372600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92335","","92335","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",344200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92336","","92336","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",460100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92337","","92337","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",403600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92339","","92339","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",335700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92341","","92341","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",255200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92342","","92342","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",266100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92344","","92344","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",345700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92345","","92345","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",277100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92346","","92346","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",367300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92347","","92347","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",72000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92352","","92352","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",457800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92354","","92354","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",411400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92356","","92356","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",169100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92358","","92358","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",418800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92359","","92359","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",341600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92363","","92363","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",125400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92365","","92365","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",117600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92368","","92368","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",259800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92371","","92371","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",272700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92372","","92372","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",294100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92374","","92374","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",413600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92376","","92376","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",332100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92377","","92377","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",418300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92378","","92378","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",289500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92382","","92382","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",296600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92385","","92385","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",322000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92386","","92386","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",304800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92389","","92389","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",103800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92391","","92391","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",277100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92392","","92392","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",276900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92394","","92394","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",261300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92395","","92395","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",255100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92399","","92399","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",368400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92401","","92401","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",264300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92404","","92404","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",289900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92405","","92405","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",277800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92407","","92407","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",367300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92408","","92408","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",304900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92410","","92410","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",207500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92411","","92411","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",238400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92501","","92501","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",358700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92503","","92503","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",426000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92504","","92504","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",391600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92505","","92505","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",408100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92506","","92506","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",503700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92507","","92507","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",396100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92508","","92508","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",536600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92509","","92509","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",391900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92532","","92532","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",413400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92536","","92536","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",374100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92539","","92539","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",242300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92543","","92543","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",169000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92544","","92544","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",271700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92545","","92545","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",252000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92548","","92548","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",192700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92549","","92549","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",400300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92551","","92551","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",332400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92553","","92553","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",321800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92555","","92555","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",403300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92557","","92557","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",362200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92561","","92561","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",369100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92562","","92562","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",478500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92563","","92563","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",459800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92567","","92567","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",379400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92570","","92570","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",326200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92571","","92571","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",336100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92582","","92582","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",339000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92583","","92583","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",251700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92584","","92584","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",422000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92585","","92585","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",371400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92586","","92586","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",276200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92587","","92587","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",442700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92590","","92590","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1071800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92591","","92591","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",501600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92592","","92592","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",522400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92595","","92595","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",417300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92596","","92596","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",475400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92602","","92602","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",933600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92603","","92603","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1303200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92604","","92604","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",818400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92606","","92606","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",853800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92610","","92610","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",807300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92612","","92612","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",789000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92614","","92614","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",789500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92617","","92617","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",585600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92618","","92618","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",960800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92620","","92620","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",982000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92624","","92624","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",913400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92625","","92625","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92626","","92626","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",842500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92627","","92627","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",842100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92629","","92629","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",981600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92630","","92630","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",694800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/92637","","92637","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",327000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
