,ZIP,Avg_Median_Income_2018_2021,Avg_Growth_Rate_2018_2021,Total_Growth_2018_2021
105,90501,74646.75,0.04599722523184838,0.14355251800597132
106,90502,79592.75,0.0862697692018675,0.2775836388634281
107,90503,96498.75,0.05295480809126512,0.16692193292046792
108,90504,91674.5,0.03975094099160813,0.12390975358987096
109,90505,98186.75,0.01535310599416321,0.043541574147706735
110,90601,78368.25,0.05267420213377502,0.16113922687627866
111,90602,54133.25,0.02659184183025773,0.07984464351933174
112,90603,103807.25,0.037250213836547884,0.11513429278577321
113,90604,78015.25,0.07695665199971459,0.2464127996388109
114,90605,78755.25,0.03514436990146417,0.10707244459146543
115,90606,75680.0,0.05348535204551097,0.16615232163080407
116,90620,95911.5,0.059483788961637446,0.18867646057083173
117,90621,69137.5,0.0779808866091667,0.2516817710817612
118,90623,105161.0,0.02075933287706401,0.06081786775929943
119,90630,99142.5,0.05862539563438348,0.18439716312056736
120,90631,85786.75,0.053912668744285054,0.17037735849056604
121,90638,93374.5,0.03963189741391416,0.11905660593167026
122,90640,59651.25,0.0746405142865423,0.23957847617271286
123,90650,74440.5,0.07795091413456569,0.25226852060855043
124,90660,70482.25,0.060061310717343164,0.18956977612508955
125,90670,71639.5,0.04259971875805893,0.1318074074074074
126,90680,64576.75,0.07180029887175898,0.2238108283962878
127,90701,72350.25,0.09335501563430833,0.3061355655881615
128,90703,107220.5,0.05241348330816115,0.16514039662805508
129,90704,74656.75,0.03638900499423918,0.11193217620438793
130,90706,62456.0,0.0802748382185994,0.260313301871557
131,90710,64345.0,0.046609596892183996,0.1457779560994366
132,90712,99860.0,0.060671423317128624,0.1932772188246641
133,90713,105882.75,0.038453616283115506,0.11970199336875324
134,90715,75783.25,0.033342778631062976,0.1008730858213066
135,90716,55840.25,0.1396755492234067,0.473687707641196
136,90717,75388.0,0.07522173517593793,0.23973969631236441
137,90720,109048.5,0.05329444383032126,0.1679772180836388
138,90723,56626.75,0.04492044759848954,0.14071015066659123
139,90731,55660.5,0.0612919046023428,0.19512910224585134
140,90732,102780.25,0.01955052351325789,0.05805926506496247
141,90740,71040.5,0.03353418095287442,0.10370751802265706
142,90742,84264.75,0.03923259148678921,0.11734237819437472
143,90743,140864.5,0.028088010932040327,0.030238069876438005
144,90744,51189.25,0.049524277119784216,0.15415689886135298
145,90745,84366.75,0.07005162964684487,0.2247913155935259
146,90746,89634.75,0.04799443414957818,0.1468949280077612
147,90755,79071.75,0.02057090477054355,0.05034388624587535
148,90802,57908.25,0.056191492682426146,0.17545635143746016
149,90803,92201.5,0.03874259388631488,0.12015477409809946
150,90804,52644.25,0.03798766455745162,0.11606498194945848
151,90805,52703.75,0.05063633446759069,0.15924650597528864
152,90806,55402.0,0.0640980086176554,0.20435531003562707
153,90807,79006.0,0.017765098336448418,0.053350196159405325
154,90808,112630.0,0.026707400744932275,0.08093305918957769
155,90810,61623.75,0.05335041686077594,0.16510887339702213
156,90813,40141.5,0.075457506140115,0.2437144837144837
157,90814,77344.5,0.06480941610345457,0.20507535746489758
158,90815,96560.5,0.050958142307253505,0.16039905309435237
159,91001,104648.75,0.05316230242287976,0.16664123147045956
160,91006,105695.5,0.04197633481124637,0.12992157252059963
161,91007,84075.5,0.029088919384107653,0.08947683556620013
162,91008,122700.25,0.1616392858685313,0.42003306345640284
163,91010,79631.75,0.06922693562638031,0.22072090742045564
164,91011,173742.5,0.05236589113163873,0.16009290802105916
165,91016,80696.0,0.06027387153000494,0.19181651277066797
166,91020,66624.75,-0.06953625817859549,-0.1953845528785601
167,91024,105305.25,0.06569977503845223,0.2096036427610473
168,91030,106534.75,0.059871766011278284,0.19025358871468168
169,91040,89714.5,0.06164082559112724,0.19653404930436905
170,91042,64901.75,0.09753719598752462,0.3172212513737006
171,91101,71741.25,0.06501301184782791,0.20676301988047324
172,91103,71398.75,0.02201037926711183,0.06727580764274027
173,91104,78816.0,0.047967465152143396,0.14913999270378728
174,91105,133901.0,0.05396310203500035,0.17064360503429143
175,91106,82859.25,0.015922392021806495,0.048100036118618524
176,91107,102607.5,0.0525039367556803,0.16160200773815747
177,91108,164631.5,0.023570997506889863,0.07136653155761435
178,91201,59152.5,0.00837512163940885,0.0246189917936694
179,91202,77671.25,0.05243950721580726,0.16424104685139962
180,91203,61120.75,0.05970370155672446,0.18754817776024954
181,91204,53414.25,0.1195358431213683,0.402210188971157
182,91205,46163.0,0.03761772228956501,0.11695492243368594
183,91206,72653.25,0.0954546625861767,0.31389970595247557
184,91207,90733.25,0.05967862043814154,0.17133480450404573
185,91208,105797.5,0.013555387339525113,0.03933948518698397
186,91214,107597.5,0.04925290787499995,0.15479254658385094
187,91301,129529.5,0.05385648097859638,0.16908415149571596
188,91302,139846.5,0.0445154573472537,0.13454644004800806
189,91303,61430.5,0.06503770627444899,0.20613096317794305
190,91304,71203.25,0.03190173390042422,0.09819571775870654
191,91306,72319.25,0.04572327802133985,0.1433349541027568
192,91307,120518.0,0.02408756983264698,0.07311456041368801
193,91311,94027.0,0.05660478242060008,0.1795231904916663
194,91316,76883.75,0.023236897212894642,0.07032475104207155
195,91320,122518.5,0.04381161789052648,0.13719136070615628
196,91321,72857.0,0.02679052469474526,0.08125699176243263
197,91324,82026.5,0.050339364726867536,0.15871176710687435
198,91325,71300.5,0.021373591403977377,0.06522245855307246
199,91326,120335.0,0.049364056035419296,0.1546715102113144
200,91331,65157.75,0.06194610890120041,0.1943174287607687
201,91335,64516.0,0.041102902042873986,0.12828364755930016
202,91340,60769.75,0.08131242953220746,0.2627511014860727
203,91342,77010.0,0.06346586503931545,0.20263600833024278
204,91343,66968.75,0.0440177832018963,0.1367871191731299
205,91344,99104.25,0.04307265954026748,0.13386645861777519
206,91345,79915.0,0.04098401008238275,0.12755202780081348
207,91350,116449.5,0.029306275844224527,0.08640737058865298
208,91351,84645.25,0.04104759266237324,0.1277908379665908
209,91352,59025.75,0.05721916732357612,0.17956757344545735
210,91354,130461.75,0.024413571784442343,0.07475957176555979
211,91355,97170.0,0.04190923144731839,0.12868499681793177
212,91356,80812.0,0.06894652941409818,0.21894824371990718
213,91360,97369.0,0.01299271645326209,0.035231398405875726
214,91361,120649.5,0.002794076296530487,0.008027626904913007
215,91362,118686.5,0.0502653793420172,0.15777648407226155
216,91364,109117.75,0.04085306486693376,0.12747148473053313
217,91367,94449.75,0.04141755194209087,0.1266148986875563
218,91377,135350.0,0.036339769243821936,0.11297445227099563
219,91381,135564.5,0.04100017790999005,0.1259917387576962
220,91384,113020.0,0.035445839959270455,0.1088231485078907
221,91387,95968.0,0.0373710885176892,0.11157431468601063
222,91390,122991.75,0.046687250282675695,0.1449036096923421
223,91401,57722.75,0.06743321896365724,0.21088460542380405
224,91402,47267.75,0.06307642378076243,0.20132067106890356
225,91403,101566.5,0.030225206265588462,0.08916659718168932
226,91405,48552.0,0.07719114959268329,0.24898962064847985
227,91406,60442.25,0.05321567874654806,0.1680350005401318
228,91411,60626.0,0.07326369596403964,0.23600036660251122
229,91423,90793.25,0.053613057179201895,0.16714040032484595
230,91436,158677.5,0.02521403363289681,0.05671817591669288
231,91501,72598.75,0.03931481534233155,0.11807866223018514
232,91502,47945.25,0.1199326019726376,0.3868980522714761
233,91504,83833.25,0.056337833542121,0.17664358720738543
234,91505,88855.0,0.037923930713401145,0.1176477537182077
235,91506,82262.0,0.017244982249524532,0.05141001667761662
236,91601,56422.5,0.05515961441001672,0.17400726139106962
237,91602,82896.5,0.00816750130501608,0.023792375209053068
238,91604,114667.0,0.063099657376628,0.20103411616893785
239,91605,51840.25,0.06272693186573254,0.20006382978723405
240,91606,52086.75,0.07209681489753872,0.2316744617108865
241,91607,72698.25,0.0926379653463824,0.3014531936465022
242,91701,100302.75,0.03596355015445588,0.11050734213614404
243,91702,68399.75,0.05991084290601769,0.18653421633554085
244,91706,67356.5,0.053784717344077915,0.17013883303035665
245,91708,82879.0,0.10962406794762736,0.08331126120160685
246,91709,106229.0,0.015147069001401897,0.045205086528348794
247,91710,84390.25,0.0394876704413343,0.1229143632525882
248,91711,102972.75,0.049552602901848215,0.152029346367055
249,91722,81643.0,0.03785425547607784,0.11779134768070851
250,91723,68352.5,0.04704266487958122,0.1454562346128238
251,91724,85513.0,0.028452191391469223,0.08613842436421924
252,91730,73430.5,0.03605864722639689,0.11177101138569401
253,91731,45789.25,0.10291315421140075,0.3396135388365538
254,91732,54537.0,0.043899282333223356,0.13456906684136496
255,91733,53271.25,0.09351840853339528,0.30440036028911005
256,91737,105407.75,0.0019212828490511914,0.005094586645921485
257,91739,115879.75,0.06224825548639445,0.19853451307248554
258,91740,87666.75,0.0408820554655698,0.12769415503293025
259,91741,109625.0,0.023666878528762775,0.071518975385836
260,91744,72971.75,0.06607526557960341,0.21105042397175533
261,91745,88377.25,0.039696937047727886,0.123290273556231
262,91746,73965.25,0.05068375756912804,0.15805667067131596
263,91748,74142.25,0.028528944379411076,0.08708450704225353
264,91750,91265.5,0.03660657416970784,0.11385955160274226
265,91752,88161.25,0.07728326126564933,0.2492011972569177
266,91754,65530.75,0.05999395896446935,0.1904050712732945
267,91755,59168.75,0.08139540647489871,0.26092657342657344
268,91759,80522.25,0.2579108309782845,0.9461818181818182
269,91761,75405.0,0.03540796437630136,0.10995859299845247
270,91762,62665.0,0.06704385410529405,0.21486964012587684
271,91763,62965.5,0.05342169513452466,0.16798636692257377
272,91764,61137.75,0.05596277586263428,0.1739958695342544
273,91765,99828.5,0.006008531781628285,0.01773027927486526
274,91766,61094.5,0.06759452540644169,0.214591736129784
275,91767,63249.0,0.06848886052212537,0.21762486743971768
276,91768,58526.75,0.08253567957758752,0.26727795264814563
277,91770,59929.5,0.06789010879417492,0.21560198856203042
278,91773,90209.75,0.061391759449464456,0.19274494695038824
279,91775,90599.75,0.06367878480289496,0.2029589094166929
280,91776,62222.5,0.0924093063594249,0.3030980399401452
281,91780,78819.0,0.08797895960090764,0.2872355965875891
282,91784,130160.25,0.05140376206490616,0.160625988092435
283,91786,64445.5,0.069372209785167,0.22240788419239885
284,91789,105917.5,0.055114207302577926,0.1728908026318437
285,91790,84935.0,0.05305386383246637,0.16584090283512248
286,91791,85590.25,0.03544425679821528,0.11007541105204599
287,91792,83484.25,0.046604123145037014,0.14582390441338108
288,91801,64053.75,0.09381568111164292,0.3085685628313512
289,91803,65650.0,0.06441500384688659,0.20497069245289268
290,91901,94893.75,0.048689472976765256,0.14511252939200536
291,91902,104261.75,0.05633154678771598,0.17833840344067975
292,91906,48726.25,0.014734699468918427,0.04158638067207318
293,91910,68764.25,0.07546546452369564,0.24358063370046187
294,91911,64073.25,0.06557804182880231,0.20947813918563774
295,91913,106877.75,0.05846720998474847,0.18355982901559767
296,91914,138102.5,0.04071829092514961,0.12378673446496673
297,91915,120555.25,0.04796274940775197,0.14949635537949554
298,91916,98514.0,0.045717734740757,0.11834885733190818
299,91932,58560.0,0.10066319132576391,0.3294687295034531
300,91935,106292.5,0.045276960128721344,0.1413651103109396
301,91941,92337.75,0.049397815484817774,0.1547741125231879
302,91942,66103.5,0.054134778922348394,0.17065294995781138
303,91945,66313.75,0.04389030039461248,0.13710166193498996
304,91950,48019.75,0.03931727792027331,0.12224361218060903
305,91962,121652.25,0.09175731368435053,0.2922525374802123
306,91977,69654.5,0.06241110920011713,0.1983544481323921
307,91978,79186.0,0.04464348009971764,0.13645400573128763
308,92003,86389.25,0.0841719723520361,0.2732359341000933
309,92004,58521.25,0.2921797892101949,1.1534898085237801
310,92007,112677.25,0.05445141523634952,0.16297946840681204
311,92008,86549.75,0.013726472889057609,0.04096301465457083
312,92009,138096.0,0.05928032313563567,0.18577262797986513
313,92010,103822.5,0.020456907771568934,0.06173661785591851
314,92011,116931.75,0.019314763256497693,0.05808651071138973
315,92014,159135.25,0.0822485985785228,0.2663466666666667
316,92019,86001.5,0.030803653803486892,0.0933127484470162
317,92020,60334.5,0.051389480721615276,0.16212769015197787
318,92021,59795.5,0.03694532117344215,0.11487258850218947
319,92024,122377.25,0.05337786091745964,0.1679911680437392
320,92025,58447.25,-0.007658087774175166,-0.023883281702808033
321,92026,76798.25,0.05181729664530576,0.16197606044946017
322,92027,68648.0,0.053469713878817104,0.16878442663995993
323,92028,78214.25,0.08023081726568392,0.26047112898592356
324,92029,95272.25,0.030840298082821183,0.0949289970978533
325,92036,59535.25,0.07353122090765453,0.23057711006463175
326,92037,113602.5,0.059107794868513495,0.18631968575313493
327,92040,81808.25,0.05840313720060001,0.1855628820844123
328,92054,62867.5,0.025598687790321345,0.07792792042254694
329,92056,83789.5,0.053039958829949836,0.16753482270324496
330,92057,80239.25,0.07972038744729842,0.25697685624991395
331,92058,54362.5,0.10274249595086711,0.33962182134318625
332,92059,93797.75,-0.023690712019618074,-0.07323170796300808
333,92061,52674.25,0.2576481304701083,0.7633840947546531
334,92064,112261.75,0.0426234481030947,0.132812795402125
335,92065,98126.0,0.049983344697708064,0.1559108635097493
336,92067,191589.25,0.10222353201516936,0.3276560040666091
337,92069,74790.0,0.04957403783491126,0.1551741472172352
338,92070,57729.25,0.18283854659617624,0.5849568123069163
339,92071,87460.0,0.0367261621078191,0.111465500764526
340,92075,106915.5,0.02088224248413804,0.06163177087796472
341,92078,88620.0,0.07111500666889108,0.22887301846296737
342,92081,82582.0,0.061870711004676386,0.1902829222160927
343,92082,94313.25,0.07526605008040803,0.23536783310259227
344,92083,68177.5,0.05019779642046393,0.15715595460149853
345,92084,75716.0,0.08832549009925504,0.2882191863719572
346,92086,41329.5,0.10229584993844859,0.3058152304931294
347,92091,153549.25,0.02522641585268781,0.06797444612108478
348,92101,71824.0,0.05778442029740242,0.17960182471828645
349,92102,53414.75,0.0788232859291031,0.2553142182990288
350,92103,79841.25,0.03071611439765476,0.09290660339647458
351,92104,71300.25,0.07612716690590265,0.24583443739576352
352,92105,46042.25,0.08221979436022346,0.26671062593108164
353,92106,109459.25,0.04832312176953072,0.15001466992665036
354,92107,86438.0,0.044698694982827504,0.13595162502120647
355,92108,78767.5,0.06452041871526375,0.20593044201191632
356,92109,86447.5,0.07095810083600772,0.22367372129503432
357,92110,76721.0,0.08524322316354634,0.27670840159138776
358,92111,76563.75,0.0714818100744273,0.2290400622101898
359,92113,42676.5,0.10525871631725771,0.3496887487427624
360,92114,70853.0,0.07527161363924123,0.24113992856033545
361,92115,54036.5,0.0735623486568013,0.23717022418562406
362,92116,76146.5,0.07547881332898704,0.24322200975378366
363,92117,88228.25,0.079943228074202,0.258705762615787
364,92118,108509.5,0.04155385815815824,0.1284377462568952
365,92119,93941.25,0.06328881160707149,0.2009478447815087
366,92120,98971.75,0.04081161187460782,0.1266925511435936
367,92121,112457.25,0.03280298861226344,0.09853029394121175
368,92122,82389.75,0.032203266272808624,0.09772908565161033
369,92123,87268.0,0.07426055540679712,0.23847616632860041
370,92124,93851.25,0.034852050670237986,0.1079142343960485
371,92126,98892.25,0.03864027057447338,0.12011404983296806
372,92127,144349.5,0.05116720728871548,0.16097915692778011
373,92128,104617.5,0.04847120926458254,0.1513700588043123
374,92129,126166.5,0.027701178026107758,0.085128999563272
375,92130,157229.5,0.037700294916117864,0.11681085279622884
376,92131,139299.5,0.060509541182800296,0.18969631489355088
377,92139,72555.25,0.07705599500202297,0.24932568594016433
378,92154,69247.75,0.047938508550166355,0.15033414431338732
379,92173,48020.0,0.08283028029816973,0.2688376682878692
380,92201,45741.0,0.05692310907059333,0.17276703229880488
381,92203,74290.25,0.05901903680240161,0.18735145189624883
382,92210,108262.75,0.06557800808114711,0.20835878282985051
383,92211,66156.5,0.0534183585913226,0.16765791467208227
384,92220,44224.0,0.05770061817432228,0.18175189578067275
385,92223,82469.5,0.06985097157782329,0.2240310920258738
386,92225,44614.25,0.048368855233818765,0.14840280762068472
387,92227,46336.75,0.059068693365975256,0.18405430280717902
388,92230,52851.75,0.12702772200683843,0.37389197249606493
389,92231,43619.5,0.0535326785643413,0.16479795873304057
390,92233,38474.25,0.053033640832153284,0.16579619642350268
391,92234,49977.25,0.07038981811478175,0.2222270149028404
392,92236,35892.0,0.062448119132958495,0.18756939980129742
393,92240,38934.5,0.053721174021777195,0.16879696121107937
394,92241,32302.75,0.060974085000683846,0.18786846587187214
395,92242,37604.0,0.1675205202270946,0.582562020438358
396,92243,47860.0,0.015985957640435096,0.04801920768307323
397,92249,51032.5,0.07946050993106417,0.23423565800465085
398,92250,52426.5,0.019480109667185025,0.05156291240903435
399,92251,84025.75,0.004435226629058905,0.012478709311127933
400,92252,41841.75,0.09372520492063709,0.30293367346938777
401,92253,79931.5,0.010475922415091246,0.02654169694431786
402,92254,26043.5,0.05437277426580465,0.1673197333871945
403,92256,47877.75,-0.051351887251811605,-0.15763634563990894
404,92260,58795.25,0.05236875473191147,0.16495683838887965
405,92262,54341.75,0.0699314481073991,0.22466432387413923
406,92264,57102.25,0.07779649240284348,0.2504774091938183
407,92270,82489.5,0.10150709260756215,0.3359821416036054
408,92273,33277.5,0.1758000685201917,0.6078953204701708
409,92274,27267.75,-0.014136534655758199,-0.04604197415313726
410,92275,27294.75,-0.013382855206605477,-0.06544577966467582
411,92276,53043.0,0.08022077669566474,0.24649766511007337
412,92277,43088.5,0.050336711271764985,0.15025792729139673
413,92281,33697.75,-0.01718081658336061,-0.05518165824234131
414,92282,39901.75,0.045924802309389716,0.14317992307071575
415,92283,24803.0,0.05136470512693118,0.13975142015119804
416,92284,45053.25,0.06320457404953386,0.19919502726904664
417,92285,33691.75,0.044868603758228785,0.1358636912709009
418,92301,47424.5,0.14415822961256078,0.49553004586561633
419,92305,75991.5,0.19786293607580926,0.6900508783005905
420,92307,62057.5,0.06109571805984793,0.183206106870229
421,92308,53357.75,0.052669522660947314,0.16634078781213085
422,92310,55526.5,0.028373567702725696,0.08750679691748073
423,92311,45456.25,0.05614163771547026,0.1770850527010776
424,92313,71499.0,0.04764364946900318,0.14555300295372497
425,92314,55712.5,0.056748649927877405,0.17935538723141134
426,92315,56211.5,0.1015107734121979,0.3222990035824051
427,92316,61373.25,0.07276923354050012,0.23354854953869394
428,92320,59484.0,0.08607479468258916,0.28031632787875355
429,92321,50488.25,-0.1047102238100985,-0.29964131186566084
430,92324,56299.75,0.06127233148472694,0.1949907054104295
431,92325,62519.0,0.043281045815700886,0.12940703025213024
432,92328,62959.25,0.42052641464762747,1.4072727272727272
433,92333,86798.25,0.18071541022193635,0.5756164163521003
434,92335,56711.25,0.08624153512890582,0.2802286615414942
435,92336,95597.0,0.046164445154318834,0.1444794392937941
436,92337,83695.5,0.05314331827700444,0.16705799940327162
437,92339,68843.25,0.09931403536729451,0.2808082474226804
438,92342,75474.25,0.031704999429450896,0.0898960177874822
439,92344,86419.75,0.03322719104271836,0.1013146213622931
440,92345,52136.75,0.026149712340817713,0.07956959634904398
441,92346,67693.75,0.06502070436002022,0.20616922504569496
442,92347,40667.25,-0.027928007876120292,-0.09398246546227418
443,92352,87099.25,0.06963936192448188,0.22301487269977313
444,92354,59950.25,0.07421886409739924,0.2356608933454877
445,92356,33735.5,0.06677935731061137,0.20342149247861568
446,92358,47549.25,0.20575508283433344,0.5375669099756691
447,92359,62199.75,0.006629511705352882,0.0093891439026739
448,92363,33161.75,0.014046035609822656,0.040991301082671
449,92365,55148.0,0.00010400931404432508,-0.0018661738053796049
450,92368,35371.75,0.08844796168220664,0.2733753264710401
451,92371,59648.25,0.04890434486819122,0.15324642358529908
452,92372,55124.75,0.07464921428235456,0.2271799701750255
453,92373,79072.25,0.074342273126121,0.23793291128362312
454,92374,76716.25,0.06610807350849807,0.20807327096511774
455,92376,58131.25,0.07015710233472629,0.22539815272340263
456,92377,91686.5,0.06503960972703664,0.2067662860980524
457,92378,68075.5,-0.08431307954603855,-0.2464777080602258
458,92382,63791.25,0.07699694976724807,0.24551857145317102
459,92386,40375.0,0.000658830487833518,-0.0035859900771233483
460,92389,31650.5,0.08455932286287977,0.27518552036199095
461,92391,52792.75,0.24078513053677808,0.7259150334305999
462,92392,62406.5,0.05059617848360134,0.15587803403299647
463,92394,59195.0,0.0887352725435105,0.2821053024088299
464,92395,49260.75,0.01652433526270333,0.048037394879071806
465,92397,65108.0,0.029858623593100198,0.08285091713282165
466,92398,54665.25,-0.010286077712613499,-0.03354724169178703
467,92399,70921.75,0.06071911674344157,0.1926575393848462
468,92401,29657.25,0.2053706234329892,0.6598840952994205
469,92404,49106.0,0.07616000353256366,0.2452444124657103
470,92405,42203.0,0.04736597985257219,0.14609006829464982
471,92407,70119.0,0.06706809906746243,0.2148454195754381
472,92408,48986.75,0.137647693148059,0.43603060397243615
473,92410,38057.75,0.1503489355460212,0.5210494812450119
474,92411,44733.25,0.09048890292972851,0.28964700658625026
475,92501,65263.25,0.08736781068323939,0.2798947349703942
476,92503,73532.5,0.06578413230172873,0.2105018098799922
477,92504,67241.0,0.05324683284166743,0.16673312174037863
478,92505,69804.75,0.04156232929067872,0.1273699713200527
479,92506,99520.5,0.055041865636581276,0.173971671636555
480,92507,54067.75,0.07954320686913795,0.25654771648387625
481,92508,118114.75,0.07488738420717782,0.24005426682462644
482,92509,73189.25,0.07334576449789207,0.2342523251600435
483,92518,76570.5,0.048613856231121466,0.143080772266895
484,92530,61917.25,0.08541369989929078,0.2764490333760537
485,92532,89964.25,0.03620107271502755,0.11236073772320118
486,92536,56689.5,0.09740867981122843,0.23352853672773835
487,92539,46804.25,0.05669407427958337,0.15539296672173708
488,92543,36757.0,0.08197353611828885,0.2599331264873332
489,92544,53575.75,0.05168535995425811,0.16243247042757014
490,92545,47831.0,0.017869196115050463,0.054316776806651035
491,92548,50817.0,0.06881560283285564,0.21752353690990003
492,92549,74992.0,0.02209680267074812,0.05452542151731737
