ZIP,Count_2022,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
96038,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96044,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96054,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96057,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96058,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96059,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96063,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96064,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96074,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96078,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96090,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96092,1,2.0,-50.0,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96094,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96097,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96101,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96103,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96104,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96105,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96106,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96110,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96116,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.3333333333333333,-24.999999999999993
96120,1,3.0,-66.66666666666666,1.6666666666666667,-40.0,1.5,-33.33333333333333,1.4,-28.571428571428566
96122,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96129,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96134,3,4.0,-25.0,2.3333333333333335,28.571428571428566,1.8,66.66666666666666,1.8571428571428572,61.53846153846153
96135,1,4.0,-75.0,2.0,-50.0,1.75,-42.857142857142854,1.5,-33.33333333333333
96141,1,5.0,-80.0,2.3333333333333335,-57.14285714285715,2.0,-50.0,1.8,-44.44444444444445
96142,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.6666666666666667,-40.0
